"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R2-polysome"
"Uggt1",17.3917229765112,12.1810354820622,11.8908984949824,17.87393612244,12.9297600089526,14.737330445622,13.0627825253513,17.423792073302,18.7561284594668,18.1238348703641,13.5709621402927,11.7080764248268,16.7959212675519,11.5587553378345,11.9574310334887,16.4186000256509,17.4817351272033,15.1517391401452,16.9186662951209,12.1205403234873
"Neurl3",40.8940513231479,36.0134962078362,42.3315986421373,44.8879532165824,33.2479543087352,37.7644092669064,43.7100799886755,36.147867137149,32.9229914448087,43.2633477550628,47.4983674910246,30.4409987045496,30.325968955302,34.6762660135034,35.872293100466,30.5983000478039,41.831294768665,48.6842765814503,44.6826314973706,28.8584293416364
"Arid5a",13.6313504410493,13.2402559587633,8.08581097658803,14.2179037337591,10.3899857214798,16.5794967513248,7.53622068770268,14.8232260922122,13.1691965779235,9.35423735244601,11.1760864684764,11.1226726035854,9.79762073940525,6.3047756388188,13.3371346142758,11.1945000174892,11.8626059791737,13.9097933089858,17.7862902076912,8.0803602156582
"Kansl3",8.46083820478921,6.35532286020639,7.61017503678874,10.9680971660427,11.544428579422,8.28974837566239,7.53622068770268,11.7025469149044,8.97899766676601,9.35423735244601,9.97864863256819,8.78105731862008,12.1303875821208,7.35557157862194,11.4975298398929,11.1945000174892,8.11651988048724,11.6742908128988,8.67623912570302,7.50319162882548
"Lman2l",10.3410244725202,15.888307150516,14.2690781939789,15.639694107135,18.2401971554867,14.737330445622,12.5603678128378,13.0028299054493,15.1645293927604,23.385593381115,15.9658378121091,11.7080764248268,9.79762073940525,18.3889289465548,19.7757513246159,19.0306500297317,17.4817351272033,12.9162366440582,19.955349989117,18.4693947786473
"Cnnm4",9.40093133865468,12.1810354820622,9.03708285618662,11.9836617184541,11.7753171510104,11.0529978342165,13.5651972378648,7.2815847470516,10.1761973556681,14.6159958631969,12.7726702496873,7.02484585489606,12.1303875821208,7.35557157862194,8.27822148472291,6.34355000991057,4.99478146491522,8.19684248565234,6.07336738799212,8.0803602156582
"Cox5b",196.00941841095,384.497033042487,402.863641010004,205.347152497578,197.178840136527,321.45802034513,348.173395771864,202.844146525009,199.533281483689,368.323095752561,309.737253554917,189.670838082194,197.818628262277,453.943845994954,181.660971470308,173.514750271083,355.87817937521,194.985495492033,175.693842295486,377.468255788605
"Actr1b",36.1935856538205,38.6615473995889,39.0021470635423,31.2793882142701,34.8641743098543,38.6854924197578,41.198006426108,37.7082067258029,35.317390822613,36.8323095752561,36.3222810225482,28.0993834195842,31.2590756923882,40.4556436824207,47.3698229403589,35.4492500553826,38.709556353093,38.5003207659428,40.7783238908042,43.8648125992874
"Tmem131",24.9124680474349,16.4179173888665,15.6959860133768,18.4832748538869,18.4710857270751,12.8951641399193,14.0676119503783,18.464018465738,19.3547283039178,22.2163137120593,9.97864863256819,17.5621146372402,21.928008321526,12.084153307736,16.0965417758501,14.552850022736,14.3599967116313,18.1324091349279,16.4848543388357,12.69770891032
"Inpp4a",15.5115367087802,12.1810354820622,14.2690781939789,17.2645973909932,15.238645724837,5.52649891710826,10.0482942502702,13.2628865035583,15.3640626742441,11.1081568560296,11.9743783590818,14.0496917097921,14.9297077933794,12.6095512776376,15.6366405822544,13.4334000209871,13.7356490285169,15.648517472609,15.1834184699803,20.7780691259782
"Coa5",74.7374041423047,52.4314135967027,55.1737690167183,67.4334862801147,76.4241171957734,47.8963239482716,49.2366418263242,80.3574888156765,76.4212468082529,47.9404664312858,47.4983674910246,84.2981502587527,82.1133928635869,57.7937766891724,82.7822148472291,76.1226001189268,59.3130298958683,76.7522523656537,78.5199640876124,47.3278241202838
"Unc50",14.101397007982,23.3028504874234,26.6356126287606,21.529968511121,22.3961914440786,16.5794967513248,27.6328091882432,23.6651504279177,18.1575286150157,26.8934323882823,23.1504648275582,17.5621146372402,20.0617948473536,30.9984802241924,22.0752572925944,17.9112000279828,24.9739073245761,24.3421382907251,20.3891619454021,25.3954178206401
"Mgat4a",33.3733062522241,22.7732402490729,29.9650642073556,29.0451461989651,29.7846257349087,35.0011598083523,27.1303944757296,25.7456032127896,28.7327925336512,24.5548730501708,29.5367999524018,24.0015566708949,34.0583959036468,29.4222863144877,25.2945656477645,29.852000046638,31.2173841557202,25.5840841218846,31.2344608525309,33.4757780362983
"Mitd1",23.032281779704,38.6615473995889,29.4894282675564,27.4202429151069,27.9375171622011,37.7644092669064,34.1642004509188,24.9654334184626,24.1435270595264,32.739830733561,34.7256972413373,15.8059031735161,13.063494319207,35.7270619533065,23.9148620669773,25.7473500402252,29.9686887894913,29.3099216153629,20.3891619454021,44.4419811861201
"Mrpl30",111.871082929991,103.273996478354,113.201353672232,113.540116959591,122.601831513461,107.766728883611,96.9660395151078,112.604506981191,124.907834208789,102.896610876906,81.8249187870591,120.593187175716,90.5113534973628,138.705064054014,108.536681688589,108.213500169063,84.2869372204444,107.552508978408,107.151553202432,90.6154681327384
"Txndc9",121.742060835578,127.106457204128,123.665344347817,133.038956365889,139.687585811006,108.687812036462,132.135069391054,123.786940699877,137.677964223745,108.158369387657,135.709621402927,118.836975711992,94.7103338142508,101.401808191002,123.253519883652,119.034850185969,104.89041076322,129.162366440582,119.732099934702,129.862932037364
"Eif5b",149.004761717677,226.673182014028,237.342333959849,146.444408457719,138.764031524652,226.586455601439,209.004520405621,157.594298454045,144.063029231223,225.67097612776,189.594324018796,159.229839377644,258.937119541425,178.109911796631,174.302552372777,151.498900236688,292.819063380655,153.504504731307,137.952202098678,271.846404398215
"Pdcl3",94.4793599534795,114.395811483715,120.811528709021,95.6661808371506,93.2789829217294,99.4769805079487,116.057798590621,89.979582945709,97.3722413640402,121.605085581798,125.730972770359,87.2251693649594,76.5147524410696,119.790737137557,91.9802387191435,73.137400114263,109.885192228135,88.1781540123206,78.5199640876124,121.205403234873
"Npas2",9.40093133865468,4.23688190680426,7.61017503678874,11.3743229870073,10.3899857214798,7.36866522281101,3.51690298759458,7.80169794326957,8.18086454083125,7.0156780143345,7.58377296075182,5.85403821241338,8.39796063377593,4.7285817291141,5.51881432314861,8.58245001340841,1.87304304934321,5.96133998956534,6.94099130056242,9.23469738932366
"Rpl31",517.52127019294,541.261663594244,557.920957384574,563.84143949879,541.43370037489,490.016237316932,537.081327676944,547.159082421306,555.50065565059,457.188350600799,473.786237074338,596.526493844924,523.006326136823,595.801297868377,494.393783115396,482.856100754369,477.001629899404,511.930071603923,501.05280950935,450.768666316361
"Tbc1d8",11.2811176063856,11.1218150053612,14.2690781939789,16.4521457490641,12.9297600089526,7.36866522281101,13.0627825253513,13.0028299054493,13.7677964223745,16.3699153667805,11.5752324137791,11.7080764248268,18.1955813731812,10.5079593980313,11.0376286462972,16.4186000256509,16.2330397609745,10.9291233142031,13.8819826011248,13.2748774971528
"Rnf149",23.032281779704,28.5989528709288,29.9650642073556,30.8731623933055,30.477291449674,52.5017397125285,39.1883475760539,33.5473011560591,28.3337259706838,52.0329452729809,34.3265512960346,22.2453452071709,23.3276684271554,39.4048477426175,20.2356525182116,28.732550044889,47.4504239166946,26.3292516205802,24.7272815082536,43.8648125992874
"Creg2",7.99079163785648,9.53298429030959,7.61017503678874,6.09338731446819,8.54287714877225,11.0529978342165,9.54587953775673,7.02152814894261,6.78413157044543,10.5235170215018,11.5752324137791,5.85403821241338,5.59864042251729,7.8809695485235,7.35841909753148,7.08985001107652,11.2382582960593,5.46456165710156,6.07336738799212,9.81186597615639
"Map4k4",42.3041910239461,37.0727166845373,29.0137923277571,41.0288079174192,36.9421714541503,28.5535777383927,33.1593710258918,44.7297348747455,35.1178575411293,31.5705510645053,31.5325296789155,30.4409987045496,49.9212104341125,32.0492761639956,50.1292301019332,48.1363500752037,43.0799901348938,39.7422665971023,42.94738367223,34.6301152099637
"Il1r2",42.7742375908788,38.1319371612383,29.4894282675564,45.7004048585115,47.5630457472185,33.1589935026496,44.7149094137026,48.1104706501623,55.2707189709819,33.9091104026168,32.3308215695209,39.2220560231697,34.5249492721899,35.201663983405,28.9737751965302,40.3002000629612,32.466079521949,37.5067641010152,38.6092641093785,31.1671036889674
"Il1r1",11.2811176063856,10.5922047670107,9.51271879598592,10.1556455241137,9.69732000671445,6.44758206995964,9.04346482524322,12.7427733073403,10.9743304816029,7.0156780143345,6.38633512484364,7.6102496761374,8.39796063377593,10.5079593980313,17.936146550233,7.83615001224246,13.1113013454025,11.4259016466669,13.8819826011248,5.77168586832729
"Il1rl2",15.981583275713,14.8290866738149,16.1716219531761,15.639694107135,15.0077571532485,11.0529978342165,9.54587953775673,14.5631694941032,13.7677964223745,16.3699153667805,10.7769405231736,15.8059031735161,14.9297077933794,20.4905208261611,13.7970358078715,14.552850022736,9.98956292983045,13.413014976522,13.0143586885545,14.4292146708182
"Mrps9",58.285774299659,66.2012797938166,65.1621237525036,64.7930184438451,65.1105771879399,74.6077353809615,67.3235714768106,60.3331307612847,66.0455161711011,71.3260598124008,69.8505404279773,75.5170929401327,59.2522778049746,74.0811137561209,68.0653766521662,48.5095000757867,69.9269405088131,67.8102423813057,52.9250586667885,66.9515560725965
"Uxs1",23.032281779704,23.832460725774,20.927981351169,18.0770490329223,18.4710857270751,16.5794967513248,20.0965885005405,24.9654334184626,19.9533281483689,14.6159958631969,19.1590053745309,15.2204993522748,19.5952414788105,25.2191025552752,19.7757513246159,23.8816000373104,22.4765165921185,20.8646899634787,18.6539141202615,30.0127665153019
"Tpp2",37.6037253546187,41.8392088296921,37.5752392441444,46.3097435899583,48.0248228903953,40.5276587254606,41.7004211386215,50.1909234350342,42.1015223930584,31.5705510645053,38.7171566943646,43.9052865931004,30.7925223238451,41.5064396222238,39.091601455636,37.3150000582974,39.3339040362074,43.7164932568125,41.2121358470894,40.401801078291
"Tex30",9.87097790558741,8.47376381360852,15.2203500735775,13.2023391813478,10.3899857214798,12.8951641399193,8.03863540021619,9.1019809338145,11.1738637630866,13.4467161941411,12.3735243043846,14.6350955310335,7.93140726523282,17.8635309766533,9.19802387191435,8.58245001340841,10.6139106129449,12.1710691453626,13.0143586885545,10.3890345629891
"Col5a2",22.5622352127712,20.1251890573202,15.6959860133768,14.2179037337591,16.1622000111907,3.68433261140551,21.603832638081,16.9036788770841,24.9416601854611,16.3699153667805,18.3607134839255,17.5621146372402,16.3293678990088,14.1857451873423,14.2569370014672,9.70190001515734,17.4817351272033,15.1517391401452,21.6905978142576,17.3150576049819
"Wdr75",18.8018626773094,30.1877835859804,22.3548891705669,23.1548717949791,23.3197457304324,24.8692451269872,24.6183209131621,23.1450372316997,26.7374597188143,28.062712057338,25.9444864446773,24.5869604921362,42.9229099059659,26.7952964649799,22.9950596797859,22.3890000349785,21.8521689090041,20.8646899634787,24.7272815082536,27.1269235811383
"Dnah7c",18.3318161103766,6.88493309855692,11.4152625551831,15.8428070176173,13.8533142953064,5.52649891710826,9.04346482524322,14.0430562978852,16.5612623631462,4.09247884169513,5.18889728893546,14.6350955310335,13.063494319207,3.67778578931097,15.1767393886587,16.0454500250679,9.36521524671605,13.413014976522,13.0143586885545,7.50319162882548
"Tmeff2",6.58065193705828,4.23688190680426,3.80508751839437,5.48404858302137,8.31198857718381,3.68433261140551,10.5507089627838,4.16090556974377,6.38506500747805,6.43103817980663,5.18889728893546,3.51242292744803,3.26587357980175,2.10159187960627,6.43861671034004,6.71670001049354,3.12173841557202,10.6807341479712,4.77193151913666,4.61734869466183
"Gm29325",9.40093133865468,5.82571262185586,8.56144691638733,10.1556455241137,9.00465429194913,4.60541576425688,10.5507089627838,8.58186773759652,8.57993110379863,9.35423735244601,8.38206485135728,5.26863439117205,9.79762073940525,4.7285817291141,10.5777274527015,10.0750500157403,7.49217219737284,9.43878831681178,9.11005108198818,9.23469738932366
"Nabp1",178.617695434439,138.75788244784,147.447141337782,180.161151597776,164.623551542557,189.743129487384,159.767878579297,192.701939198758,163.417757535141,152.006356977248,132.915599785808,164.498473768816,182.888920468898,184.940085405352,171.083244017607,175.380500273998,184.182566518749,183.559593845366,184.803893377474,163.915878660495
"Myo1b",12.2212107402511,9.00337405195905,10.4639906755845,9.54630679266684,10.3899857214798,6.44758206995964,10.0482942502702,9.1019809338145,6.58459828896174,6.43103817980663,5.18889728893546,11.1226726035854,5.13208705397418,6.83017360872037,5.97871551674433,7.83615001224246,6.86782451425843,8.69362081811612,6.50717934427727,9.81186597615639
"Stat1",112.811176063856,77.8527050375283,81.8093816454789,112.727665317662,133.453594378118,85.660733215178,108.019163190405,118.845865335806,115.72930326054,102.311971042378,80.627480951151,105.958091644682,116.171788767234,77.7588995454319,123.713421077248,114.557050178973,101.144324664533,118.481632292611,105.850117333577,97.5414911747312
"Gls",52.1751689295335,39.1911576379394,36.1483314247465,41.4350337383837,39.2510571700347,30.3957440440954,33.6617857384053,44.2096216785275,41.5029225486073,36.2476697407283,31.9316756242182,33.3680178107563,48.9881036970263,35.201663983405,53.8084396506989,42.1659500658761,34.9634702544066,40.4874340957979,49.4545630165072,32.3214408626328
"Nab1",21.152095511973,20.6547992956708,18.0741657123732,26.8109041836601,21.4726371577248,17.5005799041762,23.1110767756216,24.1852636241357,20.1528614298526,16.3699153667805,16.3649837574118,18.1475184584815,18.1955813731812,33.1000721037987,17.936146550233,25.3742000396423,14.9843443947457,24.3421382907251,20.8229739016873,16.7378890181491
"Hibch",11.2811176063856,17.4771378655676,9.98835473578522,13.8116779127946,10.3899857214798,8.28974837566239,9.54587953775673,10.1422073262504,9.1785309482497,11.6927966905575,11.1760864684764,5.26863439117205,8.39796063377593,12.6095512776376,5.05891312955289,9.70190001515734,8.11651988048724,7.94845331942045,7.80861521313272,12.1205403234873
"Ormdl1",25.8525611813004,25.4212914408256,23.7817969899648,17.4677103014755,17.0857542975445,27.6324945855413,21.603832638081,19.5042448581739,21.5495944002384,27.4780722228101,27.9402161711909,15.8059031735161,16.3293678990088,32.5746741338971,17.936146550233,14.552850022736,16.2330397609745,20.119522464783,15.1834184699803,15.006383257651
"Asnsd1",26.3226077482331,16.947527627217,17.598529772574,24.1704363473905,23.0888571588439,13.8162472927706,14.0676119503783,27.0458862033345,25.1411934669448,21.0470340430035,15.5666918668064,22.2453452071709,16.7959212675519,23.1175106756689,27.594071615743,19.7769500308976,13.7356490285169,20.3679116310149,19.955349989117,17.8922261918146
"Stk17b",23.5023283466367,22.2436300107224,20.927981351169,22.7486459740146,17.3166428691329,28.5535777383927,23.6134914881351,22.3648674373728,25.1411934669448,25.7241527192265,21.5538810463473,19.9037299222055,18.6621347417243,29.4222863144877,23.4549608733816,22.7621500355614,23.7252119583473,21.8582466284062,24.7272815082536,24.2410806469746
"Gtf3c3",6.58065193705828,7.41454333690746,9.03708285618662,7.51517768784411,9.46643143512601,2.76324945855413,8.5410501127297,7.2815847470516,12.7701300149561,5.26175851075088,7.98291890605455,5.85403821241338,10.2641741079484,5.77937766891724,5.51881432314861,10.8213500169063,9.36521524671605,5.46456165710156,7.37480325684757,8.0803602156582
"Pgap1",12.2212107402511,13.7698661971138,12.3665344347817,10.3587584345959,14.5459800100717,15.6584135984734,10.5507089627838,11.9626035130133,13.9673297038582,8.18495768339026,13.9701080855955,15.8059031735161,11.6638342135777,16.8127350368501,13.3371346142758,11.1945000174892,12.4869536622881,16.6420741375366,21.2567858579724,13.8520460839855
"Ankrd44",29.6129337167622,28.0693426325782,29.4894282675564,35.3416464239155,38.3275028836809,23.9481619741358,29.6424680382972,26.5257730071165,31.1271919114555,29.2319917263938,33.9274053507318,24.5869604921362,40.5901430632503,35.201663983405,23.4549608733816,39.1807500612123,38.0852086699786,36.2648182698558,29.4992130273903,34.052946623131
"Sf3b1",189.428766473892,129.22489815753,139.361330361194,184.020296896939,174.55176012086,140.925722386261,120.077116290729,181.259448881963,189.955683972472,111.666208394824,122.138659262635,172.108723444954,164.693339095717,112.960563528837,186.719884599861,204.113050318887,141.102576383855,195.233884658265,168.752850994924,136.788955079357
"Coq10b",75.6774972761702,60.3755671719607,68.0159393912993,67.0272604591501,75.9623400525965,59.8704049353395,67.8259861893241,69.1750550969902,66.0455161711011,66.0643013016499,71.846270154491,63.8090165153059,48.5215503284832,61.9969604483849,62.5465623290176,54.1067500845313,51.1965100153811,68.8037990462333,66.8070412679133,69.8373990067602
"Hspd1",101.060011890538,95.8594531414464,83.2362894648768,94.6506162847393,101.360082927325,79.2131511452184,76.3670363020538,94.4005451135618,102.959173245584,83.6034963374862,85.4172322947837,88.9813808286835,65.317471596035,85.6398690939554,95.6594482679092,96.6458501509904,92.4034571009316,93.8911048356541,92.4019466887372,93.5013110669021
"Hspe1",369.926648176062,553.972309314657,554.11586986618,364.790787226163,369.652603113091,441.198830215809,515.477495038863,342.494539709534,361.953372611412,477.066104974746,442.652853340725,374.658445594457,292.995515445071,602.631471477097,372.519966812531,312.699700488533,508.843361738238,359.170734371312,389.563136744066,515.411548041627
"Mob4",48.4147963940716,52.9610238350533,67.0646675117007,60.1214215027528,59.3383628982289,52.5017397125285,69.8356450393782,59.8130175650667,60.8576508525252,56.7100639492039,69.8505404279773,52.1009400904791,46.1887834857676,69.8779299969084,54.2683408442947,51.8678500810335,58.0643345296395,50.4230007450735,53.3588706230736,55.9853529227747
"Gm10561",28.6728405828968,31.776614301032,26.6356126287606,32.701178587646,34.4023971666774,46.0541576425688,23.6134914881351,34.8475841466041,39.7071230152541,38.0015892443119,33.9274053507318,40.9782674868937,27.5266487440433,19.9651228562595,27.1341704221473,39.5539000617953,28.7199934232625,30.5518674465224,34.2711445465269,29.4355979284692
"Satb2",25.8525611813004,34.4246654927846,36.6239673645458,29.4513720199296,24.0124114451977,40.5276587254606,26.1255650507026,26.0056598108986,36.7141237929988,20.4623942084756,48.6958053269328,30.4409987045496,25.1938819013278,29.9476842843893,16.0965417758501,27.6131000431401,36.2121656206354,28.0679757842035,32.9697086776715,32.8986094494655
"9130024F11Rik",225.15230556078,221.906689868873,202.145274414701,266.28102564226,240.124114451977,239.481619741358,243.671135569053,244.713258820555,270.766662973366,197.608264070422,253.856821212535,276.310603625912,175.890619940751,167.076554428698,269.042198253495,226.502050353866,196.669520181037,258.821511213628,254.647618339384,206.626354086117
"Tyw5",12.2212107402511,11.6514252437117,13.7934422541796,16.4521457490641,11.3135400078335,10.1319146813651,16.5796855129459,16.6436222789751,16.1621958001788,12.2774365250854,13.5709621402927,15.2204993522748,11.1972808450346,15.2365411271454,13.7970358078715,12.6871000198211,15.6086920778601,14.9033499739133,13.0143586885545,12.1205403234873
"Maip1",14.5714435749148,13.2402559587633,16.1716219531761,10.7649842555605,15.4695342964254,16.5794967513248,18.5893443629999,14.0430562978852,14.9649961112767,14.031356028669,13.9701080855955,16.9767108159988,17.262474636095,14.1857451873423,18.8559489374244,16.4186000256509,13.7356490285169,16.3936849713047,12.5805467322694,14.4292146708182
"Aox4",46.5346101263407,41.8392088296921,36.1483314247465,49.5595501576746,53.7970371801063,40.5276587254606,39.1883475760539,48.3705272482713,46.8903211486669,38.5862290788398,43.1077620926946,50.3447286267551,44.3225700115952,44.6588274416332,49.2094277147418,50.3752500787016,32.466079521949,56.3843407346388,52.0574347542181,31.7442722758001
"Bzw1",155.115367087802,173.182547940624,184.546744642127,164.724570401123,164.392662970969,200.7961273216,176.347564092243,151.612996697539,157.232225809147,198.777543739478,231.504648275582,135.813686527991,104.974507922199,193.346452923777,147.628283144225,140.677550219781,152.965182363029,140.339878921017,159.642799912936,198.545993870459
"Clk1",43.2442841578115,23.832460725774,28.0625204481585,38.3883400811496,45.9468257460994,34.0800766555009,32.1545416008648,43.6895084823096,41.9019891115747,27.4780722228101,26.7427783352827,36.8804407382043,33.1252891665606,30.4730822542909,35.4123919068702,35.4492500553826,28.7199934232625,40.4874340957979,34.7049565028121,23.6639120601419
"Ppil3",24.9124680474349,43.4280395447437,39.9534189431409,24.576662168355,29.7846257349087,47.8963239482716,40.193177001081,33.2872445579502,28.5332592521675,45.6019070931743,36.3222810225482,31.6118063470323,28.4597554811295,45.7096233814363,26.2143680349559,27.9862500437231,34.3391225712922,26.3292516205802,21.6905978142576,30.5899351021346
"Nif3l1",33.3733062522241,37.6023269228878,36.6239673645458,44.6848403061001,44.0997171733919,35.9222429612037,38.1835181510269,36.928036931476,39.3080564522867,26.3087925537544,30.3350918430073,41.563671308135,42.9229099059659,25.7445005251768,42.310909810806,35.4492500553826,33.0904272050634,40.239044929566,42.5135717159448,32.3214408626328
"Orc2",10.3410244725202,10.5922047670107,9.03708285618662,11.9836617184541,11.544428579422,11.9740809870679,11.5555383878108,11.9626035130133,11.3733970445703,13.4467161941411,14.7683999762009,16.3913069947575,12.5969409506639,11.5587553378345,14.2569370014672,9.70190001515734,16.8573874440889,10.9291233142031,11.7129228196991,8.65752880249093
"Ndufb3",376.977346680053,754.164979411158,732.003711351117,402.163562754901,412.597877428541,596.861883047692,626.511146504349,377.862237052356,379.312768100493,647.196296822358,583.95051797789,446.663115607141,336.38497871958,760.776260417469,423.10909810806,380.613000594634,729.238093877623,429.216479248704,390.430760656636,763.5940403797
"Cflar",352.064878632618,362.783013270115,315.822264026733,331.277156996587,330.632434514645,386.854924197578,402.434184723323,294.124012461263,273.959195477105,364.230616910866,299.359458977046,249.967431670052,349.448473038787,280.037117957535,341.706586841618,332.103500518847,415.815556954192,313.218738618412,274.602968328501,333.603443189317
"Casp8",41.3640978900806,24.3620709641245,26.6356126287606,45.9035177689937,48.9483771767491,37.7644092669064,34.6666151634323,44.7297348747455,46.2917213042159,28.6473518918659,33.9274053507318,49.1739209842724,55.9864042251729,31.523878194094,44.6104157787846,50.7484000792845,31.8417318388346,49.9262224126097,41.2121358470894,36.3616209704619
"Trak2",8.93088477172195,12.1810354820622,9.03708285618662,7.92140350880865,9.23554286353757,11.0529978342165,12.5603678128378,10.4022639243594,8.97899766676601,12.8620763596133,7.1846270154491,7.02484585489606,11.6638342135777,9.4571634582282,7.8183202911272,10.4482000163233,11.8626059791737,6.95489665449289,5.63955543170697,12.69770891032
"Tmem237",13.6313504410493,13.2402559587633,16.6472578929754,10.7649842555605,15.238645724837,9.21083152851376,18.5893443629999,14.3031128959942,11.9719968890213,15.7852755322526,16.3649837574118,10.5372687823441,13.063494319207,16.8127350368501,9.65792506551007,9.32875001457436,13.7356490285169,11.177512480435,9.54386303827333,15.006383257651
"Fzd7",14.5714435749148,11.6514252437117,4.75635939799296,12.1867746289364,13.6224257237179,11.0529978342165,9.54587953775673,15.3433392884301,12.171530170505,12.8620763596133,17.9615675386227,14.6350955310335,15.8628145304656,7.35557157862194,10.5777274527015,12.3139500192382,8.11651988048724,11.4259016466669,17.7862902076912,13.2748774971528
"Sumo1",219.511746757587,266.393949890318,294.894282675564,241.095024742458,248.897880172337,245.008118658466,275.323262457405,214.546693439913,234.850672306302,281.796400242436,273.414972532368,204.891337434468,177.756833414924,367.778578931097,191.318896535818,185.455550289738,213.526907625126,204.175894642613,220.376473792857,269.537730050884
"Nop58",47.9447498271389,73.615823130724,64.210851872905,58.6996311293769,66.7267971890589,58.0282386296367,59.7873507891079,53.571659210451,50.082853652406,56.125424114676,57.07787017829,55.6133630179272,74.6485389668972,50.4382051105504,57.4876491994647,56.7188000886121,68.6782451425843,54.1488382385518,51.623622797933,70.9917361804256
"Bmpr2",22.0921886458385,21.1844095340213,14.2690781939789,18.8895006748514,23.5506343020208,23.9481619741358,23.6134914881351,24.4453202222446,18.3570618964994,21.6316738775314,18.3607134839255,15.8059031735161,30.325968955302,27.846092404783,22.9950596797859,20.1501000314806,22.4765165921185,22.1066357946381,27.7639652022497,17.3150576049819
"Fam117b",29.6129337167622,25.4212914408256,23.3061610501655,28.232694557036,24.0124114451977,23.9481619741358,23.1110767756216,27.5659993995525,22.9463273706242,22.2163137120593,29.9359458977046,21.0745375646882,22.8611150586123,25.2191025552752,25.7544668413602,21.2695500332295,23.1008642752329,24.590527456957,24.2934695519685,21.355237712811
"Wdr12",13.6313504410493,10.0625945286601,9.51271879598592,16.6552586595464,18.0093085838983,14.737330445622,14.5700266628918,16.9036788770841,18.5565951779831,14.031356028669,14.3692540308982,15.8059031735161,11.6638342135777,15.2365411271454,14.2569370014672,15.6723000244849,13.1113013454025,16.8904633037685,17.352478251406,14.4292146708182
"Carf",105.290430992932,170.004886510521,174.558389906342,132.429617634442,138.302254381475,138.162472927706,157.255805016729,127.687789671512,153.441093460957,143.821399293857,158.460940285183,147.521762952817,123.636642663923,143.433645783128,121.413915109269,126.497850197628,161.081702243516,129.907533939278,116.261604284421,143.714978121349
"Nbeal1",8.46083820478921,6.88493309855692,8.08581097658803,7.10895186687956,9.00465429194913,13.8162472927706,7.03380597518917,13.2628865035583,10.3757306371518,4.09247884169513,5.58804323423819,4.68323056993071,11.1972808450346,5.25397969901567,9.65792506551007,6.71670001049354,9.98956292983045,8.69362081811612,7.80861521313272,6.92602304199275
"Cyp20a1",5.64055880319281,10.0625945286601,9.51271879598592,9.74941970314911,6.92665714765318,7.36866522281101,9.04346482524322,13.0028299054493,9.97666407418445,9.93887718697388,10.7769405231736,14.6350955310335,9.79762073940525,9.4571634582282,8.73812267831863,6.71670001049354,5.61912914802963,8.69362081811612,9.54386303827333,9.81186597615639
