"","LSG2h_Input","LSG2h_Pool1","LSG2h_Pool2","LSG2h_Pool3","LSG6h_Input","LSG6h_Pool1","LSG6h_Pool2","LSG6h_Pool3"
"Sco1",0.286011375172284,0.117824665146401,0.742627070486848,0.0946377750312033,1.59757170265866,1.70563109095793,1.87889195748036,1.48391291614096
"Rps12.ps9",0.240047005925979,0.3709585836347,1.20744875092655,1.04196016994829,0.460432704365996,-0.359968554520976,0.643277940829998,0.373483697765033
"Irgm2",2.0416515390882,1.96742999461054,1.93360888536891,1.95378453099486,2.21527492001261,1.96781627932227,2.03966455543379,2.02731472760228
"X9930111J21Rik2",1.11033842877963,1.46710645977714,0.784331716081819,1.04980959709334,1.01598006398951,1.14118907184257,0.848852018403919,0.832147869226398
"Atxn1l",1.06160598928767,1.13243657432238,1.33683386882936,0.95445080571384,0.833863507335012,0.775192648907491,0.816775373717275,0.951375977883474
"Rps13.ps2",0.236225395948024,0.231062928410408,0.966521911793663,1.07290658694215,0.0681749725216632,-0.0668054818871675,0.628998943380511,0.446362433195846
"Fcho1",-0.845440151401124,-0.666307344917244,-0.86502279778363,-1.01520764215492,-0.892971223363193,-0.633807054084482,-1.0442905995652,-1.40476169733209
"Ell",-1.63822105367857,-1.70781118691892,-1.32633704677349,-2.01593564983391,-1.32684123458278,-1.29512215904768,-0.852109099979213,-0.961331539058327
"Ssbp4",-0.415827251895735,-0.367073945021733,-0.343060992223378,-0.278181340057258,-0.90983103719722,-1.05503692459362,-1.26824991297714,-1.0432358936449
"Sp140",2.11171112777788,2.21493196853495,2.47597415688922,2.67951712712707,2.25870529455914,2.27514448991489,2.73530887810374,3.04324936614099
"Sp110",1.71575773751414,1.90737561675837,1.47759353699927,1.45413401595405,2.49730277677593,2.48089903936214,2.40297955089754,2.51608477164728
"Gm13268",-0.0624597858125933,-0.182703464085963,1.19790785700406,1.50161165321681,-0.190926591129833,-0.416462661050752,0.994547925143422,0.541439658983454
"Gmppb",1.00095833897579,0.848527219179674,0.888173426302188,0.655995137212608,1.76258340380814,1.10283617469877,1.51618739853213,1.34037616416648
"Rnf213",1.46671974362337,1.48590375288197,1.87664790689984,1.3819531211884,1.80621860832778,1.70633186612744,2.07025419274945,1.88414394986907
"Gm10288",-0.117550867462555,-0.565415553834242,0.590690701937939,1.01191803058544,-0.47757954622396,-1.03651396993888,0.441061224110644,0.246508786150763
"Ccnd1",-1.53580360670635,-1.44741594154582,-1.25748779005042,-1.34560596335431,-0.460811943762592,-0.420831440266304,-0.683626096930742,-0.30429220178343
"Evi2",-0.0862327519760591,-0.385984184941907,-0.0737357803537053,-0.0467107727807408,-1.05414724795607,-1.31493053054242,-0.900411312647818,-1.06684033920454
"Il18bp",0.109271959396321,0.4750509161327,0.269761901294393,0.114078112771269,0.888376553976974,1.10930213407933,0.984430631985953,0.747436548222663
"Ifi214",2.42015711312569,2.52083405426241,2.2776607998454,2.40158005971084,3.57258268993022,3.18055381246058,3.4686808331033,3.39815729709474
"Nsmce3",-0.654956272780725,-0.728710514176578,-1.26801212167593,-0.76047419891215,-0.223137356463818,-0.348769307992448,-0.424991415368055,-0.120720045312197
"Top1",1.71991916661631,1.31244690172227,1.48230436934577,1.84145043928938,0.449031265301087,0.252878339377392,0.262068412191803,0.480979432788986
"Lrrc8b",0.814730079526697,1.04536323217888,1.19626534074732,0.626541515808984,-0.466711201621899,-0.5774358363718,-0.198127863773108,-0.402798373795127
"Rmdn3",0.823236036283506,0.549224738762565,0.849708612109876,0.536451291476043,2.1002820734849,1.94807631723094,2.36477864547538,1.99079948389488
"Bicra",-0.797004029470894,-1.14112218314205,-1.23498144334322,-0.722201689573367,-0.357732079035312,-0.474231185201191,-1.07023987760687,-0.605069700383926
"Gm1673",-0.197527278138828,-0.0674979559141802,-0.412840834767542,-0.0818752822746536,-0.820203187959883,-0.807323399021006,-1.23284452432137,-0.492040669890065
"Ccnyl1",1.54130799987816,1.5816122646971,1.78635997852208,1.16367290657188,1.33082267831485,1.50711231279358,1.60059717275021,1.19648709763099
"Ccdc173",0.339544909005816,0.17995932908744,0.652894930475211,-0.426151613492272,2.56278956037946,2.62044301254895,2.76353331829326,1.84551833368953
"Ifna4",6.68240802080632,3.99572835048569,3.72191695381211,5.70482462124078,4.78873955021715,2.11704880357617,2.3314176060025,4.00034468668084
"Tgfbrap1",-0.797545501811088,-0.988757540530306,-1.13107005654955,-1.3111581540789,-0.389328587752218,-0.362614270748895,-0.291209666972605,-0.247441891475785
"Il1rl2",-0.30283776763853,-0.585947140781253,-0.240590348136984,-0.0609574623787426,-1.51375523075951,-1.3927190878914,-1.67619746856466,-1.4695732552109
"Ptges3",0.754622794082607,0.81536317548059,0.697598467166467,0.975193878080001,0.785021604073526,0.873149094322966,0.979939794745106,1.16324229486763
"Nr2c2ap",-1.10891956530385,-1.18712589244937,-1.33374904622799,-1.66164681075272,-0.574467252193793,-0.70309922629544,-0.617115649699151,-0.77490231362975
"Srsf3",0.241682467132928,0.264839233932885,0.0338150813285747,0.33887374183951,0.553198476687803,0.353073469147103,0.588511208506081,1.17339304123049
"X2610044O15Rik8",-1.25038420530281,-0.898211113101455,-1.0423455264755,-1.0899446521636,-0.672298245208329,-0.818902390611465,-0.807249284747051,-0.659563285411254
"Setdb2",1.93111645286946,2.15438610983337,1.9103881100205,2.36806075399256,1.91281538633787,1.95757919457978,1.96046134000167,2.69694324624763
"Map3k5",1.66463936877482,2.17185429386449,1.75023675842473,1.74428156400769,0.472709787420205,0.747771561792827,0.556738886616046,0.928332402034916
"Rpl23",0.158709179420512,-0.0215322421592852,0.595637091865266,1.02203684498915,-0.105561933476537,-0.21197838632502,0.498940081661443,0.680344096461559
"Dtnb",0.776306434576337,0.674371936852336,0.390314989548158,0.992239018234429,1.10923382473764,1.14586364825623,1.07538044080355,1.59177122164606
"Gm10335",0.0179747769724781,0.442529179371643,1.33250146918519,1.40577749216371,0.190758787723956,0.066908730113084,1.14045839416617,0.684896060301539
"Nt5dc2",-0.776238668506558,-0.921776277613894,-0.352629459809556,0.00302464407351133,-1.85839395956947,-2.02341504479943,-2.51324003257137,-2.31381863082476
"Uqcc3",-0.829537839210114,-0.633315301797725,-1.21823594975023,-0.158193824850097,-0.750436123049606,-0.525751225509792,-1.21652378151393,-0.699271118005341
"Ttc9c",0.658228195589103,0.87880165144655,0.693391990187575,0.728384059118677,1.30014168983476,1.45965833877525,1.5636765677574,1.21410672551051
"Polr2g",0.954932808627077,0.880210240914592,0.935024797478688,1.25555930834439,1.53438015122237,1.56472380233768,1.75511378044536,2.27307887398804
"Sms",1.01452748981052,1.23943102814764,0.781555053306966,0.886197964938884,1.32319177473466,1.61540967168108,1.44040503926845,1.57829676566534
"Zhx2",2.21166474127448,2.39153326530348,2.41197284470569,2.48004429129636,1.46068036429007,1.86801886999168,1.74066881522968,1.75528901230764
"A530040E14Rik",1.92460412910552,2.30063705988653,2.34955326197194,1.69810613058662,2.5198242981357,2.9302153487572,2.96948422391966,2.15801326312489
"Trim6",1.03271466554579,0.543867748354701,0.161806138509569,0.399677789481386,0.984101364070545,0.656653074625397,0.547123551342827,0.656588677005397
"Klf12",0.215168916966748,-0.0124784037337866,0.277255394193366,0.149429194150865,-1.04580259150389,-1.33622490926437,-0.850641513836217,-1.36646650156281
"Psmb11",1.32590010808075,1.84967798034806,1.59787492055989,0.952463500167824,2.24099101699438,2.63334183406939,2.58817056521569,1.04004314978926
"Fam84b",0.243730516594095,0.411438112678644,0.0921645544042984,0.550963791540592,-1.04170946733087,-0.791586238695487,-1.33197043646189,-1.53894926416401
"Ptrh2",-0.848423586144504,-0.886161457611036,-0.770611554906408,-1.3745904870363,-0.308297838887174,-0.538291966690427,-0.152062077641888,-0.23718982363098
"Slfn2",1.63311801378296,1.7417650041206,1.65483429098144,1.83727550495424,1.61673464977469,1.78941789274664,1.52452434679946,1.64764511477587
"Lyrm9",-0.641474777181204,-0.589251068067045,-0.664279729339375,-0.0103592155603791,-1.01666926439894,-1.59819002049141,-0.920505318444055,-0.589128584950253
"G530011O06Rik",1.48738812893705,1.56778099317158,1.46767809097201,1.45769491825351,2.56029898120864,2.61421917299164,2.55758491769555,2.43048881406916
"Rybp",0.773836311796271,0.970836459322276,0.676438092502356,0.81140073028498,0.757404452832761,1.05559154021099,0.740786852828731,0.797766248798847
"Ptgr2",-0.272273225124825,-0.0280427405578809,0.114437995125289,-0.437448683686021,-1.62615483143171,-1.53581858220289,-1.4206142130596,-1.73021516199851
"X4930599N23Rik",0.730005033298785,-0.130123449689644,-0.266440534732871,0.0434344358493519,2.11955782326317,1.81597522704938,1.80713714648487,1.37462317216224
"Bnip3l.ps",-0.27384677342879,-0.0348462426406471,-0.281133027960116,-0.357064007647825,-0.886286917015403,-0.613080440959907,-0.769609260498678,-1.23591905562017
"Gm14636",3.1360948905762,3.41395627833668,3.44260408031245,1.81299815867679,2.15589041638082,2.24778760607727,2.37935535410706,0.809345691173961
"H2.T.ps",0.366124048711261,0.582760505818058,0.478957997882761,0.0833486106715076,1.20893491133859,1.25990093228193,1.55828769300608,1.51932617581345
"H2.Q6",0.00200478454423081,0.239346307641784,-0.27405773478766,-0.377021012571289,0.819733884205477,1.01389514159642,0.795199336589799,1.01868173842394
"Gm4924",1.64877134085312,0.360412273145092,0.716622156594735,0.115598321721637,1.12560511479684,0.162509755959519,0.506874019420786,-0.134345732633467
"Nme3",-0.188854073161461,-0.0494272790086066,-0.335893710297009,-0.0100138778118151,-1.30393996646282,-1.3433337673747,-1.29014740851318,-1.29060123307464
"Ifi204",1.49427888579519,1.52555341339401,1.55638253212623,1.64600782588406,2.06026223426353,2.10190624124326,2.12006161743033,2.22666857265623
"Ifi207",1.68145190548798,1.74379886094522,1.67934010485298,1.95045166909488,0.950937011438647,0.964733350684432,0.885229035736349,0.869050598695425
"Ifi213",1.23014351394715,1.27229937535578,1.31598921290219,1.15780920621658,2.95860584811126,3.15121168266488,2.8414734596571,2.70688775313267
"Gm4951",1.4894577696942,1.84751442519274,1.32693033743551,1.29979531639063,2.72552613918387,3.01338298898041,2.71076022379746,3.00265228247267
"D2hgdh",-1.49090194114297,-2.57070911673211,-1.64028551821242,-0.626900058467871,-1.84156356834225,-1.92401631872529,-1.71765560088345,-1.31848652579582
"Pgap1",-0.831208199382882,-0.987529700653318,-1.12381398264958,-0.784443290169044,-1.90323133755437,-2.22486156142282,-2.18528349805677,-2.15852376632876
"Klhl21",-2.15865458943563,-1.75063660708241,-1.68470934158645,-2.02048453217245,-1.21382500675017,-1.33604701788168,-0.939441682214741,-1.30858193775638
"Exoc8",-0.573157944177641,-0.894336167777083,-0.96081645198981,-1.00169997641934,-0.404814380957838,-0.427792470546771,-0.408054891401032,-0.538198874833133
"X4930520O04Rik",1.05641848844745,1.56343911257827,0.781782713192536,1.35402631264298,1.39443271322381,1.01947671431235,0.9607035790917,0.97190208663227
"Osgin1",-1.93763394989455,-2.54507809849924,-2.01031281515095,-2.26264461623939,-1.07486920450758,-1.60271134086865,-1.36507136468252,-1.31825845970162
"Saa1",1.97781812421774,1.67239140410119,2.19408634418534,1.31115199008127,5.40049364701388,4.20069221540488,5.24486947250564,5.24693529380413
"Rpl13a",-0.0577843790370682,-0.174447208415421,0.506724838123052,1.00264729718384,-0.828675976416402,-0.773003437502123,-0.016308595105837,0.297096218730278
"Nlrc5",1.32061038060795,1.60694625403034,1.34851544922844,1.08397322364644,2.08394196222298,2.11396698307635,2.21799877390548,2.78847318912233
"Sdhaf1",-1.63753262484892,-1.35639018412061,-1.70536408605341,-0.833180093496664,-0.72700358356689,-0.661144579361241,-1.17721115510111,-0.248015267459342
"Gm6166",-0.163915491136857,-0.162894743625716,-0.200645359001268,-0.23926923984955,-0.262508067533675,-0.348199038340011,-0.679374657300428,-1.16626889016899
"Peak1",-0.443678308773264,-0.666736982070219,-0.56799308044025,-0.183714824545504,-0.705956620555804,-0.90416839802536,-1.1212377534691,-0.807666336325967
"Tnfaip8l3",1.00178080006308,0.828580508431157,0.969563406685445,0.753634694445637,1.62098472642223,1.83987736244351,1.94695744656457,1.64177998885374
"Crxos",0.316398795086086,0.857506977920257,1.55355537014857,2.02068721280723,0.946298130999425,1.16188411850262,2.36598376176028,2.9658652227961
"Gm10704",0.309474144999989,0.883352270587245,0.692426167319719,0.781255432111431,1.33401652368853,1.34737016944801,2.15993825212844,1.8994195564746
"Mgst2",0.0134312678797253,0.153154556960777,-0.0152190231581919,0.0589495611336046,-1.25867219011132,-0.505100833674831,-1.48662735610583,-1.90369245373537
"Mafb",-1.67350288383975,-1.35393015119335,-1.71967995519583,-1.8367546080716,-1.48158261708027,-1.0921201573219,-1.344459568691,-1.46930803299008
"Tmem267",0.698649954487553,0.902824794378068,0.442220291752744,0.210851854569281,2.05289780525681,2.1478426832731,2.31358984450106,1.90056677357197
"Plxnc1",-0.138491594473602,0.0423891647545842,-0.00124554023752044,-0.12263852683297,-0.945446201578535,-0.816833229087597,-0.929192395056251,-1.06903968471106
"Arrdc3",-2.29456987496554,-2.81569021937303,-2.21974619992012,-2.50803583792274,-2.24048952577228,-2.32320253755197,-2.10956736878313,-2.43020720580779
"Itpa",-0.824916607485663,-0.595330442308431,-1.0662024983373,-1.12303440044294,0.200375229772197,0.00634191407784979,-0.0423858293632584,-0.0445104290269693
"Gm4149",0.024687084323789,-0.105340772305277,1.15726160740509,1.10016558314031,-0.242703853531784,-0.265028116905065,0.668900793826784,0.453727238659447
"Gm14005",1.19564047281341,1.67664177685229,1.4810114082303,0.860010799982863,1.92828344718348,2.32420253034701,2.08789231471518,1.20350867761698
"Itpripl1",-1.79051736340394,-1.47352299139407,-2.20204355774116,-2.60934759921003,-1.89307115427824,-1.47559606274823,-1.62846403984952,-1.58971579558727
"Ifit3",2.06345330645094,1.84442367983466,1.62603471584929,1.91295901892967,2.51725171063785,2.31296119377979,2.23162418907795,2.66303851418619
"Inafm2",-1.14818972017616,-0.810955217645367,-1.23904100833291,-0.704702323727469,-0.555825752446566,-0.263382298201352,-0.484073246033699,0.0224760537391981
"AW112010",1.05596597828506,0.983085281193219,1.32276074943356,0.760471773119814,1.84714403315347,1.7889086913208,2.09032079411832,1.09588549511756
"Yae1d1",-0.475695870608221,-0.333811679006483,-0.957058375484769,-1.00588303969403,0.0819627639052594,-0.0106252231522852,-0.359147476654715,0.137331427381579
"Cd80",1.75261400660195,2.01592257810304,1.74141749532179,1.49338617190683,1.7980225470173,2.06470794680074,1.70305553497975,1.49733040080912
"Mrpl23.ps1",-0.192210463078885,-0.186645100437908,-0.123778770251279,-0.032779954381815,-0.70225587735483,-0.518094082965667,-0.614549800166225,-1.04440377440836
"Wipf1",-0.649248501546193,-0.817004869699942,-0.748663933602822,-0.77114174990629,-0.763139279839318,-0.921234387528353,-0.736996128723352,-1.01478662069182
"Dolk",-0.86638959033944,-0.799148222793197,-1.09050500532946,-0.890858555068114,-0.529779860919909,-0.411267328832427,-0.416609923184874,-0.191276189760011
"Zfp652",-1.95775296047368,-1.78515793715641,-2.00142005079334,-2.40005920467952,-1.54484395188224,-1.44435478824186,-1.45125387761718,-2.18134404659998
"Msrb1",-0.330535351588102,-0.160662033926554,-0.490318239958267,-0.461053982532203,-1.15335187031462,-0.838476703133555,-1.63403777913282,-1.57427902764881
"Gpx4",-0.278586681131092,-0.23731325176096,-0.336018378155027,-0.287896577081992,-1.00296037915967,-0.746897542740846,-1.09263322711752,-1.00187697788652
"Gm22133",-0.354525095045751,-0.570147047661333,0.0464229071241469,-0.0770070286672613,-0.539455311617893,-1.28292343473656,-0.535188760503215,-0.805449072568934
"Gm26384",0.20586855697435,0.758545702346643,1.00624548366673,0.890361517762479,0.45728050398085,0.687824240788982,1.16666742514623,1.01421398974744
"Mir147",3.14364839570404,3.33551512554533,3.40381834101839,4.04181720445478,4.78808537677553,4.84953961838652,4.93589121668362,4.6733947984953
"Sox4",-1.71081729002377,-2.12950676429325,-1.79496004368964,-2.07672877616826,-2.62707906189648,-3.25881724750005,-2.7303103545864,-2.56532070092678
"Selenoh",-0.085210819298152,-0.0676462361584376,0.0527582035363476,0.388202847851268,-0.911753940536639,-0.791523027462941,-1.20252822070753,-0.199964184903188
"Ass1",0.912764894176022,1.03811098402651,0.908956674581423,1.12271102195748,1.33430830024106,1.46585993865423,1.6224721611951,1.65112350927863
"Ighm",-1.15991238658032,-0.876049732965084,-1.23164533336493,-0.60162958256358,-2.43004549403116,-2.17709442225601,-2.48419779032881,-1.33235431730139
"Rps12l1",0.199072258476364,0.525228426918749,1.22288121756245,0.651452075189874,0.375047076153524,-0.132130698747218,0.760971937581902,-0.190244694021557
"Rpl23a.ps3",-0.0700864630785603,0.145774665434027,1.28158192076421,1.31142629882778,0.127886418823189,-0.328000492642469,1.03196458002979,0.609951282438303
"Gm12355",0.241203843944625,0.239044260800579,0.109415482050284,0.388950648714903,0.810105710821343,0.413359137784287,0.532291719687237,1.16289399871449
"Psme2b",0.652954825269017,0.833716359424876,0.634705814568512,0.653481466892015,1.79281384789696,1.97882899566103,2.04129338679293,1.95023330041056
"Rbm8a2",0.179362363585137,0.283997630193899,0.666008113830452,0.412504493849025,0.674809232001103,1.01578139718057,1.09925058458984,0.485466266380922
"Gm2000",-0.0168345055326515,0.0480107199985422,0.861245148834941,1.049084520847,-0.584794265427997,-0.232975066308894,0.521596077678939,0.388179468161931
"Gm3550",-0.139686874440314,-0.105945407238164,0.588621694396336,1.20804814107431,-0.173610451636971,-0.32377419487017,0.456004498413789,0.553657168816296
"AW011738",1.48521448122306,1.64029154364234,2.19671926535345,1.89817099987806,2.37221975314511,2.75950271804658,3.34252045698025,2.87781700786792
"Ifna2",3.13553616652594,2.11214373584462,2.41332111202844,2.65801097808674,1.4512198489003,1.10505433272964,1.26202009391911,1.39981331409504
"Ctdsp2",-0.865143954860219,-0.993094698089241,-1.10904254850213,-1.21769668912567,-1.34882110956072,-1.40899857429358,-1.55687989870111,-1.6426895942729
"Smim24",-0.428356722999467,-0.261633219554715,-0.404549237516385,-0.129717999570325,-1.51650039865819,-1.12771466205324,-1.40806709572234,-1.51093833223842
"Abracl",1.01786163835838,0.864703998979661,1.25145139031132,1.22745451815253,1.21510180376267,1.37583004860638,1.76392320968969,1.50093006343973
"Plekhn1",1.26088950453486,1.48832619073331,0.824130135522726,0.741249011708077,1.25253931423893,1.30572838434101,0.972068260971355,0.528307221790861
"Zfp984",-0.981673555602796,-1.05657652923001,-0.875776733545551,-0.682435775860357,-0.726223081620571,-0.880322497466747,-0.38014450350521,-0.648762550272398
"Gm13212",-0.958953943084008,-1.08981880259815,-0.32281372734148,-0.553882410318097,-0.951018131515047,-1.09688392349464,-0.618819069247818,-0.667626980597332
"Ddi2",-1.83308218194235,-2.02998688854774,-2.05055870564656,-2.43769519751827,-1.54649493294772,-1.56068090125663,-1.60009013209475,-1.69781500356779
"Ube2d3",0.681508524822269,0.853185565763932,0.748090540534088,0.892501086889643,0.665733060167566,0.861339030955103,0.901264102998927,1.0181144829912
"Gm4070",1.86313396190315,1.97001127061171,1.7617224956436,1.95814818386785,1.99617157090142,2.0175003029271,2.02433644112839,2.32381715098015
"Trim30c",2.69931165767996,3.16627319019598,2.46926670480346,3.34151870813927,4.75103408189797,4.77238914561141,4.06681428407792,5.09192802006157
"Slfn1",1.18299124581332,1.24153472459638,1.10076565209188,1.04376903167544,1.97244476488685,1.8425433675687,1.82555502612419,1.7858048589224
"BC024978",0.5936533012196,1.16598849463209,1.08718980587823,0.880594257290681,0.0460903611273258,0.679699218470265,0.587439318833873,0.0613939655952764
"Ceacam15",-1.74570867684533,-2.22412521922943,-2.02065569181998,-1.58053279226168,-3.07304930169974,-3.53895385869134,-3.30411849392504,-2.76155088926188
"Gp6",0.883466562137381,0.920876000970597,0.753996941188637,0.523536482749468,1.73490250061781,1.72110660968034,1.11977397661335,0.338296230729862
"Igtp",1.51892537109869,1.72707388858302,1.79028889482465,1.74437308885161,2.23760200869002,2.29375394921804,2.57883981856264,2.60879531481066
"Gm4631",-0.926077810123387,-1.05455058356848,-0.938460011140489,-0.665253325276247,-0.506496115013284,-0.993234009458755,-0.827298418128302,-0.320069887933788
"Mon1b",0.322875520710562,0.317767424447394,0.124967371529682,0.0931574476726538,1.16849469774019,1.46052191651456,1.28822873069713,1.31318953152152
"Ifi47",1.81113246753524,1.93479938371539,1.65949324900018,1.94006720735478,2.14445309301726,2.0704589337948,2.01502453868779,2.33055551592322
"Tgtp2",2.09037235719969,2.25564162204433,1.84333379154528,1.46555020531913,3.07996376737734,3.15260756416924,2.89183928237989,2.53584130314204
"Tgtp1",2.57103518713549,2.78659150930903,2.07675981146177,1.85543782494274,3.62094516725604,3.68991488816897,3.21279694288401,2.92832178574112
"Samd1",-1.27594206958993,-1.46507578539762,-1.40785319580693,-2.00612868431873,-1.21029358180628,-1.21925628166322,-1.798012737558,-2.17728743209002
"Ifi27l2a",0.547290518665354,0.532906328413558,0.649143322987582,0.555926031430015,1.01081528823405,1.20405155530809,1.36755936530884,0.812761622991752
"Slc45a4",-1.6490304472341,-1.58552114371148,-1.93814600993275,-1.77941272053035,-2.14615612462416,-2.14586070233061,-2.77656000069424,-2.60470590555899
"Trim43b",1.01305827363874,0.532525130076597,1.07149060475861,0.934126974964448,1.00826541297963,0.517379194846424,1.10003598663478,1.09515312731406
"Rab10os",0.179218414740493,0.202380675547667,0.212757872655922,0.871841316229145,0.558318352214282,0.362160716015367,0.599313514207284,1.42357972359708
"Mphosph8",-1.18929920821265,-1.5148173544889,-1.35293487789768,-1.25186731524304,-0.137816632469789,-0.754840225771327,-0.115445046802455,-0.0948276613358567
"Psme2",0.620830371746264,0.740790063810405,0.59913510535617,0.66901127653831,1.47808724252444,1.91884408242269,1.96764981177963,2.00665937601305
"Clec7a",-0.143854680888902,-0.0837508202937549,-0.170144208552005,-0.184191297186905,-0.777994607377964,-1.17073802125809,-1.07336485901298,-1.35766145206668
"Rab9",1.046983926062,0.744115149904687,0.951951656300756,1.50751747051103,0.773288923337405,0.6275900969168,0.813718379851236,1.26985443511508
"Ifit1bl1",1.45766006135132,1.55880388646522,1.31199201666011,1.41279939949309,2.84114845301458,2.72255269527361,2.50793818666466,2.71290462864431
"Gm43302",2.70085274892101,2.74723985627468,2.7603966286752,2.42172233611832,4.32513589279254,3.79975036860184,4.09346005000545,4.20462453615481
"Gbp4",1.40046353199396,1.68145063992462,1.4630243701352,1.42584925859373,2.66685905212053,2.61436052402209,2.63315346364854,2.84792484128479
"Ms4a6c",0.406342370312993,0.573534878730881,0.528928147739987,0.357910448144004,1.89132241289349,2.11438194636619,2.16644618058869,2.02399431050546
"Rpl36a",0.0445395284311711,-0.0112730255539653,0.88524297112868,1.32741448372966,-0.63766822892404,-0.336995317379069,0.527555621826455,0.4376045654025
"St6galnac4",0.313042740867067,0.518950361999538,0.136757974174824,-0.164358646142997,0.981733547194067,1.2012930644187,1.12756241336706,0.72179898836835
"Pigb",-0.26743000148448,-0.298854298656909,-0.0551264607384718,-0.333056364525442,-1.07720086972895,-1.35121734434559,-0.550323384269942,-1.29555078903557
"H2.T10",0.666051767823926,1.07031891662909,0.838074750286601,0.243818740254168,1.99311813626994,2.12117884886142,1.7631951487476,1.16982854318642
"X6530402F18Rik",1.18222584882186,1.6385216880236,1.05424604001431,0.725339657317217,1.81480453849189,2.28554154314636,1.86089247578077,1.59735965246498
"Seh1l",0.899675388614623,0.903871822573563,0.858143246421534,0.678127099820228,1.11784532413721,1.20178794453448,1.15655666307322,0.879417997190195
"Rpl39",0.175555204788552,0.673765079536937,1.18700353645202,0.557959622718009,-0.0856627757007828,0.530402837381677,0.655661508970404,0.42538946780698
"Eloc",0.64807909009614,0.589155210183359,0.674636724851913,0.869417967538501,0.850270281800506,1.01899889386804,1.1166388645175,1.07955574539888
"Fdx1l",-0.239055221352749,-0.358186719712398,-0.00742669229999926,-1.31282778226568,-0.315529275397069,-0.17352105270406,0.0300753640298161,0.115753843213224
"X3110001I22Rik",1.66339093485481,1.58501997509109,1.61033587562174,1.10618778510248,1.97561882709866,1.50272956095871,1.69218764014672,1.38967445985637
"AC125149.3",2.4816767712809,2.55106298047992,2.52780242066859,1.63825487019509,3.65216133462516,3.83042090727729,3.54516334690843,2.64352252030698
"Rpl28.ps3",-0.227233447396439,-0.0200221042409754,1.06218283434256,0.953767218591139,-0.413766513152357,-0.542336639271446,0.474906318827009,-0.0411819770066768
"Gm12174",0.0190117944894772,-0.451862581585742,0.313154916397231,0.322727359111636,0.233299669537195,-1.09630739473859,-0.53328920910168,0.335680883285367
"Gm8731",-0.0321995826488384,0.178544952285038,0.895336076954071,1.13375425113695,-0.249890964916828,-0.596702355921798,0.584430581013522,0.32824549363524
"Gm6444",-0.0632200420334526,-0.209014696782635,-0.0507687763398748,-0.00420883449638554,-0.876942984559022,-0.381402019429252,-0.772567892328268,-1.35305746376326
"Gm9385",0.269225604451297,-0.042357871399413,1.46613400858476,1.54609219712965,0.30070346277309,0.0488863213550559,1.7244792465801,1.34757466778209
"Gm14567",-0.0573959241581949,0.14732700381062,0.489711549066215,1.61623654815244,-0.236762960787057,0.258686728919186,-0.035455932300497,0.659057005825676
"Rpl38.ps2",0.246652830012537,0.0714201763746454,1.35164714909405,0.788935786918763,0.523265388007155,-0.0867136636613801,1.05074460840375,-0.178714127708508
"Gm16056",-0.0611198374074626,0.233169447861749,-0.198436072140989,-0.318848929415923,-0.601531672646447,0.212207780635745,-0.732370282906699,-1.45262101685221
"Gm13772",0.864129020527965,0.613211339100477,0.618347253669039,0.93191122114855,2.14325469009292,1.69588425485757,2.21197357362845,1.7332701929996
"Gm15427",0.0498966588359995,-0.0928095908433617,1.05427351187013,1.1284342995856,0.206422086454001,-0.518210990902998,0.578049299355321,0.0829989593257769
"Rps15a.ps7",0.207370003099455,0.129154789921811,1.42771969022963,1.49377351571274,0.000177775512339551,-0.263514546391705,0.963275533438658,0.713504103476915
"Rpl35a.ps2",0.240351824346907,-0.537805088832079,1.50071794336863,1.11451997471991,0.324137921037434,-0.543531869682164,1.33098217012925,0.460289613818382
"Gm12492",0.380556965457301,0.126932791628638,1.05812955684932,0.70468404322171,0.668209602067927,0.30787840190728,1.24456568923269,1.0973561814
"Gm14303",0.20387958079895,0.877821774118404,1.22526628133775,0.212160301944851,0.0217556016540748,0.572731941224939,0.718385146688584,0.318745882531903
"Gm13215",-0.0191219351364502,-0.3283943517271,1.01108360840668,1.35168864816028,-0.12781626508739,-0.626383942205784,0.927121441319273,0.777755073171158
"Gm13680",-0.338205794343227,-0.511726438477967,0.0352896666699465,1.0668491157031,-0.73394142075096,-1.02689793744241,-0.0925550644119146,0.426958967214661
"Slc48a1",-0.62241890752805,-0.638923980839638,-0.788765857084408,-0.448380778122647,-1.16365301148772,-1.32070546132306,-1.50812551596274,-0.968468788815425
"Gm13532",-0.0157628366159832,-0.45950898099636,0.7838008833065,1.13005805951997,0.00697944663531569,-0.746099158837729,0.290326283674278,0.517085950748974
"Gm16181",1.551908022027,1.49054712009615,2.00650695857367,1.93644300409895,1.91715014918109,1.83732072656864,2.57405012625206,2.17052236213807
"Gm14251",0.109595128358107,-0.00587322149137659,0.935958333172559,1.29493184885197,-0.215119332654861,-0.0199511055465629,0.485259251732641,1.03430327832027
"Gm11878",-0.0584137588903464,0.622870612106973,0.729432272981825,2.07358044935748,0.228329872056514,0.344543463141314,0.963156699701379,1.38116785772135
"Rpl17.ps5",-0.0536800527813162,-0.182924253280061,0.678585852834067,1.13871541601848,0.0875963461865528,-0.652952273701606,0.530243902448822,0.515378646959613
"Rpl17.ps10",-0.0976910989452335,-0.0870689270838403,-0.0825832617500435,1.52833560608181,-0.257104921027145,-1.0064544633791,0.0482904249499139,0.754851306328324
