"","sgCtu1_input","sgCtu1_polysome","sgCtu2_input","sgCtu2_polysome","sgCtu1_TE","sgCtu2_TE"
"Cyld",0,0,0,0,0,0
"Chd9",0,0,0,0,0,0
"Rbl2",0,0,0,0,0,0
"Aktip",0,0,0,0,0,0
"Fto",0,0,0,0,0,0
"Mmp2",0,0,0,0,0,0
"Lpcat2",0,0,0,0,0,0
"Gm45708",0,0,0,0,0,0
"Gnao1",0,0,0,0,0,0
"Amfr",0,0,0,0,0,0
"Nudt21",0,0,0,0,0,0
"Mt2",0,0,0,0,0,0
"Mt1",0,0,0,0,0,0
"Nup93",0,0,0,0,0,0
"Herpud1",0,0,0,0,0,0
"Nlrc5",0,0,-1,0,0,0
"Cpne2",0,0,0,0,0,0
"Fam192a",0,0,0,0,0,0
"Rspry1",0,0,0,0,0,0
"Arl2bp",0,0,0,0,0,0
"Ccl22",0,1,0,0,0,0
"Ccl17",1,1,1,1,0,0
"Ciapin1",0,0,0,0,0,0
"Coq9",0,0,0,0,0,0
"Polr2c",0,0,0,0,0,0
"Usb1",0,0,0,0,0,0
"Csnk2a2",0,0,0,0,0,0
"Cnot1",0,0,0,0,0,0
"Sap18b",0,0,0,0,0,0
"Slc38a7",0,0,0,0,0,0
"Got2",0,0,0,0,0,0
"Gm32122",0,0,0,0,0,0
"Cdh8",0,0,0,0,0,0
"A330008L17Rik",0,0,0,0,0,0
"Cdh11",0,0,0,0,0,0
"Cdh5",0,0,0,0,0,0
"Cklf",0,0,0,0,0,0
"Cmtm3",0,0,0,0,0,0
"Dync1li2",0,0,0,0,0,0
"Terb1",0,0,0,0,0,0
"Nae1",0,0,0,0,0,0
"Ciao2b",0,0,0,0,0,0
"Cbfb",0,0,0,0,0,0
"Tradd",0,0,0,0,0,0
"E2f4",0,0,0,0,0,0
"Tmem208",0,0,0,0,0,0
"Atp6v0d1",0,0,0,0,0,0
"Agrp",0,0,0,0,0,0
"Ripor1",0,0,0,0,0,0
"Ctcf",0,0,0,0,0,0
"Acd",0,0,0,0,0,0
"Pard6a",0,0,0,0,0,0
"Gfod2",0,0,0,0,0,0
"Ranbp10",0,0,0,0,0,0
"Nutf2",0,0,0,0,0,0
"Edc4",0,0,0,0,0,0
"Pskh1",0,0,0,0,0,0
"Psmb10",0,0,0,0,0,0
"Dus2",0,0,0,0,0,0
"Nfatc3",0,0,0,0,0,0
"Pla2g15",0,0,0,0,0,0
"Prmt7",0,0,0,0,0,0
"Cdh1",0,0,0,0,0,0
"Utp4",0,0,0,0,0,0
"Sntb2",0,0,0,0,0,0
"Vps4a",0,0,0,0,0,0
"Nip7",0,0,0,0,0,0
"Terf2",0,0,0,0,0,0
"Cyb5b",0,0,0,0,0,0
"Nfat5",0,0,0,0,0,0
"Nqo1",0,0,0,0,0,0
"Nob1",0,0,0,0,0,0
"Wwp2",0,0,0,0,0,0
"Psmd7",0,0,0,0,0,0
"Zfhx3",0,0,0,0,0,0
"Dhx38",0,0,0,0,0,0
"Hp",0,0,0,0,0,0
"Ist1",0,0,0,0,0,0
"Atxn1l",0,0,0,0,0,0
"Ap1g1",0,0,0,0,0,0
"Vac14",0,0,0,0,0,0
"Sf3b3",0,0,0,0,0,0
"Cog4",0,0,0,0,0,0
"Aars",0,0,0,0,0,0
"Glg1",0,0,0,0,0,0
"Mlkl",0,0,0,0,0,0
"Wdr59",0,0,0,0,0,0
"Znrf1",0,0,0,0,0,0
"Zfp1",0,0,0,0,0,0
"Cfdp1",0,0,0,0,0,0
"Gabarapl2",0,0,0,0,0,0
"Kars",0,0,0,0,0,0
"Nudt7",0,0,0,0,0,0
"Wwox",0,0,0,0,0,0
"Maf",0,0,0,0,0,0
"Cdyl2",0,0,0,0,0,0
"Cmc2",0,0,0,0,0,0
"Gcsh",0,0,0,0,0,0
"Cmip",0,0,0,0,0,0
"Plcg2",0,0,0,0,0,0
"Mphosph6",0,0,0,0,0,0
"Cdh13",0,0,0,0,0,0
"Hsbp1",0,0,0,0,0,0
"Mbtps1",0,0,0,0,0,0
"Hsdl1",0,0,0,0,0,0
"Taf1c",0,0,0,0,0,0
"Cotl1",0,0,0,0,0,0
"Gins2",0,0,0,0,0,0
"Emc8",0,0,0,0,0,0
"Cox4i1",0,0,0,0,0,0
"Irf8",0,0,0,0,0,0
"Fbxo31",0,0,0,0,0,0
"Map1lc3b",0,0,0,0,0,0
"Klhdc4",0,0,0,0,0,0
"Zc3h18",0,0,0,0,0,0
"Cyba",0,0,0,0,0,0
"Mvd",0,0,0,0,0,0
"Rnf166",0,0,0,0,0,0
"Piezo1",0,0,0,0,0,0
"Cdt1",0,0,0,0,0,0
"Aprt",0,0,0,0,0,0
"Galns",0,0,0,0,0,0
"Trappc2l",0,0,0,0,0,0
"Gm45894",0,0,0,0,0,0
"Ankrd11",0,0,0,0,0,0
"Spg7",0,0,0,0,0,0
"Rpl13",0,0,0,0,0,0
"Chmp1a",0,0,0,0,0,0
"Cdk10",0,0,0,0,0,0
"Tcf25",0,0,0,0,0,0
"Def8",0,0,0,0,0,0
"Afg3l1",0,0,0,0,0,0
"Gas8",0,0,0,0,0,0
"Galnt2",0,0,0,0,0,0
"Cog2",0,0,0,0,0,0
"Ttc13",0,0,0,0,0,0
"2810004N23Rik",0,0,0,0,0,0
"Egln1",0,0,0,0,0,0
"Tsnax",0,0,0,0,0,0
"Ntpcr",0,0,0,0,0,0
"Coa6",0,0,0,0,0,0
"Irf2bp2",0,0,0,0,0,0
"Gm31718",0,0,0,0,0,0
"Tomm20",0,0,0,0,0,0
"Rbm34",0,0,0,0,0,0
"Nrp1",0,0,0,0,0,0
"Itgb1",0,0,0,0,0,0
"Ccdc7b",0,0,0,0,0,0
"2610044O15Rik8",0,0,0,0,0,0
"Cwf19l2",0,0,0,0,0,0
"Gucy1a2",0,0,0,0,0,0
"Aasdhppt",0,0,0,0,0,0
"Kbtbd3",0,0,0,0,0,0
"Msantd4",0,0,0,0,0,0
"Gria4",0,0,0,0,0,0
"Casp1",0,0,0,0,0,0
"Casp4",0,0,0,0,0,0
"Dcun1d5",0,0,0,0,0,0
"Mmp13",0,0,0,0,0,0
"Mmp12",0,0,0,0,0,0
"Mmp8",0,0,0,0,0,0
"Tmem123",0,0,0,0,0,0
"Birc3",0,0,0,0,0,0
"Cntn5",0,0,0,0,0,0
"Ccdc82",0,0,0,0,0,0
"Maml2",0,0,-1,0,0,0
"Mtmr2",0,0,0,0,0,0
"Cep57",0,0,0,0,0,0
"Endod1",0,0,0,0,0,0
"Cwc15",0,0,0,0,0,0
"Ankrd49",0,0,0,0,0,0
"Panx1",0,0,0,0,0,0
"4931406C07Rik",0,0,0,0,0,0
"Taf1d",0,0,0,0,0,0
"Cep295",0,0,0,0,0,0
"Slc36a4",0,0,0,0,0,0
"Fat3",0,0,0,0,0,0
"Chordc1",0,0,0,0,0,0
"Zfp560",0,0,0,0,0,0
"Ubl5",0,0,0,0,0,0
"Pin1",0,0,0,0,0,0
"Eif3g",0,0,0,0,0,0
"Dnmt1",0,0,0,0,0,0
"Mrpl4",0,0,0,0,0,0
"Icam1",0,0,0,0,0,0
"Fdx2",0,0,0,0,0,0
"Tyk2",0,0,0,0,0,0
"Cdc37",0,0,0,0,0,0
"Keap1",0,0,0,0,0,0
"Cdkn2d",0,0,0,0,0,0
"Slc44a2",0,0,0,0,0,0
"Dnm2",0,0,0,0,0,0
"AB124611",0,0,0,0,0,0
"Yipf2",0,0,0,0,0,0
"Smarca4",0,0,0,0,0,0
"Ldlr",0,0,0,0,0,0
"Spc24",0,0,0,0,0,0
"Rab3d",0,0,0,0,0,0
"Tmem205",0,0,0,0,0,0
"Prkcsh",0,0,0,0,0,0
"Elof1",0,0,0,0,0,0
"Acp5",0,0,0,0,0,0
"Pigyl",0,0,0,0,0,0
"Rp9",0,0,0,0,0,0
"Dpy19l1",0,0,0,0,0,0
"Herpud2",0,0,0,0,0,0
"Sept7",0,0,0,0,0,0
"Eepd1",0,0,0,0,0,0
"Acad8",0,0,0,0,0,0
"Thyn1",0,0,0,0,0,0
"Vps26b",0,0,0,0,0,0
"Ncapd3",0,0,0,0,0,0
"Opcml",0,0,0,0,0,0
"Ntm",0,0,0,0,0,0
"Snx19",0,0,0,0,0,0
"Zbtb44",0,0,0,0,0,0
"Aplp2",0,0,0,0,0,0
"Fli1",0,0,0,0,0,0
"Gm27162",0,0,0,0,0,0
"Kirrel3",0,0,0,0,0,0
"St3gal4",0,0,0,0,0,0
"Dcps",0,0,0,0,0,0
"Srpr",0,0,0,0,0,0
"Foxred1",0,0,0,0,0,0
"Fam118b",0,0,0,0,0,0
"Stt3a",0,0,0,0,0,0
"Ei24",0,0,0,0,0,0
"Pknox2",0,0,0,0,0,0
"Slc37a2",0,0,0,0,0,0
"Siae",0,0,0,0,0,0
"Spa17",0,0,0,0,0,0
"Tbrg1",0,0,0,0,0,0
"Olfr905",0,0,0,0,0,0
"Vwa5a",0,0,0,0,0,0
"Gramd1b",0,0,0,0,0,0
"Clmp",0,0,0,0,0,0
"Hspa8",0,0,0,0,0,0
"Ubash3b",0,0,0,0,0,0
"Gm35657",0,0,0,0,0,0
"Sc5d",0,0,0,0,0,0
"Arhgef12",0,0,0,0,0,0
"Pou2f3",0,0,0,0,0,0
"Usp2",0,0,0,0,0,0
"Cbl",0,0,0,0,0,0
"C2cd2l",0,0,0,0,0,0
"Dpagt1",0,0,0,0,0,0
"H2afx",0,0,0,0,0,0
"Vps11",0,0,0,0,0,0
"Hyou1",0,0,0,0,0,0
"Trappc4",0,0,0,0,0,0
"Rps25",0,0,0,0,0,0
"Ddx6",0,0,0,0,0,0
"Arcn1",0,0,0,0,0,0
"Ift46",0,0,0,0,0,0
"Kmt2a",0,0,0,0,0,0
"Atp5l",0,0,0,0,0,0
"Ube4a",0,0,0,0,0,0
"Jaml",0,0,0,0,0,0
"Il10ra",0,0,0,0,0,0
"Cep164",0,0,0,0,0,0
"Rnf214",0,0,0,0,0,0
"Pcsk7",0,0,0,0,0,0
"Sidt2",0,0,0,0,0,0
"Pafah1b2",0,0,0,0,0,0
"Sik3",0,0,0,0,0,0
"Zpr1",0,0,0,0,0,0
"Rexo2",0,0,0,0,0,0
"Rbm7",0,0,0,0,0,0
"Gm5617",0,0,0,0,0,0
"Ncam1",0,0,0,0,0,0
"Rpl10-ps3",0,0,0,0,0,0
"Plet1os",0,0,0,0,0,0
"Plet1",0,1,0,1,0,0
"Pts",0,0,0,0,0,0
"Il18",0,0,0,0,0,0
"Sdhd",0,0,0,0,0,0
"Timm8b",0,0,0,0,0,0
"Nkapd1",0,0,0,0,0,0
"Dlat",0,0,0,0,0,0
"1110032A03Rik",0,0,0,0,0,0
"Ppp2r1b",0,0,0,0,0,0
"Layn",0,0,0,0,0,0
"Fdx1",0,0,0,0,0,0
"Rdx",0,0,0,0,0,0
"Zc3h12c",0,0,0,0,0,0
"Gm33125",0,0,0,0,0,0
"Ddx10",0,0,0,0,0,0
"Acat1",0,0,0,0,0,0
"Cul5",0,0,0,0,0,0
"Gm16124",0,0,0,0,0,0
"Rab39",0,0,0,0,0,0
"Tnfaip8l3",0,0,0,0,0,0
"Dmxl2",0,0,0,0,0,0
"Idh3a",0,0,0,0,0,0
"Acsbg1",0,0,0,0,0,0
"Wdr61",0,0,0,0,0,0
"Ireb2",0,0,0,0,0,0
"AY074887",0,0,0,0,0,0
"Psma4",0,0,0,0,0,0
"Ube2q2",0,0,0,0,0,0
"Fbxo22",0,0,0,0,0,0
"Nrg4",0,0,0,0,0,0
"Etfa",0,0,0,0,0,0
"Scaper",0,0,0,0,0,0
"Rcn2",0,0,0,0,0,0
"Pstpip1",0,0,0,0,0,0
"Tspan3",0,0,0,0,0,0
"Peak1",0,0,0,0,0,0
"Hmg20a",0,0,0,0,0,0
"Imp3",0,0,0,0,0,0
"Ptpn9",0,0,0,0,0,0
"Commd4",0,0,0,0,0,0
"Cox5a",0,0,0,0,0,0
"Scamp2",0,0,0,0,0,0
"Csk",0,0,0,0,0,0
"Clk3",0,0,0,0,0,0
"Ubl7",0,0,0,0,0,0
"Pml",0,0,0,0,0,0
"Nptn",0,0,0,0,0,0
"Arih1",0,0,0,0,0,0
"Tmem202",0,0,0,0,0,0
"Hexa",0,0,0,0,0,0
"Pkm",0,0,1,0,0,0
"Myo9a",0,0,0,0,0,0
"Gm20275",0,0,0,0,0,0
"Lrrc49",0,0,0,0,0,0
"Tle3",0,0,0,0,0,0
"Rplp1",0,0,0,0,0,0
"Paqr5",0,0,0,0,0,0
"Glce",0,0,0,0,0,0
"Anp32a",0,0,0,0,0,0
"Fem1b",0,0,0,0,0,0
"Cln6",0,0,0,0,0,0
"Pias1",0,0,0,0,0,0
"Map2k5",0,0,0,0,0,0
"Aagab",0,0,0,0,0,0
"Rpl4",0,0,0,0,0,0
"Snapc5",0,0,0,0,0,0
"Map2k1",0,0,0,0,0,0
"Tipin",0,0,0,0,0,0
"Rab11a",0,0,0,0,0,0
"Dennd4a",0,0,0,0,0,0
"Ints14",0,0,0,0,0,0
"Hacd3",0,0,0,0,0,0
"Dpp8",0,0,0,0,0,0
"Gm39363",0,0,0,0,0,0
"Spg21",0,0,0,0,0,0
"Plekho2",0,0,0,0,0,0
"Oaz2",0,0,0,0,0,0
"Trip4",0,0,0,0,0,0
"Pclaf",0,0,0,0,0,0
"Csnk1g1",0,0,0,0,0,0
"Ppib",0,0,0,0,0,0
"Snx1",0,0,0,0,0,0
"Ciao2a",0,0,0,0,0,0
"Herc1",0,0,0,0,0,0
"Usp3",0,0,0,0,0,0
"Aph1b",0,0,0,0,0,0
"Aph1c",0,0,0,0,0,0
"Rab8b",0,0,0,0,0,0
"Rps27l",0,0,0,0,0,0
"Lactb",0,0,0,0,0,0
"Tpm1",0,0,0,0,0,0
"Tln2",0,0,0,0,0,0
"Vps13c",0,0,0,0,0,0
"Rora",0,0,0,0,0,0
"Anxa2",0,0,0,0,0,0
"Bnip2",0,0,0,0,0,0
"Gtf2a2",0,0,0,0,0,0
"Myo1e",0,0,0,0,0,0
"Rnf111",0,0,0,0,0,0
"Sltm",0,0,0,0,0,0
"Mindy2",0,0,0,0,0,0
"Adam10",0,0,0,0,0,0
"Aqp9",0,0,0,0,0,0
"Polr2m",0,0,0,0,0,0
"Cgnl1",0,0,0,0,0,0
"Tcf12",0,0,0,0,0,0
"Zfp280d",0,0,0,0,0,0
"Rfx7",0,0,0,0,0,0
"Ccpg1os",0,0,0,0,0,0
"Ccpg1",0,0,0,0,0,0
"2310009A05Rik",0,0,0,0,0,0
"Rsl24d1",0,0,0,0,0,0
"Unc13c",0,0,0,0,0,0
"Arpp19",0,0,0,0,0,0
"Myo5a",0,0,0,0,0,0
"Mapk6",0,0,0,0,0,0
"Leo1",0,0,0,0,0,0
"Tmod3",0,0,0,0,0,0
"Gclc",0,0,0,0,0,0
"Elovl5",0,0,0,0,0,0
"Fbxo9",0,0,0,0,0,0
"Cgas",0,0,0,0,0,0
"Eef1a1",0,0,0,0,0,0
"Slc17a5",0,0,0,0,0,0
"Cox7a2",0,0,0,0,0,0
"Tmem30a",0,0,0,0,0,0
"Senp6",0,0,0,0,0,0
"Mei4",0,0,0,0,0,0
"Phip",0,0,0,0,0,0
"Hmgn3",0,0,0,0,0,0
"Sh3bgrl2",0,0,0,0,0,0
"Bckdhb",0,0,0,0,0,0
"Tent5a",0,0,0,0,0,0
"Ibtk",0,0,0,0,0,0
"Dop1a",0,0,0,0,0,0
"Snap91",0,0,0,0,0,0
"Cyb5r4",0,0,0,0,0,0
"Syncrip",0,0,0,0,0,0
"Mthfsl",0,0,0,0,0,0
"Gm10634",0,0,0,0,0,0
"Bcl2a1d",0,1,0,0,0,0
"Gm29562",0,0,0,0,0,0
"Bcl2a1a",0,1,0,0,0,0
"Bcl2a1b",0,1,0,0,0,0
"Mthfs",0,0,0,0,0,0
"Tmed3",0,0,0,0,0,0
"Rasgrf1",0,0,0,0,0,0
"Ctsh",0,0,0,0,0,0
"Morf4l1",0,0,0,0,0,0
"Tbc1d2b",0,0,0,0,0,0
"Plscr1",0,0,0,0,0,0
"Plscr4",0,0,0,0,0,0
"U2surp",0,0,0,0,0,0
"Atr",0,0,0,0,0,0
"Xrn1",0,0,0,0,0,0
"Atp1b3",0,0,0,0,0,0
"Rnf7",0,0,0,0,0,0
"Gm28729",0,0,0,0,0,0
"Rasa2",0,0,0,0,0,0
"Zbtb38",0,0,0,0,0,0
"Slc25a36",0,0,0,0,0,0
"Copb2",0,0,0,0,0,0
"Faim",0,0,0,0,0,0
"Pik3cb",0,0,0,0,0,0
"Cep70",0,0,0,0,0,0
"Mras",0,0,0,0,0,0
"Armc8",0,0,0,0,0,0
"Dbr1",0,0,0,0,0,0
"Nck1",0,0,0,0,0,0
"Stag1",0,0,0,0,0,0
"Pccb",0,0,0,0,0,0
"Msl2",0,0,0,0,0,0
"Gm29521",0,0,0,0,0,0
"Anapc13",0,0,0,0,0,0
"Slco2a1",0,0,0,0,0,0
"Srprb",0,0,0,0,0,0
"Trf",0,0,0,0,0,0
"Cdv3",0,0,0,0,0,0
"Tmem108",0,0,0,0,0,0
"Uba5",0,0,0,0,0,0
"Dnajc13",0,0,0,0,0,0
"Acpp",0,0,0,0,0,0
"Mrpl3",0,0,0,0,0,0
"Atp2c1",0,0,0,0,0,0
"Wdr82",0,0,0,0,0,0
"Ppm1m",0,0,0,0,0,0
"Twf2",0,0,0,0,0,0
"Alas1",0,0,0,0,0,0
"Rpl29",0,0,0,0,0,0
"Abhd14b",0,0,0,0,0,0
"Tex264",0,0,0,0,0,0
"Rad54l2",0,0,0,0,0,0
"Dcaf1",0,0,0,0,0,0
"Manf",0,0,0,0,0,0
"Mapkapk3",0,0,0,0,0,0
"Cish",0,0,0,0,0,0
"Hemk1",0,0,0,0,0,0
"Cyb561d2",0,0,0,0,0,0
"Rassf1",0,0,0,0,0,0
"Tusc2",0,0,0,0,0,0
"Gnai2",0,0,0,0,0,0
"Rbm5",0,0,0,0,0,0
"Rbm6",0,0,0,0,0,0
"Uba7",0,0,0,0,0,0
"Ip6k1",0,0,0,0,0,0
"Bsn",0,0,0,0,0,0
"Dag1",0,0,0,0,0,0
"Rhoa",0,0,0,0,0,0
"Gm37401",0,0,0,0,0,0
"Gpx1",0,0,0,0,0,0
"Usp4",0,0,0,0,0,0
"Ccdc71",0,0,0,0,0,0
"Usp19",0,0,0,0,0,0
"Qars",0,0,0,0,0,0
"Qrich1",0,0,0,0,0,0
"Impdh2",0,0,0,0,0,0
"Ndufaf3",0,0,0,0,0,0
"Arih2",0,0,0,0,0,0
"Slc25a20",0,0,0,0,0,0
"Prkar2a",0,0,0,0,0,0
"Ip6k2",0,0,0,0,0,0
"Uqcrc1",0,0,0,0,0,0
"Shisa5",0,0,0,0,0,0
"Tma7",0,0,0,0,0,0
"Nme6",0,0,0,0,0,0
"Camp",0,0,0,-1,0,0
"Map4",0,0,0,0,0,0
"Smarcc1",0,0,0,0,0,0
"Ptpn23",0,0,0,0,0,0
"Ngp",0,0,0,0,0,0
"Setd2",0,0,0,0,0,0
"Ccdc12",0,0,0,0,0,0
"Ltf",0,0,0,0,0,0
"Ccrl2",0,0,0,0,0,0
"Lrrfip2",0,0,0,0,0,0
"Pdcd6ip",0,0,0,0,0,0
"Clasp2",0,0,0,0,0,0
"Ubp1",0,0,0,0,0,0
"Fbxl2",0,0,0,0,0,0
"Bcl2a1c",0,0,0,0,0,0
"Crtap",0,0,0,0,0,0
"Glb1",0,0,0,0,0,0
"Dync1li1",0,0,0,0,0,0
"Cmtm6",0,0,0,0,0,0
"Cmtm7",0,0,0,0,0,0
"Osbpl10",0,0,0,0,0,0
"Rps27rt",0,0,0,0,0,0
"Stt3b",0,0,0,0,0,0
"Gadl1",0,0,0,0,0,0
"Tgfbr2",0,0,0,0,0,0
"Azi2",0,0,0,0,0,0
"Cmc1",0,0,0,0,0,0
"Golga4",0,0,0,0,0,0
"Vill",0,0,0,0,0,0
"Acaa1a",0,0,0,0,0,0
"Wdr48",0,0,0,0,0,0
"Slc25a38",0,0,0,0,0,0
"Rpsa",0,0,0,0,0,0
"Myrip",0,0,0,0,0,0
"Eif1b",0,0,0,0,0,0
"Rpl14",0,0,0,0,0,0
"Ctnnb1",0,0,0,0,0,0
"Trak1",0,0,0,0,0,0
"Cck",0,0,0,0,0,0
"Gm47095",0,0,0,0,0,0
"Ss18l2",0,0,0,0,0,0
"Nktr",0,0,0,0,0,0
"Higd1a",0,0,0,0,0,0
"Abhd5",0,0,0,0,0,0
"Zfp445",0,0,0,0,0,0
"1110059G10Rik",0,0,0,0,0,0
"Zdhhc3",0,0,0,0,0,0
"Exosc7",0,0,0,0,0,0
"Lars2",0,0,0,0,0,0
"Limd1",0,0,0,0,0,0
"Sacm1l",0,0,0,0,0,0
"Lztfl1",0,0,0,0,0,0
"Fyco1",0,0,0,0,0,0
"Ccr1",0,0,0,0,0,0
"Ccr2",0,0,0,0,0,0
"Ccr5",0,0,0,0,0,0
"Gm39469",0,0,0,0,0,0
"2010315B03Rik",0,0,0,0,0,0
"Plekhg1",0,0,0,0,0,0
"Mthfd1l",0,0,0,0,0,0
"Esr1",0,0,0,0,0,0
"Cnksr3",0,0,0,0,0,0
"Ulbp1",0,0,0,0,0,0
"Pcmt1",0,0,0,0,0,0
"Lats1",0,0,0,0,0,0
"Katna1",0,0,0,0,0,0
"Ginm1",0,0,0,0,0,0
"Ppil4",0,0,0,0,0,0
"Tab2",0,0,0,0,0,0
"Sash1",0,0,-1,0,0,0
"Stxbp5",0,0,0,0,0,0
"Adgb",0,0,0,0,0,0
"Rab32",0,0,0,0,0,0
"Fbxo30",0,0,0,0,0,0
"Stx11",0,0,0,0,0,0
"Sf3b5",0,0,0,0,0,0
"Ltv1",0,0,0,0,0,0
"Phactr2",0,0,0,0,0,0
"Fuca2",0,0,0,0,0,0
"Pex3",0,0,0,0,0,0
"Adat2",0,0,0,0,0,0
"Aig1",0,0,0,0,0,0
"Hivep2",0,0,0,0,0,0
"Adgrg6",0,0,0,0,0,0
"Vta1",0,0,0,0,0,0
"Cited2",0,0,0,0,0,0
"Heca",0,0,0,0,0,0
"Abracl",0,0,0,0,0,0
"Reps1",0,0,0,0,0,0
"Ccdc28a",0,0,0,0,0,0
"Arfgef3",0,0,0,0,0,0
"Tnfaip3",0,0,0,0,0,0
"Ifngr1",0,0,0,0,0,0
"Pex7",0,0,0,0,0,0
"Map3k5",0,0,0,0,0,0
"Map7",0,0,0,0,0,0
"Bclaf1",0,0,0,0,0,0
"Pde7b",0,0,0,0,0,0
"Hbs1l",0,0,0,0,0,0
"Sgk1",0,0,0,0,0,0
"Raet1e",0,0,0,0,0,0
"Gm26740",0,0,0,0,0,0
"Tbpl1",0,0,0,0,0,0
"Rps12",0,0,0,0,0,0
"Stx7",0,0,0,0,0,0
"Arg1",0,0,0,0,0,0
"Epb41l2",0,0,0,0,0,0
"Arhgap18",0,0,0,0,0,0
"Rnf146",0,0,0,0,0,0
"Cenpw",0,0,0,0,0,0
"Hint3",0,0,0,0,0,0
"Ncoa7",0,0,0,0,0,0
"Hddc2",0,0,0,0,0,0
"Tpd52l1",0,0,0,0,0,0
"Rnf217",0,0,0,0,0,0
"Nkain2",0,0,0,0,0,0
"Zup1",0,0,-1,0,0,0
"Rwdd1",0,0,0,0,0,0
"Calhm6",0,0,0,0,0,0
"Dse",0,0,0,0,0,0
"Tspyl1",0,0,0,0,0,0
"Amd2",0,0,0,0,0,0
"Hdac2",0,0,0,0,0,0
"Marcks",0,0,0,0,0,0
"Fyn",0,0,0,0,0,0
"Slc16a10",0,0,0,0,0,0
"Rpf2",0,0,0,0,0,0
"Gtf3c6",0,0,0,0,0,0
"Amd1",0,0,0,0,0,0
"Cdk19",0,0,0,0,0,0
"Cdc40",0,0,0,0,0,0
"Fig4",0,0,0,0,0,0
"Mical1",0,0,0,0,0,0
"Cd164",0,0,0,0,0,0
"Ccdc162",0,0,0,0,0,0
"Foxo3",0,0,0,0,0,0
"Snx3",0,0,0,0,0,0
"Ostm1",0,0,0,0,0,0
"Sec63",0,0,0,0,0,0
"Pdss2",0,0,0,0,0,0
"1700021F05Rik",0,0,0,0,0,0
"Cd24a",0,0,0,0,0,0
"Crybg1",0,0,0,0,0,0
"Atg5",0,0,0,0,0,0
"Prdm1",0,0,0,0,0,0
"Gm35154",0,0,0,0,0,0
"Prep",0,0,0,0,0,0
"Lin28b",0,0,0,0,0,0
"Grik2",0,0,0,0,0,0
"Ascc3",0,0,0,0,0,0
"Lilr4b",0,0,0,0,0,0
"Gm40645",0,0,0,0,0,0
"Lilrb4a",0,0,0,0,0,0
"Gm46224",0,0,0,0,0,0
"Nus1",0,0,0,0,0,0
"Cep85l",0,0,0,0,0,0
"Asf1a",0,0,0,0,0,0
"Man1a",0,0,0,0,0,0
"Tbc1d32",0,0,0,0,0,0
"Gja1",0,0,0,0,0,0
"Serinc1",0,0,0,0,0,0
"Pkib",0,0,0,0,0,0
"Fabp7",0,0,0,0,0,0
"Smpdl3a",0,0,0,0,0,0
"Gcc2",0,0,0,0,0,0
"Lims1",0,0,0,0,0,0
"Ranbp2",0,0,0,0,0,0
"Sept10",0,0,0,0,0,0
"Sowahc",0,0,0,0,0,0
"P4ha1",0,0,0,0,0,0
"Pla2g12b",0,0,0,0,0,0
"Oit3",0,0,0,0,0,0
"Micu1",0,0,0,0,0,0
"Dnajb12",0,0,0,0,0,0
"Anapc16",0,0,0,0,0,0
"Ascc1",0,0,0,0,0,0
"Psap",0,0,0,0,0,0
"Cdh23",0,0,0,0,0,0
"Vsir",0,0,0,0,0,0
"Slc29a3",0,0,0,0,0,0
"Sgpl1",0,0,0,0,0,0
"Eif4ebp2",0,0,0,0,0,0
"Ppa1",0,0,0,0,0,0
"Sar1a",0,0,0,0,0,0
"Aifm2",0,0,0,0,0,0
"Hk1",0,0,0,0,0,0
"Vps26a",0,0,0,0,0,0
"Srgn",0,0,0,0,0,0
"Kif1bp",0,0,0,0,0,0
"Ddx21",0,0,0,0,0,0
"Ddx50",0,0,0,0,0,0
"Ccar1",0,0,0,0,0,0
"Tet1",0,0,0,0,0,0
"Slc25a16",0,0,0,0,0,0
"Hnrnph3",0,0,0,0,0,0
"Herc4",0,0,0,0,0,0
"Sirt1",0,0,0,0,0,0
"Dnajc12",0,0,0,0,0,0
"Ctnna3",0,0,0,0,0,0
"Gm31763",0,0,0,0,0,0
"Reep3",0,0,0,0,0,0
"Jmjd1c",0,0,0,0,0,0
"Nrbf2",0,0,0,0,0,0
"Egr2",0,0,1,0,0,0
"Ado",0,0,0,0,0,0
"Arid5b",0,0,-1,0,0,0
"Rhobtb1",0,0,0,0,0,0
"Cdk1",0,0,0,0,0,0
"Ccdc6",0,0,0,0,0,0
"Bicc1",0,0,0,0,0,0
"Tfam",0,0,0,0,0,0
"Cisd1",0,0,0,0,0,0
"Ipmk",0,0,0,0,0,0
"Zwint",0,0,0,0,0,0
"Pcdh15",0,0,0,0,0,0
"Gm15398",0,0,0,0,0,0
"Gnaz",0,0,0,0,0,0
"Specc1l",0,0,0,0,0,0
"Gucd1",0,0,0,0,0,0
"Snrpd3",0,0,0,0,0,0
"Cabin1",0,0,0,0,0,0
"Ddt",0,0,0,0,0,0
"Gstt2",0,0,0,0,0,0
"Mif",0,0,0,0,0,0
"Smarcb1",0,0,0,0,0,0
"Chchd10",0,0,0,0,0,0
"Prmt2",0,0,0,0,0,0
"Mcm3ap",0,0,0,0,0,0
"Pofut2",0,0,0,0,0,0
"Fam207a",0,0,0,0,0,0
"Itgb2",0,0,0,0,0,0
"Pttg1ip",0,0,0,0,0,0
"Sumo3",0,0,0,0,0,0
"Ube2g2",0,0,0,0,0,0
"Pfkl",0,0,0,0,0,0
