"","sgCtu1-g1-R1-input","sgCtu1-g1-R2-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Ranbp9",35.2649520794685,38.7539360278555,27.0890855235109,32.2342389458051,32.0237854566141,32.8519366505385,25.8189776220276,29.5867041030937,33.9457192846005,34.5871293772813,33.4453300723872,0,36.7393511279285,30.8853956183246,28.5855590109787,33.8074750984936,31.8666962334685,22.4753593236854,29.4598411889588,32.5546270731593,37.2468673246966,24.7398746988354,24.956516279576
"Mcur1",35.8946833666019,35.469704161088,41.3778339315167,34.5928417954981,34.3741550314115,35.8234686088787,41.2386448129608,40.8578294757008,34.1419373151474,32.6502501321535,34.6120276330519,0,30.3644865486532,46.8262449697179,51.9053571515139,32.0981083800304,34.901619684275,52.4425050885992,37.3157988393479,38.4402093688717,35.7040976721944,46.7308744311335,39.6898813120968
"Cd83",62.5533078552477,56.4887881083995,57.154993632023,78.6200949897684,76.6808073777641,78.7455968960144,69.9263977263248,76.0800962650981,67.4990025081074,79.4120490502379,66.112861770998,0,70.2912699662193,64.2615489478044,85.0044254800156,54.699734990821,57.8532282809993,47.0912290591503,53.0277141401259,60.5111429777932,53.3357508436484,43.9819994645962,47.2069042878727
"Gm34084",20.5712220463566,14.4506202137766,17.8609355100072,19.1308897808437,17.4808737125554,23.2770003403313,25.4603807106106,21.4151382079535,16.67853259648,20.3372320738414,14.7781691017525,0,19.1245937378258,17.4353039780865,22.5675465876148,18.0433153615556,18.2095407048391,23.5456145295752,18.3305678509077,21.3352358219575,17.8520488360972,20.6165622490295,17.7401742228312
"Jarid2",171.286910100276,1762.97566608075,208.079898691584,198.384706357516,179.803272471999,192.819407074517,455.776674411071,239.511414167901,143.827816390822,149.554747427364,375.287715347136,0,142.763414656928,538.999968693988,190.570393406525,260.583459747939,177.353339156506,733.124816034499,313.910974446795,156.519704176602,160.448043860232,591.008117805511,237.237245115488
"Dtnbp1",49.328950825447,40.7244751479159,74.1228823665298,66.8270807413032,48.4763724801957,51.1763837269695,65.6232347893202,65.6543052954365,51.9977780949083,47.3151929881208,66.5017609578862,46.139037984478,45.9661288084585,62.2689427788803,75.7266563273295,47.4824088461988,50.6452850853338,54.5830155003788,79.2142396414227,44.6936405580661,47.825859227569,54.9774993307452,57.1293746158969
"Gm40932",8.18650673273376,7.22531010688831,10.7165613060043,6.5516745824807,10.723561185013,11.3908725069706,6.09614749408985,6.76267522356427,8.24115728296661,10.0994417781661,7.38908455087625,0,7.21366255023253,6.97412159123459,7.77326604684508,9.49648176923977,10.8119147934982,11.7728072647876,7.52862608162281,10.6676179109787,9.25661791501336,2.74887496653726,10.2231512470552
"Mylip",34.8451312213796,22.9896230673719,27.9821322990113,33.5445738623012,27.9106387007187,26.2485322986715,33.7081096732027,27.0507008942571,24.3310357878062,27.8080520193342,24.8895479608463,0,29.525688577696,28.8927894494004,25.5765527992967,35.1369825461871,32.8151098118455,31.0374009708036,26.513857070063,32.0028537329362,24.2435231107493,27.4887496653726,25.8585590366691
"Gmpr",8.18650673273376,19.7053912006045,12.502654857005,15.7240189979537,12.1925421692613,10.4003618541906,13.2680857224309,12.9617941784982,11.184427741169,11.06788140073,11.6669756066467,46.139037984478,13.9240463178907,10.9593339290829,10.7822722585271,11.7756373938573,12.1396938032261,7.49178644122846,16.6939100070767,11.5872401446838,14.7665095310927,19.2421247657608,15.3347268705829
"Atxn1",22.0405950496678,34.1560114143811,23.2192161630093,22.0136265971352,21.0064280747515,19.9752981643978,21.8744115964401,21.4151382079535,19.4255850241356,17.8469587586772,21.0005560919641,0,24.8284199403352,23.413122484859,19.0570393406525,21.4620487984819,22.3825604496981,26.7563801472445,31.4238306015561,19.6799158012884,22.9211491228902,34.3609370817158,20.7469834131415
"Nup153",13.8540883169341,9.85269560030224,10.7165613060043,5.50340664928379,11.4580516771372,11.5559576157673,7.53053513975805,9.86223470103123,15.1087883521054,12.3130180583121,7.77798373776447,0,13.4207675353163,10.4611823868519,10.0300207056066,7.9770446861614,11.7603283718753,2.14051041177956,7.20129451285661,8.82837344356861,12.3421572200178,13.7443748326863,7.21634205674488
"Kif13a",11.1252527393561,13.7937738404231,8.63278549650347,9.95854536537067,12.1925421692613,9.5749363102072,4.3031629370046,11.5529035069223,9.0260294051539,9.40769919062051,12.4447739804232,0,9.39453727472144,9.96303084462084,8.27476708212541,10.2562003107789,11.9500110875507,11.7728072647876,9.49261549422007,9.74799567727367,11.4605745614451,6.87218741634316,9.92247032802421
"Dek",69.4803520137148,81.4489502958318,142.292119563057,130.771424666315,69.7765967517968,65.5387881922803,129.812081932972,132.999279396764,62.7897697749837,60.0432565989603,145.059396709307,138.417113953434,63.2453670101783,151.438068838237,127.882763996484,70.6538243631439,58.611959143701,163.749046501136,153.191174182586,65.8449519332826,60.8292034415164,123.699373494177,130.796199778501
"4931429P17Rik",10.9153423103117,11.1663883470092,12.8003371155052,17.0343539144498,21.0064280747515,21.1308939259745,10.3993104310945,18.5973568648017,13.7352621382777,23.9342935290787,14.7781691017525,46.139037984478,12.5819695643591,12.9519400980071,17.3017857171713,16.5238782784772,26.5555801945571,13.9133176765671,11.4566049068173,20.2316891415114,27.3290624157537,17.8676872824922,16.236769627676
"Fam120a",280.440333203392,319.227337449792,355.730298907643,362.700704886132,268.823520117449,263.310748530698,339.949872023363,413.650301174681,271.958190337898,271.439791352904,359.731747871607,369.112303875824,294.585847400194,407.487961544992,360.328493848916,308.635657500292,286.989948816892,433.453358385361,421.930392139644,304.946732696599,325.965188007256,478.304244177484,413.736944586706
"Ninj1",83.3344403306488,45.3223997613903,59.2387694415238,55.0340664928379,75.5056225903654,75.9391500464709,48.4105830413018,52.9742892512535,80.8418285852915,78.9970034977105,54.8347853512395,92.2780759689559,68.9491932126877,44.8336388007938,65.9473861393631,66.4753723846784,72.4587973880057,52.4425050885992,47.1357459023341,74.1215520366281,80.0036262654726,71.4707491299688,52.0177989923693
"Card19",137.281420595074,120.859732697041,183.372271236074,186.067558142452,148.807773704358,152.868810745722,174.99529277152,181.183340364659,159.917694895662,148.447959287291,190.56060157523,184.556151937912,141.421337903396,152.434371922699,202.857168770893,127.062926072428,126.518371355497,170.170577736475,147.953869082327,140.886126203616,127.609089828398,151.188123159549,159.66156800548
"Susd3",7.13695458751149,4.59792461347438,8.63278549650347,7.33787553237839,6.46351633069276,7.26374478705374,5.7375505826728,6.48089708924909,4.9054507636706,8.02421401552926,8.55578211154092,0,7.7169413328069,6.47597004900355,11.7852743290877,6.64753723846784,6.63889504863927,7.49178644122846,5.23730510025935,3.67848893482025,8.37503525644066,12.3699373494177,7.51702297577591
"Bicd2",15.9531926073786,17.734852080544,17.5632532515071,19.9170907307413,15.8649946298822,14.5274895741075,17.5712486594355,21.9786944765839,16.4823145659332,14.2498973034399,17.5004634099701,0,17.4469977959112,20.4242132314727,13.791278470209,16.1440190077076,17.4508098421375,22.4753593236854,24.5498676574657,16.0014268664681,14.9869051957359,24.7398746988354,18.9428978989553
"Nol8",11.3351631684006,15.1074665871301,12.8003371155052,12.0550812317645,12.0456440708365,11.0607022893773,10.7579073425115,10.9893472382919,10.007119557888,10.9295328832209,8.94468129842914,0,10.0655756514873,13.9482431824692,12.0360248467279,8.92669286308538,10.6222320778228,11.7728072647876,18.3305678509077,8.82837344356861,11.2401788968019,15.1188123159549,12.9292795183346
"Iars",8.60632759082267,7.22531010688831,7.442056462503,5.50340664928379,5.43522964171891,10.0701916365972,3.94456602558755,7.04445335787945,8.63359334406026,10.2377902956753,8.55578211154092,46.139037984478,8.55573930376417,5.9778185067725,5.76726190572377,4.74824088461988,10.0531839307966,6.42153123533868,3.92797882519451,9.38014678379165,11.6809702260883,5.49774993307452,4.20953286643451
"Fbxw17",15.5333717492897,9.85269560030224,16.0748419590065,10.7447463152684,17.1870775157057,15.3529151180909,14.7024733680991,13.8071285814437,14.3239162299181,15.495033961022,15.5559674755289,0,15.4338826656138,8.46857621792771,17.3017857171713,16.5238782784772,17.0714444107867,10.7025520588978,12.7659311818822,15.081804632763,9.69740924429971,9.62106238288042,11.1251940041484
"Spin1",20.9910429044455,11.8232347203627,20.8377580950084,15.4619520146545,19.0967527952286,19.1498726204144,15.4196671909332,17.1884661932259,21.9764194212443,16.0484280310585,18.6671609706347,0,20.4666704913574,23.413122484859,18.8062888230123,19.3728228092491,19.537319714567,21.4051041177956,21.2765519698036,13.6104090588349,18.7336314946699,19.2421247657608,17.1388123847691
"Cks2",19.3117594720899,11.8232347203627,36.3172355370146,42.1927843111757,26.1478615196207,20.4705534907878,36.9354818759561,41.7031638786463,22.7612915434316,26.562915361752,30.7230357641697,0,23.4863431868036,31.8816987027867,48.3948499045516,24.8807822354082,30.9182826550915,26.7563801472445,36.9884672705817,18.2085202273603,24.2435231107493,42.6075619813276,38.7878385550037
"Secisbp2",7.5567754456004,7.22531010688831,7.14437420400288,11.0068132985676,9.25458020076463,9.5749363102072,5.7375505826728,7.04445335787945,8.04493925241978,7.05577439296539,8.55578211154092,0,8.22022011538126,6.47597004900355,6.2687629410041,8.54683359231579,6.44921233296386,8.56204164711824,13.0932627506484,9.19622233705064,8.81582658572701,2.74887496653726,10.8245130851173
"Sema4d",76.6173066012262,72.2531010688831,65.4900968700264,72.5925543738862,81.6753427242085,74.7835542848942,59.5270872952303,78.0525432053043,87.7094596544303,76.230033147528,70.3907528267684,0,79.3502880525579,66.2541551167286,66.4488871746435,86.6079137354667,88.9611936517662,68.4963331769459,72.3402766973323,82.7660010334557,90.1418268390587,70.0963116467002,74.8695488387281
"Gadd45g",12.1748048845784,7.88215648024179,5.65596291150228,8.12407648227607,9.25458020076463,11.3908725069706,9.68211660826035,7.88978776082498,8.04493925241978,9.96109326065701,6.22238699021158,0,11.2398928108274,12.4537885557761,13.5405279525689,8.92669286308538,7.77699134269171,6.42153123533868,7.20129451285661,10.4836934642377,10.3585962382292,9.62106238288042,10.8245130851173
"Syk",93.2002304957382,116.261808083566,65.1924146115262,74.68909024028,85.9353875785287,92.4476609261385,76.0225452204146,74.9529837278373,85.1586252573216,77.4751698051101,67.6684585185509,0,90.2546616750024,68.2467612856528,60.4308747512795,93.0655213385497,102.049301033369,99.5337341477495,86.4155341542793,92.3300722639884,101.161610071217,82.4662489961179,68.5552495390763
"Auh",16.7928343235564,11.1663883470092,17.8609355100072,20.703291680639,18.6560584999541,17.333936423651,21.8744115964401,18.0338005961714,17.0709686575737,18.6770498637319,21.0005560919641,0,15.4338826656138,18.4316070625486,21.8152950346943,17.4735264554012,17.2611271264621,20.3348489119058,20.6218888322712,16.3692757599501,17.631653171454,15.1188123159549,16.236769627676
"Nfil3",18.6820281849565,14.4506202137766,16.3725242175066,20.1791577140406,19.0967527952286,18.819702402821,19.7228301279378,16.9066880589107,24.3310357878062,25.3177787041699,21.0005560919641,0,27.0092946648241,26.4020317382452,23.5705486581754,20.3224709861731,20.1063678615932,14.9835728824569,17.0212415758429,21.8870091621805,22.2599621289607,13.7443748326863,22.2503880082967
"Sptlc1",24.1396993401124,11.1663883470092,23.5168984215095,18.344688830946,22.4754090589998,24.2675109931113,21.8744115964401,23.3875851481598,27.862960337649,26.4245668442429,20.2227577181876,0,25.1639391287181,18.9297586047796,22.5675465876148,27.7297267661801,25.60716661618,25.6861249413547,23.2405413824009,26.4851203307058,26.0066884278947,17.8676872824922,21.3483452512036
"Sfxn1",22.6703263368012,26.2738549341393,28.2798145575114,25.4204973800251,20.4188356810521,21.2959790347712,21.157217773606,23.1058070138446,23.7423816961657,20.1988835563323,28.3896406428403,46.139037984478,20.4666704913574,31.3835471605556,27.3318064227779,18.2332449969403,24.2793876064522,22.4753593236854,26.1865255012967,22.9905558426266,25.5658970986083,24.7398746988354,26.4599208747312
"Thoc3",12.3847153136229,10.5095419736557,18.4563000270074,15.9860859812529,12.3394402676862,12.8766384861407,15.0610702795161,18.8791349991169,12.9503900160904,13.6965032334034,22.1672536526287,0,9.56229686891289,17.4353039780865,22.8182971052549,11.9655670292421,9.67381849944579,25.6861249413547,21.931215107336,12.1390134849068,12.3421572200178,20.6165622490295,15.6354077896139
"4833439L19Rik",112.931810825917,63.0572518419343,55.3689000810223,50.0547938101526,115.461905361921,112.422959090536,55.5825212696428,56.6374049973508,97.9127972428652,107.911843657118,56.7792812856806,0,99.4814393555324,56.2911242721078,60.4308747512795,90.5964360785474,83.0810294658286,42.8102082355912,47.4630774711004,94.1693167313985,95.8721141197812,45.3564369478648,48.1089470449658
"Nop16",41.9820858088911,26.2738549341393,75.3136114005303,76.2614921400754,43.775633330601,41.4363623079656,82.1186927145045,88.4783341749659,48.0734174839719,50.4972088908307,85.1689219285209,138.417113953434,39.0879854466088,74.7227313346563,78.4849120213713,36.6564196292655,37.1778122723799,64.2153123533868,60.2290086529825,37.7045115819076,40.1120109650579,56.3519368140139,87.1974665190006
"Higd2a",367.763071685886,216.759303206649,654.900968700264,589.650712423263,390.895839908487,402.312410137499,581.644190318455,565.246937436247,403.42427080427,382.118605360204,610.960622601399,369.112303875824,374.271654641134,528.538786307136,710.626966992225,355.548277440337,349.01619684275,513.722498827094,525.367167869766,370.975609076623,377.096982204473,512.665181259199,575.503279025404
"Cltb",35.0550416504241,36.1265505344415,69.3599662305279,61.3236740920194,40.2500789684049,36.648894152862,69.2092039034907,76.9254306680436,37.4776438344434,42.0579493227741,77.0020390038682,46.139037984478,37.4103895046943,78.7079436725046,75.4759058096894,37.4161381708047,38.6952739977832,61.0045467357174,64.4843190469432,34.5777959873104,41.6547806175601,81.0918115128492,65.2477594297349
"Faf2",25.1892514853347,17.734852080544,25.6006742310103,21.7515596138359,22.9161033542743,23.1119152315346,22.5916054192742,19.7244694020625,26.4894341238212,29.1915371944254,24.5006487739581,0,24.8284199403352,20.4242132314727,20.5615424464934,25.2606415061778,24.0897048907768,28.8968905590241,20.294557263505,25.3815736502598,20.0560054825289,19.2421247657608,23.1524307653898
"Rnf44",16.7928343235564,28.9012404275532,20.2423935780081,22.0136265971352,23.7974919448233,14.5274895741075,19.3642332165207,17.1884661932259,23.1537276045252,20.3372320738414,19.8338585312994,0,19.6278725204001,17.9334555203175,20.0600414112131,20.8922598923275,21.4341468713211,14.9835728824569,19.9672256947388,21.8870091621805,17.4112575068108,15.1188123159549,17.7401742228312
"Hk3",73.8884710236483,55.831941735046,47.6291613600192,50.0547938101526,66.104144291176,61.4116604723634,43.7488231928801,49.5929516394713,76.3288138827145,67.375728026944,49.0012975479162,0,65.7617609230501,44.3354872585627,45.3858436928697,71.413542904683,70.5619702312516,62.0748019416072,55.9736982590218,72.834080909441,71.1877996797456,64.5985617136257,58.9334601300832
"Uimc1",21.8306846206234,17.0780057071905,25.8983564895104,30.6618370460097,23.5036957479737,19.6451279468044,23.3087992421083,23.669363282475,21.7802013906975,20.7522776263688,22.556152839517,0,21.4732280565061,17.4353039780865,25.3258022816566,18.4231746323251,23.3309740280751,26.7563801472445,25.8591939325305,24.2780269698137,20.4967968118153,16.4932497992236,26.7606017937623
"Nsd1",21.20095333349,32.1854722943206,14.2887484080058,14.937818048056,19.9781413857776,21.7912343611612,14.7024733680991,13.5253504471285,22.9575095739784,21.028974661387,15.5559674755289,184.556151937912,22.3120260274634,19.4279101470106,17.0510351995311,18.8030339030947,23.1412913123997,20.3348489119058,20.294557263505,17.8406713338782,22.700753458247,20.6165622490295,17.1388123847691
"Rab24",13.6441778878896,5.91161736018134,16.3725242175066,15.4619520146545,12.0456440708365,11.721042724564,13.2680857224309,14.0889067157589,14.9125703215586,11.7596239882756,12.8336731673114,0,11.9109311875933,9.96303084462084,12.7882763996484,13.1051448415509,14.9849345383572,10.7025520588978,14.4025890257132,15.4496535262451,15.8684878543086,21.9909997322981,15.9360887086449
"Prelid1",140.84989788883,99.8406487497293,115.798398556547,110.854333935574,127.507549432757,124.309086923897,109.730654893617,103.694353427986,145.005124574103,118.841376540339,116.280856879579,138.417113953434,127.329531991314,103.615520784057,126.879761925923,128.392433520122,119.500110875507,82.409650853513,104.746102005187,126.907868251299,126.507111505183,100.33393627861,87.7988283570627
"Lman2",77.0371274593151,68.3120228287622,90.1977243255363,72.5925543738862,69.629698653372,69.5008308034005,80.3257081574192,89.0418904435962,70.0498369052162,70.9727894821812,92.9469056662854,46.139037984478,72.6399042848997,87.1765198904324,88.2641822093377,69.3243169154503,77.7699134269171,99.5337341477495,81.8328921915523,75.9607965040383,78.020065283684,76.9684990630434,78.7784007861316
"Pdlim7",16.1631030364231,13.7937738404231,19.6470290610079,17.8205548643475,16.8932813188561,20.9658088171778,19.7228301279378,21.4151382079535,22.9575095739784,17.708610241168,15.5559674755289,46.139037984478,15.6016422598052,20.9223647737038,17.8032867524516,19.9426117154035,15.5539826853834,17.1240832942365,19.6398941259726,14.346106845799,22.4803577936039,10.995499866149,29.7674109840726
"Ddx41",10.4955214522228,12.4800810937162,14.5864306665059,18.6067558142452,10.4297649881633,11.0607022893773,16.4954579251843,14.9342411187044,10.007119557888,10.5144873306935,13.2225723541996,0,10.2333352456787,18.9297586047796,13.0390269172885,9.68641140462456,7.3976259113409,14.9835728824569,16.3665784383105,11.7711645914248,11.0197832321588,10.995499866149,16.838131465738
"Tmed9",73.8884710236483,47.2929388814507,223.26169387509,234.025816086211,71.9800682281694,62.8974264515335,197.945495102212,186.255346782333,89.0829858682581,71.802880587236,158.281969063507,46.139037984478,80.3568456177066,95.6450961083601,211.131935853018,60.0177647815953,75.6834035544877,51.3722498827094,177.086378702519,96.5603345390317,106.671501687297,89.338436412461,221.000475487812
"Caml",17.6324760397343,13.1369274670696,13.6933838910055,11.530947265166,16.3056889251567,15.1878300092942,13.2680857224309,12.1164597755527,14.9125703215586,13.0047606458578,10.500278045982,0,17.9502765784856,10.4611823868519,10.7822722585271,19.1828931738643,18.2095407048391,12.8430624706774,14.075257456947,17.6567468871372,14.7665095310927,12.3699373494177,11.1251940041484
"Ddx46",91.1011262052937,76.8510256823574,166.106700243067,150.688515397056,101.359687913136,110.111767567383,145.948942946739,169.348658723422,98.6976693650524,104.729827754408,142.33710240109,0,108.037178659297,182.323464456561,100.049456538425,101.992214201635,85.9262702009597,179.802874589483,152.209179476287,96.9281834325137,95.4313227904949,141.567060776669,174.394933038001
"B230219D22Rik",9.86579016508941,15.1074665871301,10.7165613060043,8.64821044887453,9.98907069288881,12.5464682685474,11.1165042539286,11.2711253726071,9.41846546624755,9.96109326065701,12.4447739804232,0,8.55573930376417,11.955637013545,11.0330227761672,11.2058484877029,9.8635012151212,13.9133176765671,10.4746102005187,10.2997690174967,11.2401788968019,9.62106238288042,10.2231512470552
"Txndc15",10.9153423103117,9.85269560030224,17.2655709930069,14.937818048056,11.604949775562,14.1973193565141,15.0610702795161,20.2880256706928,11.9692998633563,15.495033961022,12.4447739804232,0,16.1049210423796,18.4316070625486,17.0510351995311,14.2447226538596,16.1230308324097,13.9133176765671,16.6939100070767,13.794333505576,17.631653171454,10.995499866149,11.1251940041484
"Pcbd2",24.5595201982013,21.6759303206649,19.3493468025078,20.703291680639,25.4133710274965,21.9563194699579,18.2884424822696,16.9066880589107,25.1159079099935,18.6770498637319,24.1117495870699,46.139037984478,20.9699492739318,19.4279101470106,22.5675465876148,24.8807822354082,22.0031950183473,9.63229685300802,18.0032362821415,23.5423291828496,24.9047101046788,15.1188123159549,18.0408551418622
"Gm47071",67.3812477232702,148.447280377887,100.02123885604,103.254391419896,66.104144291176,80.8917033103712,78.891320511751,86.5058872347597,66.910348416467,65.3005002643071,89.0579137974032,46.139037984478,74.3175002268142,100.128459988439,80.7416666801328,77.3013616016117,61.8365653101829,120.938838265545,103.436775730122,71.3626853355129,72.7305693322478,120.95049852764,103.133555227646
"H2afy",184.721177559121,195.083372885984,235.764348732095,221.708667871147,179.068781979874,163.599342817506,186.111797025449,209.924710064808,173.456739003392,150.799884084946,192.893996696559,230.69518992239,169.437190133369,209.223647737038,176.528364418675,188.600127937102,173.939050274349,255.790994207657,223.240129898555,178.222788892041,164.415165823809,210.288934940101,217.091623540408
"Tifab",21.6207741915789,13.7937738404231,25.8983564895104,29.6135691128128,20.565733779477,22.4515747963479,25.1017837991935,24.7964758197357,36.3003356511624,27.1163094317885,31.5008341379461,46.139037984478,34.3907168092481,28.3946379071694,34.1020703990623,25.070711870793,26.1762147632063,20.3348489119058,25.8591939325305,25.1976492035187,33.7205366904058,16.4932497992236,29.1660491460105
"Cxcl14",10.2856110231783,9.19584922694875,17.5632532515071,17.2964208977491,8.22629351179079,11.8861278333607,21.515814685023,16.3431317902803,8.43737531351343,7.33247142798364,10.8891772328703,0,6.54262417346672,12.9519400980071,14.7942805407697,11.0159188523181,13.0881073816031,21.4051041177956,18.9852309884401,11.0354668044608,11.6809702260883,17.8676872824922,14.7333650325208
"Tgfbi",222.505054787123,128.741889177283,200.042477712081,172.702141994191,200.369006251476,202.559428493521,179.298455708525,188.509571856854,213.288999204398,193.549575995266,164.504356053719,92.2780759689559,209.531733145126,186.30867679441,153.710067313421,218.798939963284,212.444641556457,188.364916236601,198.035599103557,194.40814020525,192.625810898135,158.060310575893,176.199018552187
"Spock1",10.0757005941339,8.53900285359527,14.2887484080058,11.2688802818668,11.1642554802875,12.711553377344,10.0407135196774,11.2711253726071,8.24115728296661,10.7911843657118,9.72247967220559,46.139037984478,11.072133216636,9.4648793023898,12.5375258820082,11.0159188523181,11.1912802248491,6.42153123533868,12.1112680443497,12.6907868251299,7.93424392715431,9.62106238288042,10.2231512470552
"Hnrnpa0",50.3785029706693,49.2634780015112,69.0622839720278,73.6408223070831,47.7418819880715,41.6014474167623,44.8246139271313,49.8747297737865,46.8961093006909,40.9511611827011,38.1121203150459,0,47.1404459677987,40.3502749207144,52.6576087044344,43.8737457738877,45.7135344777733,39.5994426179218,57.2830245340866,45.9811116852532,46.0626939104236,31.6120621151785,67.0518449439212
"Idnk",94.8795139280939,70.2825619488226,119.072903400048,113.212936785267,112.230147196574,110.607022893773,114.392414742039,117.219703875114,111.648059381143,112.754041769937,111.61406663692,92.2780759689559,108.372697847679,107.102581579674,155.465320936902,100.472777118557,94.461992406353,112.376796618427,106.382759849018,91.7782989237654,93.8885531379927,92.0873113789983,100.126746037335
"Ubqln1",31.9063852147572,18.3916984538975,33.6380952105135,25.9446313466236,28.4982310944181,27.2390429514515,26.5361714448617,27.0507008942571,29.0402685209299,25.456127221679,25.6673463346228,0,32.880880461525,25.4057286537831,21.5645445170541,33.6175454631088,30.9182826550915,28.8968905590241,25.2045307949981,29.427911478562,25.3455014339652,30.2376246319099,32.774220174383
"Gkap1",12.1748048845784,11.1663883470092,14.5864306665059,15.7240189979537,14.1022174487842,11.721042724564,13.2680857224309,12.1164597755527,18.0520588103078,14.2498973034399,10.1113788590938,0,15.2661230714223,14.4463947247002,13.791278470209,15.3843004661684,13.8468382443048,17.1240832942365,18.3305678509077,13.978257952317,14.5461138664496,12.3699373494177,12.9292795183346
"2210016F16Rik",24.3496097691568,27.5875476808463,44.9500210335181,40.3583154280811,24.3850843385227,23.7722556667213,36.9354818759561,44.8027233561133,26.4894341238212,25.8711727742064,50.5568942954691,0,26.8415350706327,49.3170026808732,40.6215838577066,23.9311340584842,31.1079653707669,47.0912290591503,54.0097088464245,28.692213691598,26.0066884278947,46.7308744311335,48.4096279639969
"Hnrnpk",262.388036305569,216.102456833296,177.716308324572,176.895213726979,275.874628841841,274.536535928872,183.60161864553,181.465118498975,276.667423071022,278.080520193342,176.171331660365,46.139037984478,264.053601257349,174.353039780865,158.975828183864,247.858174177158,239.56926989804,189.435171442491,174.795057721156,242.228496357914,254.777388327511,164.932497992236,177.101061309281
"Agtpbp1",10.2856110231783,15.1074665871301,9.82351453050395,9.17234441547299,12.486338366111,9.24476609261385,11.4751011653456,10.4257909696616,11.184427741169,9.96109326065701,8.55578211154092,0,8.38797970957271,11.457485471314,7.77326604684508,9.68641140462456,8.91508763674416,10.7025520588978,5.89196823779177,10.6676179109787,10.7993875675156,6.87218741634316,8.71974665190006
"Naa35",10.4955214522228,6.56846373353482,12.8003371155052,11.2688802818668,11.8987459724117,12.3813831597507,17.9298455708525,16.0613536559651,10.7919916800753,11.8979725057848,15.1670682886407,0,13.5885271295078,18.9297586047796,17.0510351995311,13.6749337477053,11.5706456561999,16.0538280883467,14.075257456947,12.1390134849068,10.5789919028724,15.1188123159549,11.4258749231794
"Golm1",10.2856110231783,3.28423186676741,6.84669194550276,7.07580854907916,9.1076821023398,8.41934054863047,10.7579073425115,9.29867843240087,11.9692998633563,8.71595660307489,6.6112861770998,0,8.55573930376417,5.9778185067725,9.27776915268607,7.59718541539181,8.53572220539334,16.0538280883467,9.81994706298628,8.27660010334557,8.59543092108384,6.87218741634316,8.11838481383799
"Isca1",13.6441778878896,7.22531010688831,14.2887484080058,13.3654161482606,14.249115547209,14.3624044653108,12.5508918995968,10.4257909696616,13.7352621382777,13.5581547158943,15.9448666624172,0,14.9306038830394,7.97042467569667,17.5525362348115,15.9540893723228,14.6055691070064,14.9835728824569,14.4025890257132,15.2657290795041,15.4276965250223,10.995499866149,9.32110848996213
"Tut7",64.8623225747367,62.4004054685808,56.2619468565226,47.4341239771603,55.0867869093133,59.2655540580066,46.9761953956336,43.1120545502222,50.6242518810806,51.0506029608672,49.0012975479162,92.2780759689559,56.1994640541372,54.2985181031836,47.391847833991,65.5257242077544,57.0944974182977,52.4425050885992,59.2470139466839,60.3272185310522,64.135138411164,56.3519368140139,57.430055534928
"Dapk1",329.76928402884,194.426526512631,510.525073327705,578.119765158097,362.985201207768,383.822877952271,596.346663686554,553.694033929325,359.275213931235,357.630917761089,533.569684410643,46.139037984478,362.360723453541,551.453757249763,550.89888725544,334.845947183394,317.149500609282,375.659577267313,496.889321387106,304.946732696599,301.060477902577,497.546368943244,499.731687429583
"Ctla2a",22.2505054787123,7.22531010688831,25.3029919725102,31.7101049792066,19.8312432873528,21.4610641435679,26.1775745334447,29.3049259687785,16.0898785048396,20.3372320738414,22.1672536526287,0,17.7825169842942,15.9408493513933,27.582556940418,18.8030339030947,18.3992234205145,14.9835728824569,22.2585466761022,17.1049735469142,15.6480921896654,21.9909997322981,23.4531116844209
"Gm48228",9.65587973604495,11.8232347203627,7.73973872100311,8.91027743217376,9.69527449603914,13.7020640301241,4.3031629370046,6.48089708924909,6.08275894695154,11.8979725057848,8.16688292465269,0,10.0655756514873,6.97412159123459,7.77326604684508,10.0662706753942,9.8635012151212,5.3512760294489,6.8739629440904,13.794333505576,11.0197832321588,5.49774993307452,5.41225654255866
"Zfp808",25.3991619143791,15.1074665871301,5.65596291150228,3.93100474948842,29.0858234881174,27.5692131690449,8.96492278542625,4.22667201472767,27.2743062460085,24.7643846341334,5.05568942954691,0,27.68033304159,6.47597004900355,5.26576087044344,31.528319473876,28.0730419199603,1.07025520588978,6.54663137532419,26.1172714372238,25.5658970986083,8.24662489961179,3.60817102837244
