	sgAI987944_p1...sgCtrNT_p1	sgAtf3_p2...sgCtrNT_p2	sgBach1_p1...sgCtrNT_p1	sgBhlhe40_p1...sgCtrNT_p1	sgCebpb_p1...sgCtrNT_p1	sgE2f5_p3...sgCtrNT_p3	sgEgr1_p1...sgCtrNT_p1	sgEgr2_p3...sgCtrNT_p3	sgEtv3_p3...sgCtrNT_p3	sgEtv6_p1...sgCtrNT_p1	sgFli1_p3...sgCtrNT_p3	sgFosl2_p3...sgCtrNT_p3	sgIrf1_p8...sgCtrNT_p8	sgIrf2_p4...sgCtrNT_p4	sgIrf3_p5...sgCtrNT_p5	sgIrf4_p8...sgCtrNT_p8	sgIrf7_p4...sgCtrNT_p4	sgIrf9_p4...sgCtrNT_p4	sgJun_p8...sgCtrNT_p8	sgJunb_p4...sgCtrNT_p4	sgKlf3_p5...sgCtrNT_p5	sgKlf6_p4...sgCtrNT_p4	sgMafb_p5...sgCtrNT_p5	sgMax_p5...sgCtrNT_p5	sgNfe2l2_p4...sgCtrNT_p4	sgNfkb1_p8...sgCtrNT_p8	sgNfkb2_p6...sgCtrNT_p6	sgPparg_p7...sgCtrNT_p7	sgRbpj_p6...sgCtrNT_p6	sgRela_p8...sgCtrNT_p8	sgRest_p7...sgCtrNT_p7	sgStat1_p8...sgCtrNT_p8	sgStat2_p7...sgCtrNT_p7	sgStat3_p8...sgCtrNT_p8	sgStat5a_p8...sgCtrNT_p8	sgTgif1_p8...sgCtrNT_p8
Grk3	-1.43407165439793	0.513976753322939	0.190327529006966	0.132090611954342	0.393897220450079	-0.258852671292022	-0.59618721803025	-0.4218986515548	-0.422457861956033	0.210874372688752	-0.504157471575286	-0.160581182400017	-0.133816442654634	-0.232522707716601	1.10164341107059	0.395257563409194	0.104550566997064	0.36537603280321	-0.183496773072249	0.00622725325885076	-0.0794330608831988	-0.0145365030644058	0.102268322241455	-0.0051921375630064	-0.00304096212433347	0.11418974690016	0.743530624646655	0.320178317667958	0.0687500295125445	-0.942396590168381	0.665652394273128	-0.310295793481242	-0.0397252882871175	-0.232904600167927	-1.67819639477645	0.354103488242907
Midn	-0.329714590712957	0.855422097455132	-0.475109522269888	0.61179029575134	0.379938998939081	-0.114211560187511	-1.37541010499594	0.372372700757867	-1.58252728749362	0.311122648238983	-0.558622318324752	0.572888341768161	-0.423977348784375	0.697228336919104	0.406085735298598	-0.909988582141283	0.274604448282565	0.923185926183367	0.0258003756204235	0.476322337230895	-1.40121679538718	0.411331363575994	-1.33034266467512	-0.387495294310392	-0.0819941707663885	0.508345660418416	-1.53838959149958	-0.472362112444843	-0.316365641391631	-1.71043716570696	-1.10493950648137	0.873833717456575	0.656751216683331	-2.31215315571812	-0.438752110628233	-2.46761651568665
Ppt1	0.0859226027615438	0.376452519067837	-0.0941107654430562	-0.00251328403076378	-0.446004178427954	-0.14045403033023	-0.0487909720071364	0.106247558859234	-0.148072948308058	-0.00314558656868869	-0.193605044407163	-0.0332563412884923	0.14725772490443	0.0815596720267786	-0.00151161649588882	0.322521686541895	0.0175397129873414	-0.21490362613207	0.0850981106014954	0.0387123907815337	-0.018835125901659	0.388390406826751	-0.150313903181058	-0.615751806340263	0.0789596337447369	-0.0723525766749642	-0.275624115748728	0.0439894989655913	-0.0713229719830322	-0.198058935792314	-0.0931693366248894	-0.0359517330148309	-0.272466803490408	0.138329665497335	0.352360401363364	0.231361054969002
Nadk	-0.0252459089857933	-0.244784213762449	0.0782216260429172	0.0147252689437725	-0.178284698772296	0.241903508891828	0.083776274536091	-0.155444696710002	0.162587993665823	0.35500027988215	0.225579570375806	0.031767075767978	-0.207300519070923	-0.00858102258206905	0.460944047787956	-0.0440856464343513	0.128171317470515	0.211224871719055	-0.113446244568317	0.076417961634732	-0.117364483405717	-0.242001138167674	0.0432551653858475	0.401408859705659	-0.210912054862384	-0.241924560021141	-0.127233928104273	-0.286009406076555	0.205513025706562	-0.298091662177936	0.00403370195878949	-0.211004021502978	0.17974181712043	0.308845580375882	-0.174909411326466	0.0316082340848762
Rnf115	-0.13464387532659	-0.0865931597338783	0.0930116774942222	0.0498973740345479	-0.0609424342135503	0.0282279142169077	0.0542404476500904	0.128624829246072	-0.123711522183505	0.458698605214584	-0.104763117037681	0.100204798082728	0.0243860368222206	-0.114074017724904	-0.17530057918994	-0.0721435109439286	-0.00620906024199464	-0.632952988535451	-0.199110967672365	0.144287484667072	0.0111117788669146	0.377174973324623	-0.189674994323635	-0.118434559152917	0.18131533467779	-0.299103767254418	0.06022437909734	0.0171000217710118	0.0369641936576803	0.168298746093091	-0.0378184871634675	-0.225671630622275	-0.202584701185326	0.137436987184844	0.108135775414727	0.240366828995975
Gm49339	-0.153282504158139	0.174382919627506	0.168617105499675	0.0046952766450854	0.0563235809112665	-0.145243190764083	-0.0129952775638715	-0.0438715381618193	-0.131941215066768	-0.171141758343662	-0.328791948014761	-0.33624691941936	0.0317238597427734	0.235991751144849	0.0223124723355728	0.0733538718513982	0.0559076036563502	-0.211943330326367	-0.300142638349273	0.239410224989066	0.257517667829489	0.397090535126249	0.143693584691319	-0.165637380012754	0.0658547049706115	-0.0117631593102097	-0.03941163220576	-0.138681535560482	0.0593106119515125	0.676363459165861	-0.331809821761865	-0.00239356146266534	-0.207965902024842	0.078115488879698	-0.235558486692058	0.366818605817591
Uqcrfs1	0.0723395067981745	-0.132423381187422	-0.178184954940131	-0.363867993783416	0.074341445876084	0.101768281995175	-0.150690538832463	-0.283262454460196	0.0255891068174474	0.0804105213904895	-0.0663177172625042	-0.175569647505758	0.0407730209691195	-0.244097021098114	0.354652642741281	-0.0812090331609507	-0.200426693824172	-0.227939837224891	0.191970461015862	-0.0192012822405712	0.169079003610433	0.0461821730193588	0.224125680881503	0.256819770127906	0.0219630186007569	0.0829750892404668	0.175301549303011	-0.319794571716395	0.22423284275169	-0.0773924958287706	-0.23866870938122	0.076946685489844	-0.165562579556358	-0.103379060040424	0.152304213485851	0.149782436638042
Arhgap35	-0.273527198747759	-0.119726866265983	0.601012400770328	0.936612607864429	0.308995859732403	-0.372599718715353	0.486870585717737	-1.02096599657374	0.280694164703061	0.798846970235612	-0.672536005965411	0.0480253424839705	0.125030911312789	0.738689974513217	1.58368180369131	0.593707571092629	0.700304273106458	1.14115463086062	0.567575038158661	0.558035900979474	0.276934079716091	-0.0298389107600943	0.0574723216548767	0.487184500437586	0.22664186670155	-0.0165151395614473	0.472978701767467	-0.0179172400338552	-0.541178047786591	-0.411899258555497	0.770752464913731	-0.0681662248829369	1.11901797425329	-0.279662819947142	-0.559977677345216	-0.720685871559249
Galns	0.140700318800942	0.0710663086016883	0.0755243786934487	0.342764544423409	-0.471763385307223	0.202124368448402	0.0825896491805338	-0.0779367316634074	-0.00837658729036228	0.0926473844657991	-0.0411887198553584	-0.150635996862927	0.335207308269081	-0.0757697868061218	-0.152401970795078	0.0961785587802533	0.245472694820903	0.10251820041051	0.471345542544229	0.247766497184704	-0.167134807681045	0.433874595467933	-0.429206238345435	-0.673284183208016	0.086515453526931	0.187636120930965	-0.248198458410803	-0.170857703520124	-0.0211733184161114	0.204536871778632	-0.265631878465453	-0.357890619863261	-0.276734493656135	0.205957867600845	0.0818489376665834	0.0113349581653264
Olfr295	0.175268383540811	-0.286458025547505	-0.0185276246350021	0.0994851377010777	0.102260531487508	0.274350908470286	-0.403816862041394	0.29030786998795	0.620060867590374	-0.105682696806585	0.111100885495661	0.00627204081482002	0.968878223817809	-0.0764046008166988	-0.624013873937993	0.268673065227218	0.0151116719322477	-0.418786320688267	-0.25758696121767	-0.628460422679622	-0.205740966829907	-0.0927066667411225	-0.140552979031341	-0.258301123677664	-1.04798266136083	0.493590832247095	-0.257530471356757	0.6045923988877	0.0865762697859145	0.330030980984324	-0.0460556592033803	0.536759325656197	-0.467797460630299	0.602169878385067	0.515350108563899	0.996919848086883
Eif4g3	-0.11989591235452	0.306461564492515	0.124201967264472	-0.212919364954605	0.0460937295323207	-0.16339173180451	-0.116963474514084	0.0714894636368486	-0.46643278262843	0.092005215248987	-0.0295221586150811	-0.174681223598019	-0.59100836339038	0.200965788319306	0.226027860094938	-0.0410153789279928	-0.27015112567336	0.01147903098689	-0.0293284649441041	0.00237551942414349	0.294471913098845	0.200012336731528	-0.0158480757947368	-0.0417802486035139	-0.200333996429507	-0.380176992112415	0.176237459074898	0.20521710390997	0.183037331733677	-0.741921908793465	0.136345434605008	-0.55933691356776	0.0842687240057316	-0.507259801217848	-0.0352464409583986	-0.642354052828957
Caprin1	-0.360553431202381	0.134226113481374	-0.180911163774372	-0.223273124388104	-0.19363590113075	0.0390196271573817	-0.0287947239223509	0.0566763050238359	0.0786484367231957	0.00572390136899426	-0.0455263279742475	0.0577735174173686	-0.278490287458511	0.0319443082513517	-0.216011246060448	-0.128878902334006	0.0274739931846772	-0.0944880425824151	-0.121672097726925	-0.134324220671416	-0.163070474899877	-0.0901222618581414	-0.0643102014028711	-0.123340517430814	-0.0884328716489176	-0.0620583220883741	-0.0888327779004605	0.2612027979256	0.0778544903840199	-0.212168878711227	0.324280273929314	-0.299447309783165	0.166755613688021	-0.42743612089394	-0.462305028139516	-0.158585899803459
Fam58b	0.0833196177101754	-0.790188043453358	-0.404086822186101	-0.0695853492757141	0.601397659829046	0.228226176888855	0.415680320304766	-1.2060115206332	0.583640972374175	0.128789129757929	-0.495340758015363	-0.0733647480710786	0.338235012739935	0.0699495381692903	-0.293230068505913	0.0782653190043243	-0.834858276397888	0.394772643237247	-1.05323727884269	-0.0540477159318873	0.0384067034510496	0.538553948713776	-0.468239608544259	0.391035994646003	-0.141838991973283	0.608204028178256	-1.19589694480935	0.479184141156633	0.0135029711354639	1.35141394015634	-0.290669850149111	0.355934958596949	-0.13114843272661	0.729140951028591	0.320061361582094	0.65767120760501
Mrpl15	0.329229343801172	-0.138702851115669	0.227539975352022	-0.163791290534648	0.127003807477693	0.140750913011256	0.447368163164954	0.336716750889738	-0.194241176698811	-0.254701099857451	0.0434803283926648	-0.285995060822487	0.0711386162108978	0.162333809038788	-0.0519059120520433	0.132909992839778	0.102181795832311	-0.0116215742684256	-0.207790024807766	0.166987037524342	0.475067396777838	0.0734578563792105	0.180560746164622	0.361223559308283	-0.0416440705504488	-0.136703336984677	0.335841784924717	0.126623993345244	-0.310168957495285	0.281273619963084	-0.0780534297775679	0.0331850050880123	-0.172782815849441	0.334845709815608	0.1551072753875	0.0809173197072335
Secisbp2l	-0.34235298375254	0.119650275589684	0.117012665456836	-0.0533627989948648	0.231008309366264	0.0432791868143338	-0.0548767140433029	0.102393038062405	-0.267171181627498	-0.0130647080627364	-0.0799049385267523	-0.302930161330723	-0.159808939500134	-0.268981050385599	-0.447477245519964	-0.0286318839099948	-0.188341981439073	-0.0644286499978213	0.132746910298391	-0.583925363869737	-0.301802792274326	-0.198881940866775	-0.0409722723041739	-0.172047824479826	-0.307307202733101	0.166189343785411	-0.125615133793443	0.00801876924343059	0.286995108410281	-0.54258366310912	0.306223438077388	-0.313978220625616	-0.202480415577101	-0.447207635148571	-0.274835419108854	-0.0612663231475681
Dmxl2	-0.465258824887756	0.540799788580711	0.0259943790659314	-0.307831435922009	0.154288782473833	0.0418822076431864	-0.00805882270967828	0.0529515921215831	0.292916619112601	-0.256328250753391	0.367559382992387	-0.26076578030482	-0.568610152810782	0.0175699205146325	-0.490228810747746	-0.550804288766441	0.128465068587873	0.173588544288224	-0.282455242486583	-0.0736783177215994	-0.0686101502573973	-0.118511344900702	-0.534154617647616	-0.771527086005872	-0.345428194820364	0.132017622617997	0.105079142729893	0.6144239884762	0.765362079506236	-0.742665636124038	0.486861003264103	-0.684100829199079	1.10888762165625	-1.15196804429366	-0.41736176431324	-0.303122612068063
Snrpd2	0.478591335711819	-0.201314637231753	-0.199184215378397	0.146842001334877	0.197744215051004	0.239601413290822	0.0734599711428849	-0.381540548787952	0.355093699640051	0.177539632367996	-0.176072473829303	-0.00153861902482255	0.312557129330786	0.19184870180639	-0.0649910270229928	0.0213261183485667	0.261547801381946	0.200167684453124	0.105472518249266	-0.0343033004769282	0.289239898310179	0.453629985918903	0.293372714180196	0.650569488180214	0.291200237404504	0.00890618700376855	0.123541068372475	-0.40844191484899	-0.0663087712926416	0.780653348807753	-0.454620963455135	0.425278255355222	-0.145878389456245	0.384255238238054	0.243290013327882	0.0859206178311256
Ap3s1	0.01041389149613	-0.179010941320452	-0.0191205412943143	-0.0426654569174323	-0.367385818185763	0.181702326385838	0.00573560340711321	0.0572871493608371	0.208298450470186	-0.135860582477601	-0.0819441204433433	0.189788084446318	0.127867098349537	0.0257916615992224	0.125038274688356	0.138765614705767	0.0220682450381018	-0.0436390452232418	0.162273252923082	0.0986941056299191	0.162795402889744	-0.372675882940719	0.0322766936413332	-0.184375733773622	0.0887985953263151	0.0651546730066483	-0.192652099079877	-0.0245578602806038	-0.296555931493295	0.246699471309187	-0.10384934963411	0.0603182488097458	-0.117349286204225	0.154802490793408	-0.00260211456036785	0.145206454725018
Gnal	-0.411864383091173	-0.465231548759385	0.0498149801638714	0.225304573755396	0.356585855979403	0.301603577281793	-0.098818202520274	0.164534342637735	0.205275176886915	0.124369311793108	0.145424536630879	-0.278192434720173	-0.579209475127126	-0.566464864094436	-0.624059471132275	-0.481940857144656	-0.505177653943972	-1.00448159866763	-0.0355628728910489	-0.398033402863667	-0.258515584789068	0.165783598550377	-0.419918739600553	-0.213242492101987	-0.127193424779183	-0.0213125764956708	0.0276740846766907	-0.223689344381914	0.458823030059098	-0.208323687742634	0.0684037961166464	-0.027148209915036	-0.929075951815677	0.340957728930814	-0.480272757787513	-0.437622168158444
Rpl7a	0.109138298601129	-0.180101593621604	0.0972865399961336	0.153433236474521	0.134306107987944	0.148301670549511	0.0964635520785642	0.312805210977889	0.169449338324735	0.196706445793499	-0.141361128451038	0.0869965301590643	0.0796708821600465	0.0305017723293295	0.215038296546882	0.276029204217135	0.00980721230715442	-0.0494473201579249	0.00955420372031668	0.187241996131286	0.157827382002177	0.183834767267613	0.280114292211868	0.227669271804912	0.0272427397133859	0.121922461261195	0.0584163040042442	-0.357923646917389	-0.0676938252319195	0.3850812978462	-0.456318094253857	0.361298724247227	-0.421868579028054	0.0664689966812668	0.234502535937052	0.15105938131958
F13a1	-1.0601356760938	1.00802727530544	-0.457686600072507	0.138362084711642	1.3062223442224	-0.310669425523225	-0.155597924135892	0.639732426849691	-0.324402984081529	-1.08151683439692	0.299938217833424	0.190756311200812	-0.371745040706067	-0.250350628730783	0.141866268487885	-0.69382573483552	-0.214012079983369	-0.06966062202051	-0.00947542458185735	0.157006982642335	0.416982074943792	-0.972518016225076	-0.993554144710888	-0.342793933071002	-0.765159608614101	-0.808609340882675	0.756021046928101	0.335749407723663	-0.426399712563566	-1.13474048057975	-0.67176316572412	-0.263173922585077	-0.361611201979241	-0.242021467074645	-0.363200737055362	-0.477733884453327
Atxn2l	-0.207312848301981	0.180076603136021	0.242231150351218	0.0888049929059482	0.156408106708673	-0.245414790320974	0.0840379235051101	0.101886783983567	0.145113377502032	0.163110165767171	-0.0701029365301773	0.111839484293288	0.016274208210624	0.124696972965702	0.000586858457737982	-0.0927743400658727	0.0114985778930565	0.295055895881185	-0.0666235308755221	0.0485024172316839	-0.0289070806769622	0.153315670272583	0.0326965859444783	0.107948044114777	0.0097940603094413	-0.211637488610991	0.205122502397194	0.21859703204851	-0.173270574042587	-0.519085211672748	0.280416719719779	-0.218031639052927	0.606557216577401	-0.333742016787899	-0.341316810017823	-0.213677750793738
Zfp738	-0.598642769728395	0.044991522160533	0.25527240996372	0.117409226219842	0.341274407174748	-0.0107274289608608	0.288390186398287	-0.234495892841053	-0.0677807070589527	0.095007649143561	-0.208546050179185	-0.389606167942686	-0.586434201934741	0.109138474568531	-0.0372866778311947	-0.321862451763638	-0.143977993316014	0.240221790200728	0.0481266298601799	-0.0493816468495387	-0.606181067527131	0.524042010488343	-0.188652526691703	0.132732575208315	-0.174092490352458	-0.340745822926058	0.186848503601103	0.379011624020475	0.232022969833283	-0.593124672564301	0.412119662700053	-1.0620453666163	0.748702521413787	-1.51139660987934	-1.20253552511112	-0.297484109869212
Tep1	-0.735290120534	-0.282814297166681	-0.375051741061016	0.149846599035874	0.206472149116236	0.00645452238820887	-0.161678435775247	-0.05041266175588	0.0760857246677675	0.195992837119417	0.423381162382189	-0.216699782678054	-0.371912666687073	-0.245554356700246	-0.225087816809713	-0.177588215573053	0.0174504361353289	-0.139914921160367	0.131434502455569	-0.0546116896066495	-0.175257025006222	-0.498071310952169	-0.100625662344153	-0.192579190182786	-0.0588582217412865	0.183607662722553	-0.129993438984848	0.0782963251273889	0.224607098258494	-0.372715514508725	-0.0501688501682871	-0.374236407039676	-0.0707439200447624	0.00431587607877315	-0.390715081363442	0.079787845040892
Cd22	0.119394706545408	-0.323341039172786	0.189153646006461	0.284488662703899	-0.630485132485329	0.467763111109268	0.0426198636008763	-0.170283145899471	-0.124281545863661	-0.1451327591595	-0.543478498186666	-0.0590467960492793	0.233342917855028	-0.392938054420718	-0.0736868645808881	0.0946531269720232	-0.129010217411426	-0.177318717876648	0.416845857652274	-0.207233962612454	-0.580432516925963	-0.781751645991734	-0.863768743151054	0.211957318335778	0.0273482558065181	-0.0132831644305975	0.189645036235467	0.37565749343573	-0.108231269058504	0.538711292728358	0.194787759894008	-0.301981453515898	0.548205468571203	0.118171078187407	-0.559026024888341	-0.109315751564975
Pik3ip1	0.151599728063783	0.743352692483995	-0.9833526866789	-0.153640737280706	-0.217574458135403	-0.115038881156835	-0.674097238671701	-0.577859208321601	0.019548668423202	0.687246287640833	0.132894277428601	-0.352979707659189	-0.840137987802736	-0.775493074087042	-1.41463427547729	-0.0767151879969457	0.113493360019169	-0.600041361695288	0.617691108961914	-0.0412462484607921	-0.589419658272726	0.170616629013337	-1.11197981429183	0.53471608851945	0.208448206696664	-0.339591934266756	0.0631249406137897	0.558333400708426	-0.251742312550196	-0.936385561793457	0.546129770240414	-0.219937271481227	-0.340137178601482	0.0760711269551075	-0.134087303326586	-0.757375351951475
X1700047I17Rik2	0.119358480047659	-0.0715243850523892	0.0262693834699661	0.099087475020224	0.244818647809857	0.194608055598714	-0.124052625648462	-0.180905399438143	0.0118818956297124	-0.300683834372752	-0.0837894913121406	-0.0122895511823424	-0.206658596689787	-0.0256428936656974	0.635712212445313	0.397737484691481	0.197294260424935	0.5295020536219	0.230479172887813	0.0618734096733649	0.582041035824412	-0.667304204199731	0.302608867926645	0.153651438071154	0.299228529094751	0.376409289376815	0.223829170769381	-0.215981871742494	-0.303156394634542	0.316832701964239	-0.108277563036024	0.212049959506514	-0.0476620558495542	-0.0389041827444316	0.0968818607264579	0.389579074895785
Aasdhppt	0.639277078378456	-0.758825844838822	-0.539549093640308	-0.188063087273023	-0.0880861782434179	0.244108793920268	0.308752816851935	-0.212728950577994	-0.269366486155306	0.317547140854632	-0.447254032200536	-0.199149458575327	-0.611926800246749	0.000941196095769037	0.414833509480859	-0.25589714320179	-0.0144007186127411	0.329584269243612	-0.30688766658866	0.099088295230223	0.553436936988348	-0.417358145411854	-0.504552031453642	0.0195645910005751	0.0198327791319279	0.101118236677294	0.115220560379782	-0.457668825929677	-0.247132748919663	0.43919839754151	-0.245448684559029	-0.111663261546603	0.0215560829652874	-0.10183685039207	0.581347988409063	-0.964295394088152
Ccdc152	-0.30488355586128	0.218544051202348	0.336078058282864	0.742199907682777	-1.35532652325993	0.376484135673647	-0.194561018851551	1.06610914952339	-0.398534216264637	0.125319941555761	0.290640634096856	0.323624365191208	-0.10549756597963	0.380853181739328	-0.636747939304374	-0.25476481009671	0.65951654421226	0.0207196236894811	0.457727354921698	0.665849218331642	-0.530643352122152	0.454437895178677	-1.2711766203757	-0.603630394987233	0.21101795650485	-0.321991170170587	-1.23806338993097	-0.491815819834127	0.174272387609833	-0.134131804282712	-0.641457556136154	-0.468958239486648	-1.08518915313315	-0.0220927193703786	-0.0460513001652347	-0.482044178570432
Mocs2	-0.281383559383425	-0.214269851053976	0.163085129230192	0.0272883407003714	-0.446767908193018	0.192185308409144	0.511575813309521	0.104773200553046	-0.082604121394712	0.0325154531070098	0.125177131315612	0.0823105176811101	0.164678670148751	-0.0414434043464427	0.491924206281169	0.0293050911664263	-0.214533845168287	-0.550865226903988	0.342734269533405	-0.0853842080639886	0.237706747699943	-0.0616406635173989	0.0458381304037028	-0.133231432656163	-0.236153840574468	0.134988260738849	0.00221547898437358	-0.433440101519866	0.118527326260293	0.173280425794241	-0.261021443230691	0.204795798886076	-0.444615672020646	0.243066891643757	0.25401023164444	0.569233578302536
Tgoln1	-0.0930086843925615	-0.0204249416052935	-0.0743416484371657	0.0395348863270391	-0.10948071210661	0.0522191520781563	0.0609676875417149	-0.224192343381099	-0.0861202830657835	-0.123052022290508	0.00082800276022521	0.00469068366814085	0.0231717670788534	0.0224427053743348	0.0850495304740937	0.00509666352754135	-0.00993729650441288	0.117377633283458	0.0022509889927429	0.083873380364679	-0.067173818524747	0.0215968626894476	0.116889177838369	-0.328788702712656	-0.0332751160530806	-0.0581564733937565	-0.0256640939282686	-0.102379667059868	-0.0592654068701783	0.242124972406455	0.0805480433482986	-0.0663828757423524	-0.128485687384123	-0.101371062780552	-0.200009579913497	0.263557753903171
Kdm2a	-0.338058615371351	0.195205224126278	0.286841384112603	0.0963072815054362	0.0778315795462179	-0.352551485711012	0.168464608438582	-0.157878792328701	-0.812661526268484	-0.136891431750411	-0.0149908494087265	-0.367824881229265	-0.241295594298673	-0.149290069457819	-0.0409027877116994	0.251893947950138	-0.31525471668914	0.239270648925745	0.251585084252754	-0.131908968574487	-0.43339593748377	0.0940782822602024	-0.131085230061649	0.23405215097647	-0.0981410399784259	-0.00933723101432804	0.22361306794955	-0.134015836958918	0.0657048668206102	-0.453401096465837	-0.0434174588605574	0.078508491323344	0.346939833677137	-0.131663577961625	-0.296915748101744	0.0154116769743702
Rnf7	0.0636388557128189	-0.258797683630584	-0.0370710388008577	0.293955404534077	0.100910203851997	0.208185785185975	0.180910255163238	0.250017224275973	-0.0106436768830331	-0.0819004010194764	0.19377195071376	0.0280860392933411	-0.0836147607272038	0.0588761357887693	0.0997177557367239	-0.222236431411881	0.0330774090746413	-0.0791785709115898	-0.0785913804442426	-0.0533949170502943	0.195797309326958	-0.0651945650711241	-0.0538135098552086	0.177015203759231	-0.144526190210652	-0.228487992220188	-0.134226682638227	-0.250927011259833	0.120251073361931	0.292336208468964	-0.455258708000527	0.301303820722295	-0.107808824977264	0.199746237874532	0.211349802380711	0.0518639544854071
Plagl2	-0.18574815812582	0.440940272890444	0.144200869856403	-0.0679966877358433	0.0744321510925401	-0.219480818450466	-0.100062139879042	-0.169590966014295	-0.0711020257556614	0.0320094663751336	-0.125786327594555	-0.15012756763401	-0.27648874663148	-0.158311657619459	0.498626664669492	0.12712937111901	-0.236313397530887	-0.211911208825002	0.0908265708452713	-0.18726524293178	-0.102379790477483	-0.180449016949057	-0.0459743126478038	-0.0952473741116018	-0.0416964572326766	-0.127300598251869	-0.01085486320199	0.0354267805480308	-0.011818572289271	-0.93745144962772	-0.0526688772757851	-0.0322202007269858	-0.243401032255282	-0.366473117801571	-0.487565889752607	-0.0758476936566375
Pdia3	-0.136989497185406	0.00185632089529886	-0.0557144327080099	0.00817210513087741	-0.0755959088924465	0.022548339397507	0.0404623675025437	0.0901367483084448	-0.0894458557858906	0.141937564376565	-0.0302873966307624	-0.231016834485981	0.12847560266339	-0.243172275298889	0.0242879186279543	-0.0148123709262098	-0.194413703170321	-0.156770689114729	0.00172823302206915	-0.137409204126971	-0.00838176160866499	-0.0601961934758739	-0.0644239718352413	0.429319646083061	0.108144985202104	0.0760640134977706	-0.118957748072487	-0.417131123395538	-0.00649567548813224	0.0104741795506333	-0.274220428868646	-0.120913914269181	-0.277655483927564	-0.132967099464778	-0.201424717627772	-0.0810441745099197
Tmem135	-0.89826909000178	0.213417701940354	0.174096310362848	-0.0462282174263891	-0.3204904670972	0.0683748092455341	-0.0312027100335399	-0.186620234608973	-0.0778099128957876	-0.23508900521373	-0.18891389156614	0.0922033639933133	0.238327906446833	0.117909076413998	0.372469431323681	-0.0745078205867227	-0.366664561138236	0.116943112036834	0.0660360110119056	0.355039006311116	0.302527190323466	0.408595309128351	0.767255553966828	-0.264953129661205	-0.37391149511453	0.251007925474939	-0.383144885251765	0.0173177559180253	-0.676053392147187	-0.408480858613735	0.18497499328048	-0.165889563625496	0.245267837919096	-0.0782486382122736	-0.0953024257267145	0.211856529166051
Gm20390	0.523839438782413	-0.282765538364051	-0.0922829792107756	-0.247647728573621	0.280148944236334	-0.046649019418509	-0.0418810932097893	-0.016474939241184	-0.112280307992434	-0.0147482256056932	-0.0679240630965587	0.00322489751148858	0.226778719381613	-0.287042065866738	-0.0174020929774246	-0.397377665774364	-0.00531617119513239	-0.23313048568355	0.088733425381883	-0.31436475259843	0.160019308482016	-0.255113697202603	0.249837512103013	1.07048850290449	0.146514468254026	0.0270903561012918	0.230318802081071	-0.47550541045899	0.057899121140899	0.508861915629352	-0.597588665903662	0.0412957707852053	-0.213897168079897	0.366227352255918	0.443944837879561	0.262032269104962
Rps28	0.367046775007005	0.0223502662232784	-0.016074580083143	0.0790848879647674	0.166436120545554	-0.0974721753286527	0.200199420441194	-0.0707129282259302	0.0996955309981526	0.23856543293886	0.0401317807172195	-0.173975044568468	0.223183185776434	0.0196296466697419	0.0674223894895745	0.0572071062661674	0.0515566794997806	-0.0750106839584426	0.21746769367997	-0.0280100056822095	0.118166258276184	0.0452497629774751	0.189214919861045	0.122010748411985	0.117777743222186	0.168360360476719	0.0851547391872378	-0.2798012100846	0.364449917389405	0.134200647024805	-0.129392532626891	0.199829669392098	-0.184533828730625	0.267661994970867	0.387518533122046	0.101302154158758
Batf3	0.708975695785651	-0.569401383602697	-0.101512663653387	0.728356565655482	1.53844074738445	-0.327061795553556	0.686404005159008	-0.876569232619043	0.729322343701108	0.260458274741407	-0.0753001660503068	0.10057328726654	-0.404728919004107	0.502644123927368	-0.850264766017219	0.124341521625562	-0.470392543989067	0.27200514650493	-0.025018960936293	0.0910837990255393	-0.5848693866063	-0.30853011901436	-0.354891973809582	-0.511397226455611	-0.150456452162713	-0.621968108834331	0.342404556470507	-0.519927412023387	1.23153538596167	-0.923970707497767	0.145023833503322	0.275922848484338	0.346231400625137	-0.154504834258239	0.871802012781238	-0.815467714083401
Gfpt1	0.100368184935353	-0.547919531655154	0.204179966282565	0.0985231237886302	0.566156474543114	0.0130094930106202	0.110348968080402	0.058776277012365	0.37276686840341	0.137875483947208	-0.0124030728477553	0.0488700410869738	-0.464612497960914	-0.394548220900044	-0.100670857442013	0.0856395791578297	0.00776622146843131	0.356877228012259	-0.516872610510563	-0.0832700777795123	0.0201367655061375	0.29156526631095	0.173798778937768	0.162642185563332	0.35760917383151	0.256494257823775	-0.0530901736849323	0.320878836515363	-0.0788174513327125	0.557509196845626	-0.017894864025922	-0.266429392374762	-0.0567220757215186	-0.198915806656386	-0.675428771434746	-0.0515191835723927
X4921516A02Rik	0.0082684565799358	-0.126487497083181	-0.527719395232769	0.0475892161363394	0.0232331121576665	0.0466791257065018	-0.0712057491209088	0.68859506286075	0.231721212298317	-0.259086096319777	0.686438522748293	0.605374832511285	0.374780911289709	0.258251760883287	-0.574335714166756	-0.817618424190957	0.31664649564371	0.4853650014573	0.00853373155343995	-0.187195059176836	0.540494879189463	-0.283152624645084	-0.514792415493868	0.289466383547761	-0.12058306380648	-0.210597999845156	-0.435629929964862	-0.210304158344445	0.617492697419431	1.33325129557734	-0.545874539953108	0.0807442796423796	0.0782370488945445	-0.193666106517017	-0.42770146084913	-0.0475131390743559
