"","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Arpc2",571.848187595006,567.047183797812,764.401288183653,761.107209970893,567.979722667983,692.483171786611,749.556462913451,592.143720871753,573.604023577606,700.607790833729,661.141653273361
"Aamp",101.927633138667,103.830068235087,165.172137647724,167.54102523897,103.948247785962,193.592356295778,131.051484806158,96.4287120840612,100.317345802416,165.38511047562,171.999686806639
"Pnkd",29.8949761998883,28.9309787651945,38.0629238976785,34.6449939104816,30.3723786499608,34.5531589476573,44.0062181452413,31.6071889608867,30.6231897712639,32.556124109374,39.7142133988752
"Tmbim1",63.7759492264284,57.5405022107757,67.3958193784582,65.5006916120043,65.4549122777229,69.579648839803,63.3496107365562,64.1072363669962,59.9792130692342,84.6459226843725,62.8570284010974
"Slc11a1",31.7456175836909,29.0917064250011,29.3328954807797,34.374329895556,31.6717317472853,25.5598710023766,24.6628255539265,35.1786227417779,32.7351338934201,19.5336744656244,27.1428077186557
"Ctdsp1",29.752619170365,22.9840553523489,15.7140511504177,20.0291371044972,29.2354446898018,21.2998925019805,18.859807776532,30.7143305156639,28.3000512368922,13.0224496437496,16.2856846311934
"Usp37",35.873971439866,38.8960936732059,27.5868897974,34.1036658806303,35.2449527649277,39.2864683925418,36.9942383308897,36.7857679431789,35.6918556644387,33.858369073749,38.571358337037
"Cfap65",26.4784074913296,29.0917064250011,3.49201136675949,2.70664014925638,29.0730255526362,5.67997133386147,3.62688611087154,23.3928912648371,23.6537741681487,2.60448992874992,4.85713401281207
"Cnppd1",71.0361577321156,72.4881745727928,61.4594000549671,75.5152601642529,71.1395820785177,84.2529081189451,78.3407399948252,74.285822642536,78.141932519777,71.6234730406229,83.9998470451029
"Retreg2",14.8051310704209,16.8764042796968,20.952068200557,22.7357772537536,16.7291711280533,23.6665472244228,26.1135799982751,19.4643141058568,18.1627194505428,24.7426543231243,24.8570975949794
"Farsb",44.8424642998325,43.5571958075983,33.5233091208911,39.2462821642175,46.9391306408485,41.1797921704957,39.1703699974126,39.2857715898027,41.1829103820446,31.2538791449991,45.7142024735254
"Gm29536",21.2111973989684,21.2160510944759,23.3964761572886,18.1344890000177,18.5157816368745,18.4599068350498,21.5195242578378,18.3928839715894,18.585108274974,26.0448992874992,19.4285360512483
"Mrpl44",25.7666223437133,21.3767787542826,26.8884875240481,27.8783935373407,26.3119002208216,28.3998566693074,29.2568812943637,20.8928876182133,22.386607694855,32.556124109374,23.4285287676818
"Cul3",38.7211120303315,29.573889404421,29.6820966174557,30.0437056567458,36.8691441365834,31.2398423362381,31.1912205534952,33.928620918466,34.2134947789294,33.858369073749,33.1427967933059
"Dock10",89.9696426587115,81.8103788415777,65.3006125584025,68.748659791112,85.2700470119219,78.0996058405952,63.8331955513391,91.6072764798581,86.1673201839703,69.0189831118729,71.1427275994239
"Rhbdd1",59.0781672521602,58.8263234892288,58.3165898248835,50.3435067761686,54.7352492247956,47.806425393334,53.1943296261159,58.3929423175704,53.009797466119,61.2055133256232,50.5713364863374
"Mff",32.315045701784,36.0029957966865,34.221711394243,31.397025731374,29.3978638269674,28.3998566693074,43.5226333304585,32.3214757170649,32.7351338934201,22.1381643943743,31.4285142005487
"Agfg1",22.7771247237244,23.6269659915755,24.4440795673164,25.4424174030099,26.3119002208216,20.3532306130036,26.597164813058,30.1786154485303,28.0888568246766,35.160614038124,22.2856737058436
"Pid1",52.6721009236127,42.9142851683718,35.2693148042709,39.5169461791431,45.3149392691928,42.599785003961,40.8629168491527,45.5357807063622,44.3508265652788,36.4628590024989,36.8570757442798
"Trip12",68.0466601121267,60.4336000872951,60.0625955082633,64.1473715373761,69.1905524325309,62.9530156169646,51.018197959593,69.6429587273775,59.1344354203718,55.9965334681233,58.2856081537449
"C130026I21Rik",122.854116478589,123.921025710916,94.2843069025063,64.4180355523018,91.604393361379,45.9131016153802,65.0421575882963,123.214465440745,97.1494296191822,65.1122482187481,51.1427640172565
"Sp110",74.3103694111509,68.9521660570468,47.1421534512531,44.3888984478046,56.1970214592857,49.2264182267994,38.2032003678469,66.4286683245755,64.2031013135465,54.6942885037484,49.1427676590398
"Sp140",190.046634413576,175.996787488266,208.123877458866,202.998011194228,136.107236944744,165.66583057096,145.317236842253,204.643155645063,165.365224764825,209.661439264369,213.999610329191
"Sp100",117.017478268134,120.86720017459,94.6335080391822,104.205645746371,111.744366369909,113.126095732741,84.1437577722197,123.571608818834,118.268870840744,85.9481676487474,101.142672972675
"Cab39",49.6826033036239,49.3433915606372,52.0309693647164,54.4034670000532,55.0600874991267,63.4263465614531,53.9197068482902,61.4286610313278,54.6993527638439,49.4853086462485,51.428477782716
"Itm2c",58.5087391340671,56.7368639117425,69.8402273351898,75.7859241791786,61.5568529857494,70.5263107287799,69.3944209213421,63.9286646779517,56.811296886,55.9965334681233,75.9998616122359
"Psmd1",64.6300914035681,64.2910639226544,65.3006125584025,73.3499480448478,65.2924931405574,73.3662963957107,69.6362133287335,65.3572381903081,67.7934063212119,74.2279629693728,70.8570138339643
"Ncl",172.109648693643,175.193149189233,205.679469502134,262.002766448017,140.979811059711,269.79863835842,159.824781285739,142.143064479468,136.009201466855,199.243479549369,265.999515642826
"Ptma",926.886619226061,953.275750313158,1762.41813680352,1933.35305861383,869.104802972941,1701.15141449151,1911.61077283669,848.215522961649,847.100787396825,1476.74578960121,1894.56797876217
"Eif4e2",114.170337677669,112.991544844065,143.521667173815,132.084039283711,105.085181746121,122.119383678022,156.197895174868,86.785840875655,92.5031525504387,104.179597149997,124.856915505816
"Ngef",30.0373332294116,24.9127872700286,26.8884875240481,22.4651132388279,25.3373853978282,25.5598710023766,22.728486294795,23.7500346429262,25.7657182903048,22.1381643943743,22.5713874713032
"Inpp5d",22.2076966056313,24.5913319504153,13.968045467038,21.9237852089767,29.5602829641329,19.8798996685151,14.5075444434862,28.2143268690401,27.0328847635985,22.1381643943743,20.857104878546
"Arl4c",70.6090866435457,65.2554298814942,83.1098705288759,66.3126836567812,60.7447572999215,74.3129582846876,64.8003651809048,70.3572454835557,59.7680186570186,78.1346978624977,79.7141405632099
"Agap1",51.1061735988567,51.9150341175434,66.6974171051063,58.1927632090121,46.2894540921862,62.0063537279877,46.9077270339386,56.0715103599911,43.0836600919851,62.5077582899981,47.7141988317421
"Cops8",35.873971439866,36.8066340957196,50.2849636813367,48.4488586716891,34.757695353431,44.9664397264033,52.710744811333,34.2857642965551,33.7911059544981,24.7426543231243,47.142771300823
"Lrrfip1",147.339525556592,152.691276816304,127.807616023397,120.174822626983,160.957364931075,138.212635790629,104.212527585709,152.678794133097,136.853979115717,126.317761544371,143.714024026145
"Ramp1",32.0303316427375,32.3062596211338,34.570912530919,27.607729522415,37.5188206852457,25.0865400578882,50.5346131448101,37.8571980774462,29.9896065346171,35.160614038124,27.9999490150343
"Ube2f",241.579879101002,232.733651400009,364.915187826367,317.759553522699,180.610080528109,237.138803188716,309.977866275821,231.250337312702,202.957830139204,311.236546485616,278.856635088505
"Twist2",15.2322021589907,16.8764042796968,25.8408841140202,24.3597613433074,13.4807883847419,26.979863835842,35.0598990717582,15.357165257832,14.7836088550929,28.6493892162491,27.1428077186557
"Hdac4",32.315045701784,30.3775277034542,29.6820966174557,36.2689780000355,32.6462465702787,41.6531231149841,35.0598990717582,34.2857642965551,32.3127450689888,49.4853086462485,37.1427895097394
"Ndufa10",45.127178358879,41.3070085703054,45.7453489045493,51.4261628358712,39.9551077427291,44.9664397264033,42.7972561082842,41.7857752364265,41.8164936186915,50.7875536106235,47.9999125972016
"Cops9",811.435068282683,849.124226758458,590.149920982354,534.290765463209,824.439540252411,547.170571828655,835.392767537411,891.251300021387,855.970952709881,625.077582899981,570.570389622689
"Gpc1",40.998824502704,45.485927725278,40.8565329910861,44.1182344328789,44.0155861718683,45.4397706708918,30.2240509239295,46.9643542187187,51.5314365806097,36.4628590024989,39.9999271643347
"Ppp1r7",51.24853062838,53.6830383754164,47.4913545879291,48.9901867015404,48.4009028753385,47.3330944488456,41.1047092565441,44.6429222611394,47.7299371607286,57.2987784324983,41.7142097570919
"Hdlbp",103.3512034339,102.383519296827,105.458743276137,92.2964290896424,94.0406804188625,99.8728292870642,92.8482844383114,113.571594232339,104.96362287116,102.877352185622,117.999785134787
"Atg4b",19.6452700742123,23.1447830121556,21.3012693372329,24.9010893731587,20.6272304200268,16.566583057096,23.6956559243607,24.2857497100598,23.8649685803643,20.8359194299994,25.714238891358
"Dtymk",23.6312669008641,23.6269659915755,32.4757057108633,33.5623378507791,23.3883557518414,30.7665113917496,37.2360307382811,27.3214684238173,27.4552735880297,32.556124109374,31.7142279660082
"Fam174a",61.6405937835792,51.5935787979301,60.0625955082633,59.004755253789,56.1970214592857,53.4863967271955,68.9108361065592,53.3929350243228,55.7553248249219,59.9032683612482,62.8570284010974
"St8sia4",41.7106096503204,37.2888170751395,35.6185159409468,40.0582742089944,42.7162330745437,44.9664397264033,41.8300864787184,54.4643651585901,45.1956042141413,36.4628590024989,44.8570611771468
"D1Ertd622e",39.0058260893781,35.0386298378466,26.8884875240481,33.0210098209278,31.1844743357886,30.2931804472612,30.2240509239295,36.9643396322234,40.1269383209665,32.556124109374,36.8570757442798
"Pam",34.4504011446332,34.2349915388135,36.3169182142987,35.1863219403329,27.286415043815,35.9731517811226,39.4121624048041,27.3214684238173,30.8343841834796,24.7426543231243,41.4284959916324
"Zcchc2",42.9918229160299,38.2531830339794,35.2693148042709,30.3143696716714,40.2799460170603,40.7064612260072,32.158390183061,47.8572126639415,43.0836600919851,35.160614038124,40.2856409297942
"Phlpp1",27.0478356094228,25.2342425896418,19.5552636538532,18.1344890000177,25.9870619464905,12.3066045566999,14.0239596287033,25.1786081552826,23.2313853437175,18.2314295012495,15.9999708657339
"Bcl2",13.2392037456648,14.4654893825972,17.4600568337975,16.7811689253895,16.079494579391,21.2998925019805,14.5075444434862,13.2143049892973,14.9948032673085,23.4404093587493,17.7142534584911
"Vps4b",30.6067613475047,29.573889404421,33.5233091208911,30.8556977015227,31.8341508844509,32.6598351697035,28.5315040721894,36.2500528760452,34.8470780155762,32.556124109374,32.5713692623868
"Serpinb2",448.994071116418,443.447613406509,210.568285415597,219.779180119618,315.093126101197,144.839269013467,161.759120544871,373.929116859304,326.084172460907,183.61653997687,180.571099770425
"Serpinb8",34.877472233203,33.7528085593936,24.0948784306405,21.9237852089767,33.9455996676032,21.2998925019805,25.3882027761008,41.2500601692928,35.0582724277918,20.8359194299994,30.2856591387106
"Tsn",93.5285683967934,99.1689661006944,121.172794426554,136.143999507596,96.9642248878426,123.066045566999,115.334978325715,98.2144289745067,85.3225425351078,127.620006508746,135.999752358738
"Nifk",32.8844738198771,33.4313532397803,43.3009409478177,48.7195226866148,33.2959231189409,40.2331302815187,41.8300864787184,24.1071780210153,26.1881071147361,36.4628590024989,47.9999125972016
"Ralb",34.3080441151099,31.8240766417139,34.9201136675949,40.5996022388457,40.767203428557,35.9731517811226,36.027068701324,38.9286282117136,37.8037997865948,40.3695938956238,38.8570721024966
"Ptpn4",252.399013344771,272.754838691861,234.663163846238,225.733788447982,250.612728646468,206.845622741455,252.673065724051,235.714629538816,232.52504784939,207.056949335619,187.713943906914
"Tmem37",70.8938007025923,79.8816469238981,91.1414966724227,85.5298287165015,74.387964821829,71.4729726177568,96.2333781417915,63.5715212998625,59.7680186570186,58.6010233968733,79.1427130322908
"Dbi",1065.11529489316,1091.82299306648,1806.41748002469,1848.36455792718,1022.1036301829,1788.71763922187,2026.70395875502,1065.71584021792,1030.20634278776,1970.29663109932,1917.99650752985
"Marco",25.9089793732365,24.7520596102219,31.7773034375114,24.0890973283818,28.5857681411395,38.3398065035649,21.0359394430549,29.8214720704411,24.2873574047955,27.3471442518742,27.4285214841152
"Ddx18",47.689604890298,44.3608341066315,58.3165898248835,70.1019798657402,47.9136454638418,65.3196703394069,65.7675348104706,51.4286464448326,44.5620209774944,50.7875536106235,72.285582661262
"Actr3",332.26130690733,321.133864293659,419.739766284491,503.705731776612,357.646940038575,716.623049955522,298.371830721032,328.750479531031,340.656586903784,317.747771307491,363.999337195446
"Nckap5",246.70473216384,251.217332277772,351.645544632681,320.195529657029,223.813571014149,328.491675474988,395.088793677606,235.357486160727,218.375022230944,307.329811592491,299.142312436132
"Mgat5",23.9159809599106,27.0022468475148,16.4124534237696,25.1717533880843,26.4743193579872,26.5065328913535,19.3433925913149,25.8928949114609,27.6664680002454,24.7426543231243,30.2856591387106
"Rab3gap1",18.3640568085028,16.8764042796968,15.0156488770658,14.8865208209101,21.9265835173514,18.9332377795382,13.5403748139204,20.7143159291687,19.8522747482677,26.0448992874992,18.2856809894101
"Zranb3",118.725762622414,117.813374638264,76.8242500687088,72.5379560000709,115.967263936214,66.7396631728723,86.8034742535255,110.535875518581,113.200204947569,69.0189831118729,75.9998616122359
"R3hdm1",27.7596207570391,28.1273404661613,26.8884875240481,25.7130814179356,27.286415043815,23.6665472244228,26.8389572204494,25.1786081552826,28.3000512368922,26.0448992874992,29.999945373251
"Ubxn4",92.816783249177,91.1325831103626,96.7287148592379,100.416349537412,82.6713408172729,98.4528364535988,96.2333781417915,88.5715577661006,79.6202934052862,91.1571475062473,106.285520750946
"Dars",26.6207645208529,24.5913319504153,21.6504704739089,25.4424174030099,23.8756131633381,22.2465543909574,18.3762229617491,26.7857533566837,26.3993015269517,15.6269395724995,17.9999672239506
"Il10",40.1446823255643,39.6997319722391,50.6341648180126,48.9901867015404,38.3309163710735,39.7597993370303,54.6450840704645,38.2143414555353,29.9896065346171,40.3695938956238,41.4284959916324
"Mapkapk2",119.01047668146,115.884642720585,128.506018296749,116.385526418024,103.460990374465,111.232771954787,109.53196054832,131.25019144775,123.971119970565,125.015516579996,122.856919147599
"Eif2d",15.2322021589907,16.5549489600835,18.5076602438253,20.5704651343485,16.079494579391,16.0932521126075,21.5195242578378,12.6785899221636,18.585108274974,11.7202046793746,21.9999599403841
"Srgap2",24.3430520484805,24.5913319504153,15.3648500137418,14.8865208209101,26.6367384951528,20.8265615574921,15.9582988878348,28.2143268690401,28.5112456491078,18.2314295012495,14.5714020384362
"Rab7b",78.8657943558958,78.2743703258317,106.157145549489,100.957677567263,93.3910038702002,113.126095732741,120.896203695718,71.7858189959122,82.5770151763048,100.272862256872,104.856951923649
"Rab29",53.3838860712291,56.7368639117425,69.4910261985139,50.6141707910942,64.317978317564,52.5397348382186,77.3735703652595,52.5000765791,49.2082980462379,63.8100032543731,56.8570393264472
"Nucks1",88.9731434520485,83.0962001200308,122.220397836582,109.348262029958,79.7477963482927,126.379362178418,97.2005477713572,86.6072691866105,80.8874598785799,126.317761544371,136.571179889657
"Elk4",23.4889098713408,18.3229532179565,21.3012693372329,17.8638249850921,22.2514217916825,21.2998925019805,22.2449014800121,21.2500309963024,25.3433294658736,27.3471442518742,21.7142461749246
"Cdk18",23.7736239303874,23.4662383317689,19.2060625171772,23.2771052836048,26.6367384951528,27.9265257248189,30.4658433313209,24.8214647771935,23.6537741681487,19.5336744656244,25.4285251258985
"Ppp1r15b",59.3628813112068,50.9506681587036,58.6657909615595,54.4034670000532,51.3244473443187,47.3330944488456,43.5226333304585,69.8215304164221,53.4321862905502,61.2055133256232,61.9998871047188
"Snrpe",327.136453844492,348.29683880098,573.388266421909,607.099385478205,304.698301322601,546.697240884166,742.302690691708,333.571915135234,308.343841834796,554.756354823733,569.998962091769
"Btg2",27.3325496684693,30.0560723838409,24.7932807039924,35.9983139851098,38.493335508239,48.2797563378225,44.2480105526328,28.3928985580847,22.386607694855,40.3695938956238,30.8570866696296
"Tmem183a",21.3535544284916,20.0909574758295,17.8092579704734,13.5332007462819,23.0635174775103,12.7799355011883,15.2329216656605,23.9286063319707,22.8089965192862,14.3246946081246,13.1428332111385
"Cyb5r1",18.5064138380261,15.2691276816304,24.4440795673164,25.7130814179356,21.6017452430202,20.8265615574921,24.421033146535,19.2857424168122,17.5291362138959,10.4179597149997,20.5713911130864
"Adipor1",82.9941482120709,73.1310852120194,54.4753773214481,48.1781946567635,84.2955321889285,53.959727671684,56.0958385148131,75.5358244658479,80.2538766419331,61.2055133256232,58.5713219192044
"Arl8a",107.194843231028,108.169715049866,114.887173966387,102.581661656817,107.521468803604,96.0861817311565,127.90818351007,111.785877341893,103.062873161219,108.086332043122,112.285509825597
"Rnpep",32.0303316427375,33.4313532397803,26.8884875240481,26.7957374776381,30.2099595127952,35.4998208366342,24.9046179613179,33.7500492294214,31.2567730079108,32.556124109374,31.1428004350892
"Timm17a",185.348852439308,187.890634313957,267.138869557101,271.205342955489,173.950895904321,230.512169965878,294.74494461016,167.143100945706,162.830891818238,191.430009763119,260.570954099095
"Csrp1",17.5099146313632,19.2873191767963,22.6980738839367,23.2771052836048,17.7036859510466,25.0865400578882,21.0359394430549,17.8571689044558,15.6283865039554,37.7651039668739,23.9999562986008
"Phlda3",20.499412251352,15.7513106610503,20.2536659272051,12.721208701505,21.2769069686891,24.1398781689112,20.7941470356635,17.5000255263667,21.1194412215613,31.2538791449991,24.2856700640604
"Ptprc",162.571727715583,149.315995960365,151.204092180686,142.910599880737,148.126253094996,159.039197348121,122.105165732675,174.107396818444,159.029392398357,181.01205004812,142.571168964307
"Nek7",55.376884484555,59.3085064686487,77.1734512053848,65.5006916120043,62.3689486715772,71.9463035622453,68.4272512917764,63.392949610818,56.3889080615688,57.2987784324983,67.1427348829904
"Dennd1b",33.5962589674935,36.9673617555263,33.1741079842152,33.5623378507791,36.3818867250867,37.8664755590765,37.2360307382811,34.8214793636888,36.3254389010855,26.0448992874992,36.5713619788203
"Glrx2",66.7654468464172,67.5056171187871,109.299955779572,94.7324052239732,72.1140969015111,100.819491176041,116.060355547889,63.9286646779517,66.9486286723494,98.9706172924971,100.571245441756
"Uchl5",26.4784074913296,28.2880681259679,32.4757057108633,32.4796817910765,30.8596360614575,39.2864683925418,32.8837674052353,27.1428967347728,23.6537741681487,44.2763287887487,34.5713656206036
"Rgs2",390.200617923304,371.923804792556,385.518054890248,380.553604985447,424.238786276457,470.490958821525,389.527568307603,416.250607162864,405.282077041762,371.139814846864,389.713576086804
"Rgs1",673.63346370415,707.683886128618,474.913545879291,543.764005985606,660.883469126686,415.111238316376,486.728116078961,616.250898892769,600.636908341205,322.95675116499,421.713517818272
"Ptgs2",109.757269762447,91.7754937495891,71.2370318818936,74.1619400896247,89.9802019897233,63.8996775059415,58.5137625887275,114.643024366606,98.4165960924758,84.6459226843725,68.2855899448285
"Ptgs2os2",23.2041958122943,21.2160510944759,17.1108556971215,19.2171450597203,17.7036859510466,11.8332736122114,16.4418837026176,21.785746063436,17.9515250383271,18.2314295012495,16.8571121621125
"Odr4",33.4539019379703,31.341893662294,27.5868897974,33.0210098209278,33.4583422561065,30.7665113917496,30.2240509239295,32.3214757170649,28.3000512368922,39.0673489312488,40.2856409297942
"Tpr",134.527392899497,119.742106555944,129.204420570101,118.821502552355,120.839838051181,139.632628624094,85.3527198091769,149.464503730295,127.139036153799,135.433476294996,123.428346678519
"Ivns1abp",35.5892573808194,29.2524340848077,28.2852920707519,25.7130814179356,31.5093126101197,31.2398423362381,25.1464103687093,27.6786118019064,31.2567730079108,16.9291845368745,28.5713765459534
"Swt1",17.6522716608864,15.1084000218238,17.8092579704734,21.9237852089767,17.0540094023844,20.8265615574921,19.8269774060977,16.964310459233,14.5724144428773,14.3246946081246,18.2856809894101
"Trmt1l",35.4469003512961,23.1447830121556,20.602867063881,23.5477692985305,19.9775538713646,20.3532306130036,22.2449014800121,24.2857497100598,36.1142444888699,18.2314295012495,16.2856846311934
"Rnf2",27.0478356094228,24.7520596102219,20.602867063881,20.8411291492741,22.5762600660136,21.2998925019805,19.8269774060977,26.25003828955,22.5978021070706,20.8359194299994,21.9999599403841
"Rgl1",88.4037153339554,84.5427490582905,76.4750489320329,75.7859241791786,85.2700470119219,83.3062462299682,76.8899855504766,98.3930006635513,98.4165960924758,71.6234730406229,84.2855608105624
"Arpc5",336.959088881598,335.760081336063,406.120921954129,426.566487522805,373.076758069304,395.704669592349,469.077270339386,369.107681255101,350.793918690134,419.322878528737,413.427818619945
"Ncf2",228.198318325814,227.268910966583,210.917486552273,207.328635433038,238.918550770547,216.312241631224,213.260903319246,216.786030500093,226.400409895138,217.474909050619,201.428204648971
"Dhx9",24.3430520484805,24.9127872700286,21.9996716105848,18.9464810447946,23.2259366146759,28.8731876137958,14.5075444434862,23.9286063319707,21.330635633777,29.9516341806241,25.9999526568176
"Rnasel",30.749118377028,33.7528085593936,35.9677170776228,37.351634059738,36.7067249994178,30.7665113917496,39.6539548121955,30.7143305156639,36.7478277255167,28.6493892162491,40.5713546952538
"Glul",36.8704706465289,37.2888170751395,35.9677170776228,39.7876101940687,39.9551077427291,34.0798280031688,35.0598990717582,42.8572053706938,45.1956042141413,26.0448992874992,42.285637288011
"Ier5",53.3838860712291,47.7361149625709,24.4440795673164,28.9610495970432,63.9931400432328,36.9198136700996,30.4658433313209,63.9286646779517,61.6687683669591,28.6493892162491,33.1427967933059
"Stx6",29.4679051113185,28.6095234455812,35.2693148042709,35.9983139851098,29.7227021012985,38.8131374480534,37.4778231456726,35.0000510527333,30.4119953590483,35.160614038124,33.9999380896845
"Xpr1",26.6207645208529,25.3949702494485,26.1900852506962,26.7957374776381,24.3628705748348,18.9332377795382,27.8061268500151,29.6429003813966,25.132135053658,24.7426543231243,26.2856664222771
"Qsox1",26.3360504618064,26.037880888675,22.3488727472607,27.8783935373407,24.687708849166,34.5531589476573,26.3553724056665,29.1071853142629,19.4298859238364,32.556124109374,29.7142316077915
"Cep350",18.0793427494563,17.68004257873,16.7616545604456,19.4878090746459,17.3788476767155,23.1932162799343,11.3642431473975,17.6785972154112,19.4298859238364,22.1381643943743,12.2856919147599
"Tor1aip1",94.3827105739331,85.3463873573237,101.617530772701,94.7324052239732,83.8082747774318,100.346160231553,88.2542286978741,90.1787029675016,89.9688196038513,110.690821971872,104.571238158189
"Tor1aip2",116.305693120518,117.331191658844,108.252352369544,116.65619043295,109.957755861088,105.552800620926,95.0244161048343,121.250176861255,118.268870840744,91.1571475062473,102.856955565432
"Gm2000",1910.00426511382,1968.75310497148,1934.22509604808,1934.70637868846,1784.8238983124,1906.10371345501,2123.66271411898,1821.78837163258,1780.36889497762,1976.80785592119,1844.56806980675
"Soat1",355.750216778671,400.85478355775,455.358282225438,517.780260552745,403.449136719265,643.256753559812,529.041787372462,468.393540363875,427.879879148833,662.842686866855,725.141536736296
"Abl2",29.4679051113185,23.9484213111888,25.8408841140202,24.3597613433074,29.0730255526362,26.5065328913535,23.4538635169693,30.3571871375748,30.8343841834796,39.0673489312488,23.4285287676818
"Tor3a",59.3628813112068,59.3085064686487,54.824578458124,57.1101071493095,38.8181737825702,53.959727671684,49.3256511078529,66.60724001362,46.0403818630037,55.9965334681233,47.7141988317421
"Fam20b",41.2835385617505,33.109897920167,25.1424818406683,22.4651132388279,34.757695353431,30.7665113917496,24.421033146535,38.3929131445799,38.4373830232416,23.4404093587493,23.1428150022222
"Cryzl2",15.5169162180373,14.6262170424039,21.3012693372329,20.8411291492741,14.4553032077353,26.0332019468651,19.5851849987063,16.6071670811439,13.9388312062305,13.0224496437496,20.2856773476269
"Cop1",20.3570552218287,22.0196893935091,15.7140511504177,14.0745287761332,25.4998045349938,20.3532306130036,22.0031090726207,26.6071816676391,21.5418300459926,18.2314295012495,17.9999672239506
"4930523C07Rik",21.2111973989684,19.9302298160229,31.4281023008354,20.0291371044972,19.4902964598679,22.2465543909574,16.6836761100091,21.2500309963024,17.7403306261115,29.9516341806241,23.1428150022222
"Mrps14",322.011600781654,341.867732408715,459.548695865549,507.495027985571,323.214082959475,450.137728208522,571.597251073355,306.071875022372,293.137844155271,424.531858386237,500.856230850562
"Cacybp",148.620738822302,149.155268300558,189.267016078364,209.493947552444,157.384143913433,195.959011018221,179.409966284445,156.428799603033,156.917448276201,204.452459406869,222.856737058436
"Rabgap1l",111.60791114625,106.401710791993,97.0779159959139,99.0630294627834,86.2445618349153,81.8862533965029,93.0900768457028,102.321577822532,92.5031525504387,109.388577007497,88.856981057915
"Rc3h1",23.6312669008641,18.0014978983432,23.3964761572886,24.3597613433074,23.7131940261726,27.9265257248189,21.7613166652292,24.4643213991044,22.8089965192862,33.858369073749,23.9999562986008
"Gas5",212.8237591373,217.143068398765,42.2533375377899,41.4115942836226,216.504709841699,39.2864683925418,46.1823498117643,197.500288083281,177.403306261115,46.8808187174986,41.9999235225514
"Prdx6",587.792174901614,599.835626398365,795.829390484488,753.528617552975,537.607344018022,618.643544446412,730.938447544311,523.750763967688,510.034505500706,666.74942175998,621.427439874486
"Tnfsf4",135.239178047114,123.76029805111,154.34690241077,148.594544194175,97.4514822993393,90.8795413417835,131.535069620941,138.750202387621,121.436787023978,131.526741401871,133.999756000521
