"","sgCtu1-g1-R1-input","sgCtu1-g1-R2-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu1-g2-R1-input","sgCtu1-g2-R2-input","sgCtu1-g2-R1-polysome","sgCtu1-g2-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgCtu2-g1-R2-polysome","sgCtu2-g2-R1-input","sgCtu2-g2-R2-input","sgCtu2-g2-R1-polysome","sgCtu2-g2-R2-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome","sgScr-g2-R1-input","sgScr-g2-R2-input","sgScr-g2-R1-polysome","sgScr-g2-R2-polysome"
"Npc2",2489.92352816612,1956.89205172295,3388.90374293624,3718.52025555219,2518.11703198121,2491.01753783009,3138.53751101371,3423.29776493293,2356.94655303396,2411.65026359814,3397.56508286321,3327.44612195552,2977.96021204898,2260.70145936124,3154.37866799568,3801.34948506283,2595.20550932848,2521.74069321182,3095.56734986093,3345.45138037418,2592.8556121199,2514.45664246838,3638.53068035966,3534.15359321152
"Isca2",51.0801171388051,31.1607014605565,71.0550933427407,68.5219149089555,54.3682062447184,57.7195505355379,53.92362060274,80.8969529068253,53.2071405541198,58.2900320313433,72.8259412748552,73.2142167028808,51.2004354730532,51.9437301561244,73.8154134476369,86.5612289587866,49.6690049632246,45.0108208327893,49.4265632443791,53.1818528767169,53.9722405898376,57.6468008686309,50.4475657588861,61.3226847078771
"Arel1",10.6803881290229,11.4255905355374,11.1354997029668,9.16842523429687,13.3394111975889,13.4989271413758,9.13959671232881,10.0493109201025,10.3818810837307,10.7796634578512,7.04767173627631,10.0019421725247,8.33495461189238,8.73390153067578,0,11.5414971945049,10.5776584643904,13.9949610992706,1.83061345349552,9.3850328605971,12.1559100427562,10.5612459606652,14.7138733463418,8.67773840205808
"Fcf1",135.130128067202,106.985075014577,151.124638825978,169.857141182763,141.478603610791,139.644073876301,172.738377863015,138.17802515141,133.926265980126,138.738261170492,147.41380048378,150.829287961672,148.243121311514,106.1858554519,123.025689079395,142.694874404788,127.391799766789,119.902774823481,128.142941744687,143.278168338449,146.11403871393,151.377858769535,96.6911677045316,148.100068728458
"Ylpm1",8.35856462271355,14.541660681593,6.36314268740962,10.1335226273807,11.1161759979908,10.9387857869769,8.22563704109593,9.5468453740974,11.9391632462903,10.3804166631159,16.4445673846447,12.4024082939306,11.9070780169891,8.27422250274548,9.84205512635159,8.39381614145809,9.19796388207862,8.32132822118794,23.7979748954418,16.8930591490748,10.6972008376255,9.68114213060977,10.5099095331013,12.1488337628813
"Dlst",70.5834345918034,52.973192482946,57.798546077304,60.8011357642845,71.7498632597585,69.8220369381507,70.3748946849318,60.7983310666203,68.001321098436,70.0678124760325,66.952881494625,69.6135175207719,66.6796368951391,58.838915575079,49.210275631758,59.2813264990478,63.0060525922386,65.0576570020148,67.7326977793343,67.5722365962991,70.0180418462758,66.887891084213,54.6515295721266,67.1078436425825
"Pgf",32.0411643870686,24.9285611684452,31.8157134370481,39.0864444198972,35.773875484443,33.7473178534395,20.1071127671234,42.7095714104357,32.1838313595651,36.730705115641,27.6033809670822,30.4059042044751,30.9584028441717,23.4436304244455,4.9210275631758,27.2799024597388,27.1339934521319,27.2334378147969,12.8142941744687,29.4064362965376,31.6053661111662,28.1633225617739,18.9178371595823,23.7191516322921
"Eif2b2",44.1146466198771,40.5089118987234,37.1183323432228,50.1850644403618,44.6668162828356,49.573646226087,44.7840238904112,51.2514856925229,42.8252594703891,51.9020833155796,47.5717842198651,62.4121191565541,38.6980035552146,46.8872608488911,54.1313031949337,41.9690807072905,40.4710410811459,40.093672338451,40.2734959769015,41.9198134440004,36.7108483291238,46.2054510779103,44.1416200390253,38.1820489690555
"Acyp1",21.8251409593076,12.4642805842226,30.7551896558131,33.7784087579358,22.4344642868541,22.5757919433354,21.9350321095891,33.6651915823435,18.6873859507152,24.9529246709517,34.0637467253355,25.2048942747622,14.8838475212364,13.7903708379091,9.84205512635159,48.7890563222252,17.4761313759494,18.5338674017368,16.4755210814597,26.2780920096719,21.8806380769612,24.2028553265244,25.223782879443,29.5043105669975
"Nek9",22.2895056605695,10.3869004868522,12.7262853748192,17.3717530755099,18.1901061785303,19.317430219555,10.9675160547946,15.5764319261589,19.2064800049018,20.5612099288642,20.5557092308059,20.8040397188514,13.6931397195375,17.4678030613516,9.84205512635159,11.0168836856637,21.1553169287808,19.2903517854811,12.8142941744687,16.2673902917016,17.9907468632792,20.6824400063027,18.9178371595823,20.2480562714689
"Tmed10",178.780409985818,125.681495890911,308.612420339366,318.482139717681,201.505953999941,220.870376847683,305.262530191782,312.533569615189,202.965775186935,220.783477488581,344.161303121493,354.468830594275,221.471651115998,158.589264635955,265.735488411493,344.671075308623,178.440499312325,179.286798947413,256.285883489373,283.427992390033,196.925742692651,203.303984742805,250.13584688781,327.439995704325
"Fos",96.1234931612059,99.7142446737807,82.1905930457076,86.3762166810073,108.534300198564,106.362236269116,76.772612383562,66.3254520726767,112.383862731385,108.79475156535,79.8736130111315,99.619344038346,130.97785818688,124.113337541182,83.6574685739885,80.7904803615341,97.9583153441373,103.260118381105,53.0877901513701,70.0749120257917,115.967381807894,130.695418763232,84.0792762648101,100.083249570403
"Jdp2",7.89419992145169,15.5803507302782,8.48419024987949,4.8254869654194,9.49927767101028,6.7494635706879,3.65583868493152,8.54191428208715,6.22912865023841,4.79096153682273,6.46036575825329,2.80054380830691,4.16747730594619,6.89518541895457,0,8.91842965029922,9.65786207618255,6.43011726182705,5.49184036048657,11.8877082900897,9.72472803420498,6.16072681038804,8.40792762648101,4.62812714776431
"Batf",12.5378469340703,4.15476019474086,10.0749759217319,12.5462661100904,8.28660392577492,7.68042406319658,10.9675160547946,7.5369831900769,11.4200691921038,12.5762740341597,8.80958967034539,7.20139836421778,11.9070780169891,7.35486444688487,0,14.6891782475517,11.0375566584943,12.8602345236541,12.8142941744687,8.13369514585082,10.4540826367704,15.8418689409978,2.10198190662025,12.1488337628813
"Erg28",33.8986231921161,28.0446313145008,45.6025225931023,64.66152533662,47.4963883550514,45.8498042560523,63.9771769863017,59.79339997461,44.9016356871352,50.1054727392711,66.952881494625,61.2118860958511,42.8654808611608,37.2340012623547,49.210275631758,80.265866852693,34.9522627518988,41.6066411059397,49.4265632443791,51.9305151619706,31.1191297094559,43.565139587744,44.1416200390253,59.0086211339949
"Ttll5",33.8986231921161,19.7351109250191,28.1038802027258,42.9468339922327,35.5717631935704,34.2127980996938,33.8165078356166,28.6405361222922,42.0466183891093,42.5197836393018,27.6033809670822,40.4078463769998,36.9119418526663,29.8791368154698,24.605137815879,28.8537429862622,31.2730771990673,32.1505863091352,31.1204287094239,41.9198134440004,31.8484843120213,45.3253472478549,23.1218009728228,31.2398582474091
"Ift43",18.1102233492127,18.6964208763339,32.876237218283,29.4354704890584,23.0408011594717,27.4633345290059,21.9350321095891,27.635605030282,23.359232438394,22.9566906972756,31.7145228132434,31.606137265178,29.1723411416233,22.9839513965152,14.7630826895274,35.6737186011969,26.2141970639241,21.9380471285864,23.7979748954418,28.7807674391645,21.8806380769612,26.403114901663,10.5099095331013,23.7191516322921
"Gpatch2l",8.35856462271355,4.15476019474086,9.54471403111443,6.27313305504522,8.69082850752004,10.9387857869769,6.39771769863017,6.53205209806664,10.1223340566374,12.5762740341597,8.80958967034539,9.20178679872272,8.33495461189238,8.73390153067578,19.6841102527032,6.8199756149347,7.3583711056629,10.9690235642932,7.32245381398209,10.6363705753434,11.1834372393357,9.68114213060977,12.6118914397215,8.09922250858754
"Irf2bpl",6.5011058176661,14.541660681593,6.36314268740962,6.75568175158716,6.66970559879445,8.14590430945092,6.39771769863017,5.52712100605639,11.4200691921038,9.58192307364547,8.80958967034539,12.4024082939306,8.93030851274184,13.7903708379091,14.7630826895274,6.29536210609357,6.89847291155897,7.18660164557141,7.32245381398209,6.2566885737314,9.72472803420498,8.36098638552662,10.5099095331013,2.89257946735269
"Cipc",10.216023427761,19.7351109250191,11.1354997029668,10.6160713239227,11.5204005797359,9.30960492508676,10.0535563835617,10.0493109201025,12.9773513546634,14.5725080078358,7.04767173627631,13.2025636677326,8.93030851274184,17.9274820892819,19.6841102527032,14.1645647387105,11.9573530467022,14.3732032911428,5.49184036048657,12.5133771474628,12.3990282436113,11.0012978756929,23.1218009728228,13.3058655498224
"Tmem63c",13.4665763365941,1.03869004868522,10.6052378123494,13.9939121997163,14.5520849428243,14.1971475107573,10.0535563835617,11.0542420121128,12.7178043275701,13.973637815733,9.39689564836842,8.40163142492074,19.646678728032,9.65325958653639,0,10.4922701768226,18.3959277641572,8.69957041306012,12.8142941744687,8.75936400322396,10.9403190384806,14.5217131959147,16.815855252962,8.09922250858754
"Gstz1",2.32182350630932,3.11607014605565,14.3170710466716,8.20332784121299,5.86125643530421,6.28398332443356,13.7093950684932,7.03451764407177,7.52686378570475,9.18267627891024,8.80958967034539,10.0019421725247,7.73960071104293,5.97582736309396,4.9210275631758,9.44304315914035,7.3583711056629,8.69957041306012,9.15306726747761,5.00535085898512,4.61924581624737,4.84057106530489,6.30594571986076,9.83477018899915
"Tmed8",9.28729402523728,7.27083034079651,15.3775948279066,10.6160713239227,13.9457480702066,9.54234504821393,16.4512740821919,14.0690352881435,14.0155394630364,14.971754802571,11.1588135824375,12.4024082939306,9.52566241359129,11.4919756982576,0,5.24613508841131,12.4172512408061,12.1037501399097,7.32245381398209,11.2620394327165,11.9127918419011,10.1211940456375,2.10198190662025,6.94219072164646
"Vipas39",19.5033174529983,18.6964208763339,12.7262853748192,18.8193991651357,23.0408011594717,19.5501703426822,25.5908707945207,21.6060184782204,20.2446681132748,24.1544310814813,19.9684032527829,17.6034182236435,23.8141560339782,11.0322966703273,39.3682205054064,23.6076078978509,18.3959277641572,17.7773830179924,9.15306726747761,11.8877082900897,19.44945606841,19.3622842612195,16.815855252962,20.2480562714689
"Ahsa1",18.5745880504746,8.30952038948172,32.876237218283,22.1972400409293,19.2006676328931,16.9900289882833,28.3327498082193,21.6060184782204,18.9469329778085,19.1638461472909,24.6668510769671,25.6049719616632,16.0745553229353,10.1129386144667,24.605137815879,29.3783564951033,22.0751133169887,16.2644142505037,23.7979748954418,26.2780920096719,18.7201014658446,26.8431668166907,23.1218009728228,35.8679853951734
"Sptlc2",44.1146466198771,57.1279526776868,44.5419988118673,36.1911522406455,48.5069498094142,43.0569227785263,47.5259029041098,44.7194335944562,42.0466183891093,39.7250560761552,37.5875825934737,43.6084678722077,53.581851076451,39.0727173740759,49.210275631758,44.067534742655,45.9898194103931,54.4668756295938,65.9020843258388,52.5561840193438,48.3805219701698,55.4465412934924,56.7535114787468,41.6531443298788
"Alkbh1",6.03674111640423,8.30952038948172,3.71183323432228,3.86038957233552,7.27604247141213,9.30960492508676,10.0535563835617,4.52218991404614,4.93139351477208,6.98681890786649,1.76191793406908,6.00116530351482,6.54889290934401,11.0322966703273,0,5.77074859725244,9.19796388207862,7.94308602931577,5.49184036048657,7.50802628847768,6.80730962394349,5.72067489536032,4.20396381324051,5.20664304123485
"Slirp",308.338161637878,244.092161441026,458.146273493492,483.996342631566,322.975440814349,355.859648261441,407.626013369865,425.588317466342,327.28880116461,336.565047961797,439.304871561223,382.874346364245,375.072957535157,347.05766608738,334.629874295954,513.596625155467,330.666801560726,330.583675696285,375.275757966582,426.706160728482,353.736982244206,349.841272447035,386.764670818126,424.052149913905
"Snw1",78.4776345132551,100.752934722466,65.2222125459486,68.0393662124136,79.4301303129157,88.2085066651971,89.5680477808223,69.3402453487074,83.574142724032,84.8399438812359,91.6197325715921,75.2146051373857,75.0145915070314,88.2583733626184,78.7364410108127,65.5766886051413,81.4019803563958,88.8869150899621,73.2245381398209,83.2139580306277,89.4674979146858,87.5703310905157,65.1614391052278,78.0996456185227
"Nrxn3",47.829564229972,58.166642726372,59.9195936397739,64.66152533662,56.389329153444,55.1594091811391,60.3213383013701,56.7786066985793,56.0621578521457,66.6742147207831,63.4290456264868,79.2153820063956,53.581851076451,47.8066189047517,39.3682205054064,41.9690807072905,45.5299212162892,54.0886334377216,38.442882523406,54.4331905914632,53.2428859872723,44.4452434177994,69.3654029184683,61.9012006013476
"Dio2",19.0389527517364,30.1220114118712,16.4381186091415,18.3368504685937,16.7753201424224,16.524548742029,10.9675160547946,13.0641041961333,19.2064800049018,17.7664823657176,12.3334255384835,15.6030297891385,18.4559709263331,24.3629884803061,0,13.1153377210283,14.7167422113258,15.5079298667594,16.4755210814597,10.0107017179702,15.3164466538728,19.8023361762473,16.815855252962,16.1984450171751
"Cep128",17.181493946689,31.1607014605565,18.5591661716114,19.7844965582196,18.3922184694029,18.3864697270464,16.4512740821919,17.5862941101794,18.6873859507152,19.7627163393938,19.9684032527829,16.0031074760395,13.097785818688,20.6855562568637,9.84205512635159,19.4106998271218,12.8771494349101,17.3991408261202,14.6449076279642,17.5187280064479,17.504510461569,13.6416093658592,25.223782879443,20.2480562714689
"Gtf2a1",87.3005638372305,126.720185939596,81.6603311550901,83.9634731982976,85.0892744573474,97.2853714671567,94.1378461369867,85.9216083668766,78.64274920926,90.6290224048967,93.3816505056611,93.6181787348311,91.0891468299667,102.968102256388,68.8943858844611,76.068958781964,83.2415731328115,71.8660164557141,82.3776054072985,75.0802628847768,91.6555617223819,98.5716289662086,94.5891857979114,86.7773840205808
"Ston2",14.8596704403797,14.541660681593,15.907856718524,15.4415582893421,15.3605341063145,12.1024864026128,18.2791934246576,15.0739663801538,15.8323686526893,15.1713781999387,12.9207315165066,14.4027967284356,16.0745553229353,21.145235284794,19.6841102527032,18.8860863182807,15.6365385995337,17.0208986342481,7.32245381398209,16.2673902917016,13.8577374487421,13.6416093658592,12.6118914397215,16.7769609106456
"Sel1l",45.5077407236627,37.3928417526677,33.4064991089005,43.4293826887746,46.8900514824337,45.8498042560523,41.1281852054796,35.675053766364,45.9398237955083,40.323926268258,38.7621945495197,35.6069141341879,39.8887113569135,36.7743222344244,24.605137815879,35.1491050923558,40.4710410811459,52.9539068621051,51.2571766978746,55.0588594488363,52.0272949829966,37.404412777356,42.0396381324051,41.6531443298788
"Flrt2",49.6870230350195,71.6696133592798,36.5880704526053,30.8831165786842,44.2625917010905,40.9622616703817,29.2467094794522,37.1824504043794,49.3139351477208,42.3201602419342,33.4764407473125,38.4074579424948,42.8654808611608,49.1856559885426,24.605137815879,36.198332110038,38.1715501106263,49.9279693271277,45.765336337388,35.663124870269,42.3025669487917,41.8049319276331,44.1416200390253,37.603533075585
"Galc",9.28729402523728,18.6964208763339,12.1960234842018,11.0986200204646,13.9457480702066,14.1971475107573,8.22563704109593,11.5567075581179,13.7559924359432,14.5725080078358,9.98420162639144,8.40163142492074,10.7163702152902,16.0887659775607,4.9210275631758,11.0168836856637,13.7969458231179,14.3732032911428,14.6449076279642,8.75936400322396,15.0733284530177,20.6824400063027,16.815855252962,10.4132860824697
"Gpr65",101.695869576348,98.6755546250954,104.991854342259,104.230518453059,118.43780245132,117.766502302348,128.868313643836,130.138576415328,128.994872465354,115.781570473216,140.366128747503,154.830064830682,125.024319178386,150.77472116114,108.262606389867,125.907242121871,112.675057555463,104.016602764849,128.142941744687,104.486699181314,104.540826367704,107.812719181791,138.730805836937,130.744591924342
"Zc3h14",18.5745880504746,20.7738009737043,14.3170710466716,17.3717530755099,17.7858815967852,16.9900289882833,6.39771769863017,8.54191428208715,23.359232438394,16.568741981512,12.3334255384835,14.0027190415346,14.2884936203869,15.6290869496304,4.9210275631758,19.935313335963,19.3157241523651,18.5338674017368,21.9673614419463,11.8877082900897,16.0458012564382,18.9222323461918,8.40792762648101,16.1984450171751
"Gm47109",27.8618820757119,3.11607014605565,18.5591661716114,12.0637174135485,17.1795447241675,18.1537296039192,8.22563704109593,12.5616386501282,24.6569675738604,16.9679887762472,18.7937912967368,16.8032628498415,14.2884936203869,11.0322966703273,4.9210275631758,12.5907242121871,28.5136880344437,8.69957041306012,23.7979748954418,12.5133771474628,16.0458012564382,16.7219727710532,8.40792762648101,14.4628973367635
"Foxn3",29.2549761794974,39.4702218500382,31.8157134370481,26.5401783098067,26.6788223951778,29.5579956371505,38.386306191781,28.1380705762871,25.4356086551402,29.9435096051421,41.6987244396348,32.806370325881,30.9584028441717,39.5323964020062,14.7630826895274,29.9029700039445,31.2730771990673,33.2853128847518,21.9673614419463,43.1711511587467,33.0640753162969,33.8839974571342,37.8356743191645,26.0332152061742
"Gm19951",10.216023427761,203.583249542302,20.6802137340813,13.5113635031743,10.7119514162456,13.0334468951215,51.1817415890413,30.6503983063127,8.04595783989128,9.78154647101308,17.6191793406908,24.8048165878612,15.4792014220859,50.5646930723335,73.8154134476369,14.6891782475517,15.1766404054297,26.0987112391804,69.5633112328298,52.5561840193438,17.0182740598587,19.8023361762473,29.4277466926835,30.082826460468
"Efcab11",28.3262467769737,15.5803507302782,32.876237218283,30.4005678821422,33.3485279939723,42.1259622860176,34.7304675068495,30.1479327603076,25.4356086551402,28.7457692209364,30.5399108571974,35.2068364472869,41.6747730594619,22.0645933406546,34.4471929422306,38.8213996542437,33.112669975483,23.4510158960751,29.2898152559284,32.5347805834033,31.3622479103111,23.7628034114967,42.0396381324051,30.082826460468
"Kcnk13",12.0734822328085,10.3869004868522,10.6052378123494,7.2382304481291,8.28660392577492,7.91316418632375,7.31167736986305,9.5468453740974,10.9009751379172,10.9792868552188,12.3334255384835,10.8020975463267,10.7163702152902,11.4919756982576,4.9210275631758,7.86920263261696,8.73806568797469,11.7255079480376,7.32245381398209,13.7647148622091,9.72472803420498,8.36098638552662,6.30594571986076,10.9918019759402
"Psmc1",115.626810614204,94.5207944303546,129.383901310662,126.91030719053,122.884272850516,132.661870182486,141.663749041097,132.650904145353,120.948914625463,139.337131362595,127.445397230997,159.230919386593,108.94976385545,117.677831150158,132.867744205746,124.333401595348,110.375566584943,122.550470166586,89.7000592212806,115.123069756658,128.123291850651,130.695418763232,132.424860117076,147.521552834987
"Calm1",923.157026108586,974.291265666732,1312.39817927823,1424.48375219181,954.374237500224,907.919220319086,1248.46891090412,1339.07068010366,898.032713742705,900.101898730571,1378.40713042004,1360.66421315026,924.584608019205,937.745216977821,1151.52044978314,1391.79963895552,877.945652544404,849.910205136787,1169.76199678364,1316.40727591309,914.610671616978,879.223726225379,1326.35058307738,1293.56153780012
"Ttc7b",36.2204466984254,51.9345024342608,38.1788561244577,34.7435061510197,37.592886102296,34.9110184690754,31.9885884931508,37.1824504043794,31.1456432511921,28.7457692209364,38.1748885714967,36.8071471948909,41.0794191586125,39.5323964020062,29.5261653790548,32.001424039309,41.8507356634577,42.3631254896841,42.104109430397,36.9144625850153,41.5732123462263,40.9248280975777,35.7336924125443,36.4465012886439
"Dglucy",19.9676821542602,18.6964208763339,11.1354997029668,7.72077914467104,16.3710955606773,16.7572888651562,13.7093950684932,14.0690352881435,12.7178043275701,10.9792868552188,9.39689564836842,12.0023306070296,19.0513248271826,14.7097288937697,24.605137815879,13.6399512298694,16.5563349877415,10.9690235642932,12.8142941744687,10.6363705753434,15.0733284530177,14.9617651109424,10.5099095331013,9.83477018899915
"Gm47639",6.03674111640423,17.6577308276487,6.36314268740962,5.30803566196134,8.69082850752004,8.37864443257808,9.13959671232881,4.01972436804101,5.19094054186534,9.58192307364547,6.46036575825329,6.80132067731679,10.1210163144407,12.8710127820485,9.84205512635159,5.24613508841131,10.5776584643904,4.91714849433833,9.15306726747761,6.88235743110454,8.26601882907423,8.80103830055434,2.10198190662025,5.20664304123485
"Ppp4r3a",14.8596704403797,23.8898711197599,15.907856718524,14.4764608962582,18.5943307602754,20.2483907120637,22.848991780822,19.0936907481948,17.1301037881556,19.7627163393938,15.8572614066217,15.6030297891385,19.646678728032,17.0081240334213,9.84205512635159,15.2137917563928,19.775622346469,19.2903517854811,20.1367479884507,23.1497477228062,20.4219288718305,22.0025957513859,23.1218009728228,24.2976675257626
"Trip11",13.0022116353322,20.7738009737043,14.8473329372891,12.5462661100904,13.1372989067163,16.2918086189018,15.537314410959,13.0641041961333,18.1682918965287,13.5743910209977,13.5080374945296,13.2025636677326,11.9070780169891,24.3629884803061,24.605137815879,10.4922701768226,14.2568440172219,21.181562744842,10.9836807209731,14.3903837195822,18.9632196666997,15.8418689409978,10.5099095331013,13.3058655498224
"Atxn3",23.6825997643551,23.8898711197599,22.2709994059337,27.9878243994325,27.2851592677955,23.2740123127169,18.2791934246576,25.1232773002563,28.5501729802594,29.3446394130392,29.9526048791743,29.2056711437721,22.0280943314299,26.6613836199577,44.2892480685822,23.6076078978509,24.3746042875083,25.7204690473082,21.9673614419463,24.4010854375525,26.2567656923534,23.7628034114967,31.5297285993038,24.8761834192332
"Ndufb1-ps",918.977743797229,595.169397896628,1301.79294146588,1203.4764491756,935.577794449076,947.019561004451,1090.35388778083,1064.22202643886,925.804245641684,931.243148719919,1080.05569358434,858.56671608952,1136.53059672161,855.922350006227,841.495713303061,1421.17799545062,1043.96890061592,931.610518581178,1158.77831606267,1110.56222183732,953.752701954653,944.791461564508,1101.43851906901,1103.80832474179
"Cpsf2",24.1469644656169,29.083321363186,26.5130945308734,22.1972400409293,23.2429134503443,23.5067524358441,18.2791934246576,24.1183462082461,26.21424973642,20.9604567235995,28.1906869451052,19.2037289712474,30.9584028441717,24.3629884803061,49.210275631758,15.7384052652339,17.0162331818455,18.1556252098646,18.3061345349552,36.2887937276421,24.0687018846573,18.4821804311641,33.631710505924,26.0332152061742
"Rin3",16.7171292454271,12.4642805842226,13.2565472654367,13.5113635031743,12.5309620340987,11.4042660332313,9.13959671232881,11.0542420121128,12.4582573004768,14.5725080078358,9.98420162639144,16.0031074760395,11.3117241161397,12.8710127820485,9.84205512635159,16.2630187740751,13.7969458231179,11.7255079480376,18.3061345349552,11.2620394327165,12.8852646453216,17.162024686081,8.40792762648101,19.0910244845278
"Lgmn",180.173504089603,164.113027692264,176.046947684999,158.275972465756,194.027799237657,200.389246012493,152.631265095891,180.38513101584,198.034381672163,211.201554414936,175.017181450862,184.035735974454,197.657495082019,187.549043395564,196.841102527032,154.236371599292,189.937954164924,187.986369360473,214.181774058976,190.829001498808,212.728425748234,202.42388091275,205.994226848785,159.670386597869
"Golga5",13.9309410378559,14.541660681593,16.4381186091415,17.3717530755099,15.9668709789322,12.33522652574,12.7954353972603,15.0739663801538,14.0155394630364,15.1713781999387,12.9207315165066,9.60186448562371,14.8838475212364,12.4113337541182,14.7630826895274,11.5414971945049,15.1766404054297,15.5079298667594,9.15306726747761,16.8930591490748,17.2613922607138,18.9222323461918,6.30594571986076,16.7769609106456
"Tmem251",37.613540802211,29.083321363186,32.3459753276656,30.8831165786842,37.3907738114234,41.4277419166361,37.4723465205481,34.1676571283486,37.3747719014305,52.1017067129472,29.3652989011513,31.606137265178,36.3165879518168,35.8549641785637,34.4471929422306,42.4936942161316,35.8720591401066,34.0417972684961,16.4755210814597,28.1550985817913,43.031921551357,46.2054510779103,23.1218009728228,30.082826460468
"Ubr7",6.5011058176661,8.30952038948172,10.0749759217319,10.1335226273807,7.88237934402981,8.84412467883242,6.39771769863017,8.54191428208715,6.48867567733168,6.58757211313126,9.39689564836842,8.40163142492074,7.73960071104293,6.89518541895457,4.9210275631758,8.39381614145809,4.13908374693538,3.78242191872179,10.9836807209731,6.2566885737314,5.59171861966786,9.68114213060977,14.7138733463418,10.4132860824697
"Btbd7",12.0734822328085,9.34821043816694,9.01445214049696,13.0288148066324,15.3605341063145,14.1971475107573,7.31167736986305,9.5468453740974,11.4200691921038,15.1713781999387,9.39689564836842,10.0019421725247,11.3117241161397,18.8468401451425,19.6841102527032,12.5907242121871,12.4172512408061,10.590781372421,14.6449076279642,14.3903837195822,13.8577374487421,17.162024686081,10.5099095331013,10.4132860824697
"Ddx24",78.0132698119932,86.2112740408729,141.049662904247,126.427758493988,83.0681515486218,102.871134422209,116.986837917809,112.552282305148,91.1010065097368,89.6309054180586,97.4927923518223,96.0186448562371,105.972994351203,79.5244718319427,113.183633953043,119.611880015778,77.7227948035644,90.0216416655787,98.8531264887582,127.010778046747,91.1693253206717,88.8904868355988,113.507022957494,127.852012456989
"Ifi27",74.7627169031601,50.8958123855755,85.9024262800298,93.6144471291364,71.3456386780134,75.4077998932028,81.3424107397264,84.4142117288612,84.0932367782186,78.6516185628399,83.9847548572927,101.21965478595,69.6564063993863,47.3469398768214,63.9733583212853,78.1674128173285,68.9847291155897,60.8969928914209,54.9184036048657,71.326249740538,77.7978242736398,72.6085659795733,73.5693667317088,91.4055111683451
"Ifi27l2a",1866.74609907269,1203.84176642616,2598.28326402559,2636.64607790516,1848.11478773868,1870.99784981931,2393.66037895892,2373.64723932822,1764.14114315294,1815.17555226371,2496.63771257588,2118.81142982763,2340.93153814006,1540.38442259445,2239.06754124499,3272.53906815097,2098.51545969624,1975.18072595652,2751.41202060377,2709.1461524257,2000.37655663596,1912.02557079543,2923.85683210877,2571.50314647654
"Dicer1",8.35856462271355,9.34821043816694,6.89340457802709,10.6160713239227,9.29716538013772,5.12028270879772,6.39771769863017,8.03944873608202,7.52686378570475,6.78719551049887,7.04767173627631,7.20139836421778,5.95353900849456,6.43550639102426,9.84205512635159,5.24613508841131,7.81826929976683,7.56484383744359,7.32245381398209,9.3850328605971,9.23849163249473,9.24109021558206,10.5099095331013,12.1488337628813
"Glrx5",33.8986231921161,37.3928417526677,33.936760999518,32.33076266831,27.6893838495406,34.6782783459482,24.6769111232878,30.1479327603076,34.000660549218,32.3389903735535,28.1906869451052,30.4059042044751,28.5769872407739,28.0404207037486,29.5261653790548,36.198332110038,39.0913464988341,35.1765238441127,45.765336337388,39.4171380145078,36.7108483291238,43.1250876727163,29.4277466926835,40.4961125429377
"Gskip",37.613540802211,35.3154616552973,45.0722607024848,47.7723209576521,45.4752654463258,46.0825443791795,44.7840238904112,44.7194335944562,50.0925762290006,50.3050961366387,46.9844782418421,59.6115753482472,42.8654808611608,39.5323964020062,39.3682205054064,67.6751426405059,37.2517537224184,38.2024613790901,43.9347228838925,36.9144625850153,45.9493399616185,42.2449838426608,37.8356743191645,41.0746284364082
"Papola",82.19255212335,67.514853164539,56.2077604054516,70.4521096951233,79.0259057311706,76.1060202625843,79.5144913972606,70.8476419867228,78.64274920926,84.2410736891331,76.9370831210164,78.8153043194946,72.6331759036336,87.7986943346881,68.8943858844611,83.9381614145809,72.2040164743172,74.5137117988193,69.5633112328298,59.4385414504483,71.9629874531169,74.3687736396842,58.8554933853671,76.9426138315816
"Vrk1",36.2204466984254,17.6577308276487,29.6946658745782,32.33076266831,37.7949983931686,46.3152845023066,25.5908707945207,41.2021747724204,41.787071362016,43.9171474208751,33.4764407473125,35.6069141341879,41.0794191586125,29.8791368154698,29.5261653790548,28.8537429862622,39.0913464988341,40.4719145303232,40.2734959769015,30.0321051539107,34.7659027222828,33.8839974571342,23.1218009728228,28.9257946735269
"Setd3",37.613540802211,32.1993915092417,44.0117369212498,39.5689931164391,40.2203458836393,38.1693801928557,40.2142255342468,53.7638134225485,37.1152248743372,36.730705115641,53.4448440000954,41.6080794377027,30.9584028441717,35.3952851506334,29.5261653790548,50.8875103575897,32.6527717813791,43.4978520653006,43.9347228838925,56.3101971635826,37.4402029316892,37.8444646923837,54.6515295721266,62.4797164948182
"Ccnk",13.4665763365941,11.4255905355374,11.6657615935843,9.65097393083881,10.7119514162456,9.30960492508676,9.13959671232881,8.03944873608202,11.679616219197,11.1789102525864,9.98420162639144,9.60186448562371,12.5024319178386,12.4113337541182,4.9210275631758,10.4922701768226,11.4974548525983,13.2384767155263,16.4755210814597,11.2620394327165,8.75225523078448,12.3214536207761,6.30594571986076,11.5703178694108
