"","sgCtu1-g1-R1-input","sgCtu1-g1-R1-polysome","sgCtu1-g1-R2-polysome","sgCtu2-g1-R1-input","sgCtu2-g1-R2-input","sgCtu2-g1-R1-polysome","sgScr-g1-R1-input","sgScr-g1-R2-input","sgScr-g1-R1-polysome","sgScr-g1-R2-polysome"
"Fyttd1",28.7038749676285,40.8988685962805,40.3214032736172,32.4117083621743,34.2327034461045,42.3986367250048,30.0886846037243,28.5753864894677,40.5463004595344,44.8908609170283
"Lrch3",10.1786790665349,6.6244646317919,9.56340975079383,9.37206024930341,6.06484903572717,4.92127033415234,8.35796794547897,11.3188219211528,7.27754110812156,6.63878929054643
"Gm17106",10.1786790665349,10.9447676525258,11.6311740212357,10.7388190356602,10.2428561492281,7.9497443859384,15.7872727859047,13.3599209561148,6.23789237838991,11.0646488175774
"Rpl35a",1520.08393179633,2287.74445957926,2228.79141300257,1596.56951371987,1525.10737085086,2009.39253336005,1536.19450837903,1489.44563214907,2115.68516500391,2010.92088938885
"Osbpl11",14.4537242744796,8.92862624284996,9.56340975079383,12.4960803324045,13.7469911476483,13.249573976564,11.7011551236706,15.9576833642482,12.4757847567798,12.3291801110148
"Snx4",29.9253164556127,29.9541009437547,32.0503461918496,33.9737184037249,34.9065755611853,34.0703330825931,29.5314867406924,30.8020399821535,25.9912182432913,36.0391418629664
"Zfp148",12.6215620425033,10.080707048379,12.9235266902619,9.56731150449723,9.56898403414732,17.0351665412966,12.0726203656918,12.6177031252195,11.4361360270482,7.5871877606245
"Itgb5",41.3254370101319,52.707696852953,42.9061086116696,33.5832158933372,35.4456732532499,41.6415182120583,35.6606632340436,40.4508717837919,67.5771674325573,58.8007051448398
"Umps",9.77153190387355,8.06456563870319,12.6650561564567,10.7388190356602,11.860149225422,8.32830364241166,11.5154225026599,12.4321486674957,7.27754110812156,8.2194534073432
"Kalrn",256.502712476681,244.529150973536,283.283705050541,275.304269823288,294.482114290308,216.15733544623,246.838653323146,260.704013101962,187.136771351697,232.673757992485
"Hacd2",17.3037544131094,17.5692322843177,19.1268195015877,15.0343466499242,17.9249982611492,20.4421998495559,13.558481333777,14.6588021601815,12.4757847567798,19.6002350482799
"Sec22a",9.56795832254285,11.232787853908,14.2158793592881,9.95781401488487,10.108081726212,11.735336950671,8.54370056648961,9.83438625936226,3.11894618919495,10.1162503474993
"Slc49a4",20.968078877062,15.8411110760241,15.7667025621196,15.4248491603119,15.4990586468583,12.4924554636175,21.1735187952134,19.6687725187245,15.5947309459748,12.9614457577335
"Parp14",108.301145267932,84.101898803619,80.6428065472344,100.554396424818,77.6300676573078,77.983206833491,131.684428296546,120.981506435928,119.55960391914,90.4139874807752
"Dtx3l",26.2609919916602,20.7374544995225,21.1945837720296,29.2876882790731,28.0330799873612,15.8994887718768,30.6458824667562,33.9564657634584,35.3480568108761,21.4970319884361
"Parp9",50.8933953326747,35.1384645686353,28.9486997861867,44.3220349289974,36.389094214363,28.7705034919675,45.5044921476077,47.5019411772969,39.5066517298027,38.8843372732005
"Gm15564",14.0465771118182,12.6728888608193,16.28364362973,15.229597905118,13.7469911476483,26.1205886966547,22.4736471422879,17.0710101105911,57.1806801352408,25.2906258687483
"Kpna1",65.3471196071544,86.1180402132947,89.6892752304178,62.0898991516351,54.8531901675769,60.5694810357211,73.3643852992043,65.8718324919547,77.9736547298738,127.40152781382
"Fam162a",114.204779126522,177.132423850088,166.971964838184,130.232587214279,130.731190325675,197.986491135513,101.781476313833,100.384961628585,144.5111734327,151.111489565771
"Ccdc58",30.7396107809355,32.8343029575773,41.6137559426434,25.5779144303905,32.8849592159429,35.9631293649594,26.1882995625008,25.7920696236104,27.0308669730229,34.1423449228102
"Stfa2l1",25.4466976663374,47.2353130266901,47.8170487539691,21.4776380713203,27.089659026248,41.6415182120583,20.2448556901602,16.8854556528673,30.1498131622179,31.6132823359354
"Cstdc4",75.5257986736893,163.883494586504,157.40855508739,87.4725623268318,88.816344767649,149.152347050463,52.1908665039909,58.4496541830021,91.4890882163853,125.820863697023
"Csta2",112.169043313215,215.151090432546,203.416310104723,157.958265451801,149.869158393969,266.505716557173,101.03854582979,94.2616645236986,161.145553108406,174.821451317723
"Stfa1",24.8359769223453,59.9082018875094,36.4443452665386,21.8681405817079,21.968230951634,46.5627885462106,13.558481333777,13.9165843292862,24.9515695135596,32.5616808060135
"Cstdc5",94.661715318775,210.830787411812,170.590552311457,99.5781401488487,114.019161871671,157.480650692875,71.3213264680872,72.7373474277359,118.519955189408,129.614457577335
"Stfa2",27.6860070609751,47.8113534294546,47.0416371525534,27.3351757271349,35.1761244072176,42.7771959814781,21.7307166582453,21.3387626382389,28.0705157027546,30.348751042498
"Stfa3",12.2144148798419,22.1775555064338,29.207170319992,15.4248491603119,18.59887037623,21.5778776189757,13.7442139547876,9.46327734391462,20.792974594633,18.3357037548425
"Gm49662",21.1716524583927,18.4332928884644,21.71152483964,27.1399244719411,25.4723659500541,19.3065220801361,24.7024385944156,25.7920696236104,18.7136771351697,18.0195709314832
"Cd86",71.8614742097367,59.9082018875094,50.6602246258268,63.261406682798,67.7915347771282,70.0334624475526,70.9498612260659,60.6763076756879,70.6961136217523,52.4780486776528
"Slc15a2",15.2680185998024,7.20050503455642,11.3727034874305,16.0106029258933,15.7686074928906,10.2210999247779,14.1156791968089,13.7310298715624,6.23789237838991,12.3291801110148
"Iqcb1",31.5539051062583,26.4978585271676,31.5334051242391,37.6834922524074,38.4107105596054,30.6632997743338,41.7898397273948,42.8630797342015,32.2291106216812,35.723009039607
"Golgb1",43.971893567431,61.9243432971852,55.0542237005158,41.5885173562839,41.6452967119932,53.3768551627292,47.9190162207461,44.9041787691635,88.3701420271904,62.9104318485114
"Hcls1",162.044570739236,141.417918878688,142.417264126686,169.868592018624,148.251865317775,137.417010099792,179.789177138303,158.092397980691,174.660986594917,154.272817799365
"Rabl3",13.2322827864954,12.6728888608193,11.889644555041,9.37206024930341,13.3426678785998,9.84254066830468,11.7011551236706,11.133267463429,7.27754110812156,10.1162503474993
"Ndufb4",207.645052957313,325.750847763332,351.002984907514,209.50459682297,217.121595479033,288.083594176149,215.821305614368,196.873279644969,239.11920783828,313.28762794912
"Fstl1",65.7542667698157,65.09256551239,76.7657485401559,67.7521855522559,64.1526253556919,77.6046475770177,70.5783959840446,70.3251394773263,94.6080344055803,80.6138699566353
"Lrrc58",88.554507878854,108.871636122493,102.095860853069,87.277311071638,77.2257443882593,95.3969326312608,85.6227382859068,86.839486214746,119.55960391914,123.291801110148
"Gsk3b",45.1933350554152,53.859777658482,49.6263424906058,40.4170098251209,42.0496199810417,47.6984663156304,43.4614333164906,48.8008223813636,55.1013826757775,38.8843372732005
"Cox17",760.958047014152,818.265392126991,759.903369387401,776.318990650632,719.964967752323,756.739953690041,789.177906674225,713.085781032626,900.33579994761,728.686157843311
"Adprh",375.79683113647,451.039635364614,464.730019781819,413.737409755707,407.557855200866,513.326351777737,340.633626933521,364.800063885023,467.841928379243,458.076461047704
"Cd80",73.4900628603823,59.9082018875094,56.346576369542,63.4566579379918,61.1875880493364,50.3483811109432,66.8637435638317,56.7796640634877,57.1806801352408,46.471525033825
"Timmdc1",8.95723757855075,7.77654543732093,11.1142329536253,9.37206024930341,7.00826999684029,12.4924554636175,8.35796794547897,8.72105951301936,6.23789237838991,11.3807816409367
"Poglut1",9.56795832254285,9.50466664561447,14.9912909607038,12.1055778220169,13.4774423016159,15.1423702589303,14.6728770598409,12.061039752048,10.3964872973165,13.2775785810929
"Tmem39a",11.4001205545191,6.33644443040965,8.78799814937811,12.3008290772107,13.0731190325675,11.3567776941977,11.1439572606386,9.27772288619081,12.4757847567798,4.42585952703096
"Arhgap31",46.4147765433994,35.1384645686353,28.4317587185762,41.39326610109,36.9281919064277,38.234484903799,49.5906098098419,52.8830204512876,44.704895378461,39.8327357432786
"Lsamp",76.9508137430042,72.0050503455642,82.4521002838711,71.2667081457447,79.516909579534,63.9765143439805,85.6227382859068,78.4895356171742,58.2203288649725,71.7621509025734
"4932412D23Rik",10.3822526478656,9.21664644423221,11.6311740212357,6.05278891100845,10.2428561492281,7.9497443859384,10.401026776596,10.9477130057052,7.27754110812156,9.80011752413997
"Zbtb20",135.783578747576,241.360928758331,265.190767684175,134.137612318155,132.348483401869,216.914453959176,138.37080265293,121.167060893652,217.286584513915,248.480399160452
"Atp6v1a",196.041358821463,156.106949149183,161.027142560664,184.317184902967,173.589456844813,159.373446975241,189.633006051867,198.357715306759,193.374663730087,174.821451317723
"Naa50",76.3400929990121,87.2701210188238,84.0029234867025,73.2192206976829,73.9911582358715,84.0401549370631,69.6497328789914,72.9229018854598,81.0926009190688,81.8784012500727
"Gtpbp8",17.9144751571015,16.9931918815531,18.6098784339772,15.8153516706995,16.4424796079714,17.4137257977698,13.9299465757983,12.8032575829433,17.6740284054381,16.1227739913271
"Cd200r1",68.4007233271148,64.2285049082432,77.7996306753768,87.4725623268318,93.1291263041661,86.3115104759026,72.0642569521298,69.2118127309834,82.1322496488005,71.7621509025734
"Cd200r4",158.380246275284,166.475676398944,173.17525764951,203.451807911961,208.496032405999,212.371742881497,141.156791968089,144.732477024577,118.519955189408,141.311372041631
"Cd200r3",20.3573581330699,13.8249696663483,17.8344668325615,21.2823868161265,22.1030053746501,16.2780480283501,18.9447273430857,17.2565645683149,7.27754110812156,15.4905083446083
"Ccdc80",94.661715318775,120.104423976401,124.065856226514,120.274773199394,101.7546893772,137.795569356266,108.096385428195,94.8183278968701,139.312929784041,130.246723224054
"Slc35a5",10.1786790665349,8.06456563870319,9.30493921698859,7.61479895255902,9.02988634208268,9.84254066830468,10.958224639628,10.0199407170861,2.0792974594633,12.3291801110148
"Atg3",74.7115043483665,91.5904240395576,104.939036724927,75.9527382703964,78.1691653493724,90.4756622971084,90.4517864321835,73.665119716355,89.409790756922,108.433558412258
"Cd200",135.783578747576,136.233555253807,109.591506333421,125.741808344821,116.175552639929,105.618032556039,149.514759913568,130.259229322119,124.757847567798,117.917543113039
"Abhd10",10.1786790665349,8.06456563870319,7.49564548035192,10.3483165252725,10.7819538412928,10.9782184377245,8.9151658085109,8.72105951301936,7.27754110812156,8.85171905406191
"Phldb2",10.789399810527,7.77654543732093,6.46176334513096,9.56731150449723,6.33439788175949,6.43550736004537,11.8868877446812,9.83438625936226,11.4361360270482,8.2194534073432
"Dppa2",9.16081115988145,16.9931918815531,13.6989382916776,12.6913315875984,13.0731190325675,9.08542215535817,13.0012834707451,11.8754852943242,12.4757847567798,17.7034381081238
"Ift57",5.49648669592887,12.384868659437,11.3727034874305,8.20055271814048,7.81691653493724,6.05694810357211,6.31490911436189,6.49440602033357,5.19824364865826,8.85171905406191
"Cd47",210.495083095943,240.208847952802,232.365009890909,204.037561677543,187.605996838494,231.29970570516,201.148428554527,203.924349038474,245.35710021667,232.989890815844
"Bbx",26.4645655729909,37.4426261796934,38.2536390031753,24.2111556440338,22.9116519127471,31.7989775437536,31.9460108138307,32.8431390171155,37.4273542703394,37.6198059797631
"Dubr",28.5003013862978,25.3457777216386,25.5885828467186,30.6544470654299,27.6287567183127,26.499147953128,26.7454974255327,29.6887132358106,22.8722720540963,19.9163678716393
"Cblb",14.0465771118182,13.2489292635838,14.2158793592881,16.2058541810871,10.5124049952604,14.3852517459838,13.7442139547876,15.2154655333529,17.6740284054381,14.8582426978896
"Alcam",146.369404976773,137.097615857954,117.862563415189,131.989848511023,112.132319949445,109.025065864298,164.001904352398,145.289140397748,161.145553108406,136.253246867882
"Nfkbiz",211.716524583927,178.284504655617,156.374672952169,224.3436922177,201.352987986142,150.288024819883,187.218481978729,205.037675784817,129.956091216456,171.34399026077
"Cep97",7.93936967189726,11.5208080552903,11.1142329536253,5.85753765581463,9.02988634208268,11.735336950671,6.68637435638317,7.23662385122883,1.03964872973165,9.16785187742127
"Rpl24",2069.32545422655,2504.33565101872,2541.0238178393,2173.53697281762,2002.61315159711,2508.71219264828,2017.98492728064,1908.61315214717,2550.25833403174,2355.18953402719
"Zbtb11",10.9929733918577,7.48852523593867,5.42788120991001,10.3483165252725,8.49078865001804,9.08542215535817,7.42930484042575,10.9477130057052,10.3964872973165,7.5871877606245
"Pcnp",63.1078102125167,55.2998786653933,59.7066933090101,55.2561052198513,54.1793180524961,57.1624477274618,54.233925335108,59.7485353870688,54.0617339460459,54.0587127944495
"Tfg",23.4109618530304,13.2489292635838,14.9912909607038,24.4064068992276,23.9898472968764,13.249573976564,19.5019252061176,23.194307215477,16.6343796757064,15.174375521249
"Tomm70a",23.4109618530304,26.7858787285499,24.8131712453029,24.6016581544214,21.159584413537,21.5778776189757,20.9877861742027,22.6376438423056,27.0308669730229,22.1292976351548
"Nit2",25.039550503676,31.9702423534305,34.1181104622915,31.8259545965928,35.0413499842014,37.0988071343792,20.8020535531921,22.0809804691341,20.792974594633,22.1292976351548
"Tbc1d23",27.2788598983137,29.6660807423724,24.8131712453029,23.4301506232585,25.337591527038,23.4706739013419,25.0739038364369,23.0087527577532,31.1894618919495,27.1874228089044
"Cmss1",178.534030827023,283.411878160141,273.978765833553,149.562461478467,138.27855801458,322.532486515215,252.224899332454,169.782328817292,429.374925379172,467.560445748485
"Filip1l",67.9935761644534,86.406060414677,89.4308046966125,59.1611303237278,65.5003695858535,73.8190550122851,78.3791660664916,78.4895356171742,116.440657729945,99.8979721815559
"Dcbld2",18.5251959010936,15.8411110760241,13.1819972240672,12.8865828427922,11.860149225422,12.8710147200907,14.4871444388302,15.9576833642482,14.5550822162431,11.3807816409367
"Cldnd1",78.3758288123191,102.823211893466,97.9603323121854,81.4197734158233,90.9727355359076,109.403625120771,62.2204280385657,67.9129315269167,86.290844567727,78.0848073697604
"Riox2",16.6930336691173,11.8088282566725,13.9574088254829,14.2533416291489,17.3859005690846,14.3852517459838,17.0874011329792,14.4732477024577,7.27754110812156,15.8066411679677
"Arl6",7.32864892790516,11.5208080552903,11.3727034874305,10.3483165252725,9.16466076509884,12.4924554636175,6.31490911436189,6.8655149357812,4.1585949189266,3.16132823359354
"Epha6",92.4224059241373,93.6065654492334,95.6340975079383,92.3538437066773,96.9028101486186,79.8760031158572,104.938930871014,93.3338922350795,61.3392750541674,92.3107844209314
"Pros1",15.0644450184717,12.384868659437,13.4404677578724,13.6675878635675,13.0731190325675,12.8710147200907,13.558481333777,14.8443566179053,19.7533258649014,15.8066411679677
"4930453N24Rik",24.0216825970225,16.4171514787886,19.3852900353929,21.4776380713203,21.2943588365532,16.2780480283501,21.1735187952134,28.9464954049153,13.5154334865115,16.4389068146864
"Cggbp1",52.5219839833203,94.7586462547625,92.5324511022754,57.4038690269834,52.5620249763022,81.011680885277,57.5771125132996,57.3363274366592,88.3701420271904,84.0913310135882
"Chmp2b",36.0325238955337,50.4035352418949,43.4230496792801,32.8022108725619,35.1761244072176,48.4555848285769,35.6606632340436,35.2553469675251,41.585949189266,40.7811342133567
"Cadm2",117.461956427813,99.9430098796431,119.930327685631,123.789295792882,123.318597059786,97.2897289136271,136.142011200802,133.599209561148,94.6080344055803,116.020746172883
"Gbe1",14.6572978558103,10.6567474511435,11.1142329536253,11.9103265668231,13.0731190325675,7.9497443859384,12.4440856077131,11.5043763788766,12.4757847567798,11.0646488175774
"Hspa13",14.4537242744796,14.4010100691128,11.889644555041,13.2770853531798,15.0947353778099,11.735336950671,17.4588663750005,17.9987823992102,19.7533258649014,16.4389068146864
"Samsn1",100.768922758696,163.019433982357,178.086197791809,104.068919018307,114.019161871671,127.574469431488,99.1812196196837,94.8183278968701,133.075037405651,169.131060497254
"Nrip1",37.4575389648486,46.0832322211611,55.3126942343211,38.4644972731827,38.5454849826216,36.3416886214327,43.8328985585119,44.5330698537159,32.2291106216812,47.4199235039031
"Usp25",119.904839403782,124.424726997135,125.616679429346,133.551858552574,130.057318210594,123.031758353809,142.456920315164,144.175813651405,141.392227243505,118.549808759758
"D16Ertd472e",13.0287092051647,9.21664644423221,11.3727034874305,14.4485928843428,11.1862771103412,11.3567776941977,14.6728770598409,11.133267463429,6.23789237838991,8.2194534073432
"Ncam2",10.5858262291963,10.080707048379,9.82188028459906,7.02904518697756,10.7819538412928,8.32830364241166,12.0726203656918,12.2465942097719,10.3964872973165,9.16785187742127
"Mir155hg",46.007629380738,25.9218181244031,14.9912909607038,35.9262309556631,37.3325151754761,21.9564368754489,43.8328985585119,46.9452778041255,18.7136771351697,20.8647663417174
"Mrpl39",28.9074485489592,41.1868887976627,38.5121095369805,32.0212058517866,25.0680426810056,31.7989775437536,26.3740321835114,27.0909508276772,23.911920783828,36.9875403330444
"Atp5j",653.267622490213,1078.92367437793,1089.97024105669,727.896679362565,713.900118716596,1130.75649908562,623.875873974752,597.485353870688,960.635426272046,996.450659228684
"Gabpa",14.860871437141,12.384868659437,12.4065856226515,12.3008290772107,12.1296980714543,12.4924554636175,10.7724920186173,15.4010199910767,14.5550822162431,10.4323831708587
"App",126.622767587695,117.512242163961,123.548915158904,115.198240564354,107.145666297847,119.624725045549,131.870160917557,123.950377759509,135.154334865115,137.833910984678
"N6amt1",5.90363385859027,14.1129898677306,11.6311740212357,5.46703514542699,8.08646538096956,11.735336950671,6.68637435638317,6.67996047805738,9.35683856758486,6.95492211390579
"Ltn1",12.4179884611726,9.50466664561447,8.52952761557287,10.934070290854,12.3992469174867,10.9782184377245,12.0726203656918,10.2054951748099,9.35683856758486,12.3291801110148
"Usp16",55.7791612846115,92.1664644423221,88.9138636290021,54.6703514542699,57.4139042048839,85.1758327064829,59.8059039654273,54.9241194862496,89.409790756922,86.3042607771036
"Cct8",101.786790665349,95.0466664561447,96.6679796431592,110.316959184509,113.614838602622,94.6398141183143,106.79625708112,101.312733917204,95.6476831353119,93.5753157143688
"Bach1",15.4715921811331,14.9770504718773,11.889644555041,19.3298742641883,13.7469911476483,15.5209295154035,15.6015401648941,17.6276734837625,14.5550822162431,16.4389068146864
"Grik1",149.626582278064,154.090807739507,146.55279266757,206.185325484675,127.766153019319,121.896080584389,152.85794709176,79.6028623635171,107.08381916236,219.080046588032
"Tiam1",10.9929733918577,4.60832322211611,7.49564548035192,10.7388190356602,8.08646538096956,12.1138962071442,11.1439572606386,9.46327734391462,9.35683856758486,7.90332058398385
"Sod1",80.2079910442954,145.738221899422,148.620556938012,79.662512119079,76.956195542227,162.023361770554,76.1503746143639,77.9328722440028,139.312929784041,156.80188038624
"Scaf4",13.8430035304875,13.2489292635838,13.6989382916776,13.8628391187613,8.49078865001804,12.4924554636175,14.3014118178196,12.061039752048,17.6740284054381,12.9614457577335
"Hunk",10.5858262291963,16.7051716801709,11.889644555041,7.81005020775284,13.3426678785998,10.9782184377245,18.2017968590431,18.184336856934,8.31718983785321,11.0646488175774
"Mis18a",15.6751657624638,17.5692322843177,16.0251730959248,15.0343466499242,15.4990586468583,18.1708443107163,10.7724920186173,9.27772288619081,12.4757847567798,10.1162503474993
"Cfap298",10.1786790665349,19.0093332912289,17.0590552311457,10.1530652700787,8.76033749605036,17.0351665412966,8.54370056648961,6.8655149357812,16.6343796757064,14.5421098745303
"Synj1",23.6145354343611,25.0577575202563,18.8683489677824,26.7494219615535,22.9116519127471,20.4421998495559,24.7024385944156,29.1320498626391,27.0308669730229,25.6067586921077
"Ifnar2",62.0899423058632,61.9243432971852,65.9099861203358,62.0898991516351,54.3140924755122,66.6264291392933,53.676727472076,61.4185255065831,69.6564648920206,66.7040257288237
"Il10rb",139.447903211529,135.081474448278,133.112324909698,119.884270689006,119.410138792317,132.117180509167,146.543037977398,131.001447153014,133.075037405651,129.614457577335
"Ifnar1",26.6681391543216,36.2905453741643,28.173288184771,27.7256782375226,31.4024405627651,35.9631293649594,28.6028236356391,32.286475643944,41.585949189266,28.4519541023419
"Ifngr2",54.1505726339659,38.8827271866047,37.7366979355648,50.7653263503935,50.4056342080436,47.3199070591571,55.1625884401612,52.6974659935638,51.9824364865826,45.2069937403876
"Tmem50b",37.0503918021872,51.8436362488062,59.9651638428153,51.7415826263626,53.3706715143991,54.1339736756758,37.1465242021287,35.6264558829727,32.2291106216812,51.5296502075747
"Gart",16.6930336691173,14.9770504718773,13.6989382916776,15.0343466499242,15.229509800826,14.763811002457,15.6015401648941,13.1743664983909,18.7136771351697,18.9679694015612
"Son",266.884965124546,302.997251854134,296.465702274609,280.380802458327,255.12798276959,274.076901686638,300.701113416232,265.899537918229,396.106166027759,329.726534763806
"Cryzl1",25.2431240850067,23.0416161105805,25.8470533805239,29.8734420446546,33.828380177056,24.984910927235,21.916449279256,21.8954260114103,21.8326233243647,20.2325006949987
"Itsn1",8.95723757855075,12.6728888608193,11.1142329536253,11.5198240564354,12.1296980714543,9.08542215535817,14.8586096808515,11.5043763788766,14.5550822162431,16.4389068146864
"Atp5o",453.358365623467,730.131210504021,750.339959636608,504.138740910446,517.533784382052,736.676313096958,437.214589859055,417.68308433631,607.154858163284,650.285217650191
"Mrps6",42.5468784981161,103.687272497612,93.0493921698859,41.5885173562839,47.7101457477204,91.6113400665282,38.075187307182,41.0075351569634,86.290844567727,72.7105493726514
"Smim11",56.1863084472729,80.3576361856496,79.8673949458187,61.113642875666,66.8481138160151,89.3399845276887,62.5918932805869,56.5941096057639,62.3789237838991,63.5426974952302
"Rcan1",129.472797726325,170.795979419678,183.255608467914,145.65743637459,144.343407050307,157.859209949348,138.37080265293,137.495853173348,139.312929784041,160.279341443192
"Runx1",28.5003013862978,33.698363561724,23.7792891100819,25.9684169407782,26.5505613341834,28.013384979021,24.1452407313837,27.4620597431248,25.9912182432913,26.5551571621857
"Setd4",79.5972703003033,95.0466664561447,90.981627899444,88.8393211131885,80.4603305406471,109.025065864298,76.5218398563852,75.5206642935932,107.08381916236,96.7366439479623
"Cbr1",10.789399810527,10.080707048379,9.82188028459906,10.934070290854,12.2644724944705,11.735336950671,11.1439572606386,12.061039752048,7.27754110812156,11.3807816409367
"Cbr3",19.1359166450857,25.9218181244031,25.3301123129134,26.7494219615535,29.7851474865712,34.0703330825931,23.4023102473411,21.7098715536865,40.5463004595344,28.4519541023419
"Dop1b",20.1537845517392,13.8249696663483,14.2158793592881,15.229597905118,15.6338330698745,11.735336950671,18.3875294800537,19.4832180610007,13.5154334865115,15.174375521249
"Morc3",24.8359769223453,27.6499393326966,27.6563471171605,25.5779144303905,29.1112753714904,28.7705034919675,29.5314867406924,25.235406250439,19.7533258649014,23.3938289285922
"Chaf1b",11.8072677171805,11.232787853908,10.3388213522095,13.2770853531798,14.2860888397129,11.735336950671,14.8586096808515,11.3188219211528,10.3964872973165,10.748515994218
"Hlcs",7.73579609056656,7.77654543732093,6.20329281132573,9.95781401488487,9.16466076509884,6.81406661651863,10.2152941555854,8.53550505529554,11.4361360270482,5.05812517374966
"Pigp",18.3216223197629,17.8572524856999,19.9022311030034,19.1346230089945,19.407516914327,20.0636405930826,19.1304599640963,18.184336856934,14.5550822162431,13.5937114044522
"Ttc3",10.789399810527,13.5369494649661,14.9912909607038,10.7388190356602,10.3776305722443,14.3852517459838,15.4158075438834,11.6899308366004,17.6740284054381,13.5937114044522
"Vps26c",31.5539051062583,30.8181615479015,35.4104631313177,43.1505273978344,43.6669130572356,39.748721929692,25.8168343204795,34.8842380520774,17.6740284054381,25.6067586921077
"Dyrk1a",14.6572978558103,14.6890302704951,14.2158793592881,18.1583667330253,15.6338330698745,12.4924554636175,14.8586096808515,16.143237821972,13.5154334865115,12.3291801110148
"Ets2",59.6470593298948,44.6431312142498,46.2662255511377,58.7706278133401,52.0229272842375,38.6130441602722,54.9768558191505,65.8718324919547,58.2203288649725,53.1103143243715
"Psmg1",9.16081115988145,13.2489292635838,16.8005846973405,8.78630648372194,9.70375845716348,11.3567776941977,7.42930484042575,11.133267463429,10.3964872973165,12.9614457577335
"Brwd1",9.36438474121215,8.92862624284996,6.7202338789362,7.02904518697756,11.3210515333574,5.67838884709886,9.65809629255347,10.7621585479813,8.31718983785321,9.16785187742127
"Hmgn1",21.1716524583927,18.7213130898467,18.0929373663667,19.1346230089945,20.6204867214724,18.9279628236629,24.516705973405,22.2665349268579,20.792974594633,23.7099617519515
"B230307C23Rik",106.876130198617,163.883494586504,176.535374588978,102.506908976756,102.83288476133,157.102091436402,99.9241501037263,104.467159698508,158.026606919211,147.317895685459
"Gm49797",16.0823129251252,12.0968484580548,13.6989382916776,15.0343466499242,13.8817655706644,9.08542215535817,13.9299465757983,9.09216842846699,5.19824364865826,15.8066411679677
"Arid1b",23.4109618530304,12.6728888608193,13.1819972240672,22.2586430920956,16.9815773000361,18.1708443107163,19.6876578271282,20.225435891896,19.7533258649014,17.0711724614051
"Tmem242",81.836579694941,45.5071918183966,41.8722264764486,75.5622357600087,73.9911582358715,35.9631293649594,63.8920216276614,66.2429414074024,27.0308669730229,35.4068762162476
"Snx9",29.9253164556127,31.394201950666,27.13940604955,29.2876882790731,29.5155986405389,25.3634701837082,28.9742888776604,30.245376608982,29.1101644324862,23.3938289285922
"Synj2",15.4715921811331,16.4171514787886,13.9574088254829,15.229597905118,15.3642842238422,11.735336950671,16.158738027926,16.5143467374196,5.19824364865826,12.3291801110148
"Gtf2h5",294.570972185521,523.908746314325,525.98753629366,303.810953081585,306.072714669698,506.890844417691,299.586717690168,282.784993571096,546.855231838849,509.606111255279
"Tulp4",116.44408852116,60.4842422902739,60.2236343766206,115.97924558513,114.288710717703,62.4622773180874,139.856663621015,126.548140167643,63.4185725136307,61.645900555074
"Tmem181a",20.7645052957313,25.3457777216386,16.8005846973405,20.3061305401574,20.7552611444885,23.4706739013419,18.3875294800537,16.8854556528673,29.1101644324862,24.3422273986703
"Dynlt1a",5.70006027725957,11.5208080552903,10.0803508184043,6.44329142139609,8.22123980398572,4.16415182120583,6.68637435638317,7.42217830895265,1.03964872973165,5.69039082046837
"Dynlt1f",12.825135623834,19.5853736939935,19.3852900353929,11.3245728012416,14.9599609547937,15.1423702589303,11.7011551236706,11.3188219211528,7.27754110812156,14.2259770511709
"Ezr",67.9935761644534,41.7629292004272,47.0416371525534,61.8946478964412,60.7832647802879,37.4773663908525,75.4074441303214,64.7585057456118,51.9824364865826,40.4650013899973
"Rnaset2b",43.3611728234389,39.4587675893692,39.8044622060067,41.1980148458962,36.389094214363,32.5560960567001,44.7615616635651,44.5330698537159,38.4670030000711,42.9940639768721
"Rps6ka2",21.5787996210541,23.9056767147273,22.745406974861,24.2111556440338,19.1379680682946,23.0921146448687,22.1021819002666,25.235406250439,16.6343796757064,19.6002350482799
"Rnaset2a",62.4970894685246,61.3483028944207,66.4269271879463,61.3088941308598,62.6701067025141,58.2981254968816,65.5636152167572,66.2429414074024,70.6961136217523,57.2200410280431
"Fgfr1op",16.896607250448,15.2650706732596,12.4065856226515,12.6913315875984,19.0031936452785,17.7922850542431,14.6728770598409,16.143237821972,15.5947309459748,13.5937114044522
"Mpc1",767.675975198066,963.427573623649,984.772733797959,859.886527873588,865.386570186759,1058.45168109923,721.756965247361,726.260147531016,816.124252839346,849.765029189944
"Sft2d1",43.3611728234389,57.0279998736868,56.8635174371525,43.5410299082221,47.9796945937527,73.8190550122851,38.8181177912245,38.2242182911061,71.7357623514839,53.1103143243715
"Qk",52.3184104019896,51.5556160474239,48.3339898215796,50.9605776055873,54.8531901675769,47.3199070591571,51.8194012619696,55.2952284016972,59.2599775947041,55.3232440878869
"Prkn",13.4358563678261,8.06456563870319,6.20329281132573,12.3008290772107,13.2078934555836,9.46398141183143,13.7442139547876,15.0299110756291,12.4757847567798,7.27105493726514
"Agpat4",44.7861878927538,41.7629292004272,38.2536390031753,48.8128137984552,43.936461903268,28.7705034919675,52.0051338829802,37.6675549179347,35.3480568108761,45.8392593871063
"Igf2r",46.007629380738,37.7306463810756,35.9274041989282,41.5885173562839,34.9065755611853,33.3132145696466,41.9755723484055,42.8630797342015,53.0220852163142,41.4133998600754
